finding_id	reviewer_slots	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	scope
FINDING_1	cursor-specialist-correctness|cursor-specialist-edge-cases|dyn-dyn-runlog-dedupe	accepted	YES	true	minor	excellent	false	codex-validity	NO	partially-true	minor	adequate	false	codex-plan-fidelity	YES	true	major	excellent	false	codex-pragmatism	in_scope
FINDING_2	codex-specialist-correctness|codex-specialist-edge-cases	rejected	NO	partially-true	minor	no-fix	false	codex-validity	NO	partially-true	minor	adequate	false	codex-plan-fidelity	NO	partially-true	minor	adequate	false	codex-pragmatism	in_scope
FINDING_3	cursor-specialist-edge-cases	rejected	NO	partially-true	nit	no-fix	false	codex-validity	NO	false-positive	nit	adequate	false	codex-plan-fidelity	NO	true	nit	adequate	false	codex-pragmatism	oos
FINDING_4	cursor-specialist-edge-cases|dyn-dyn-runlog-dedupe	neutral	YES	true	minor	good	false	codex-validity	NO	partially-true	minor	adequate	false	codex-plan-fidelity	NO	partially-true	uncertain	adequate	true	codex-pragmatism	oos
FINDING_5	codex-specialist-edge-cases	accepted	YES	true	blocker	excellent	false	codex-validity	NO	partially-true	uncertain	weak	true	codex-plan-fidelity	YES	true	blocker	good	false	codex-pragmatism	in_scope
FINDING_6	cursor-specialist-testing	rejected	NO	partially-true	nit	no-fix	false	codex-validity	NO	partially-true	nit	adequate	false	codex-plan-fidelity	NO	true	nit	adequate	false	codex-pragmatism	oos
FINDING_7	cursor-specialist-testing	rejected	NO	partially-true	nit	no-fix	false	codex-validity	NO	partially-true	nit	adequate	false	codex-plan-fidelity	NO	true	nit	adequate	false	codex-pragmatism	oos
FINDING_8	cursor-specialist-testing	rejected	NO	partially-true	nit	no-fix	false	codex-validity	NO	partially-true	nit	adequate	false	codex-plan-fidelity	NO	false-positive	nit	adequate	false	codex-pragmatism	oos
FINDING_9	cursor-specialist-testing	rejected	NO	partially-true	nit	no-fix	false	codex-validity	NO	partially-true	nit	adequate	false	codex-plan-fidelity	NO	true	nit	adequate	false	codex-pragmatism	oos
FINDING_10	cursor-specialist-testing	rejected	NO	false-positive	nit	no-fix	false	codex-validity	NO	partially-true	nit	adequate	false	codex-plan-fidelity	NO	partially-true	nit	adequate	false	codex-pragmatism	oos
FINDING_11	cursor-specialist-testing	rejected	NO	partially-true	nit	no-fix	false	codex-validity	NO	partially-true	nit	adequate	false	codex-plan-fidelity	NO	partially-true	nit	adequate	false	codex-pragmatism	oos
FINDING_12	dyn-dyn-runlog-dedupe	neutral	YES	true	minor	excellent	false	codex-validity	NO	partially-true	uncertain	weak	true	codex-plan-fidelity	NO	partially-true	uncertain	weak	true	codex-pragmatism	in_scope
FINDING_13	dyn-dyn-runlog-dedupe	rejected	NO	partially-true	nit	no-fix	false	codex-validity	NO	partially-true	nit	adequate	false	codex-plan-fidelity	NO	true	nit	adequate	false	codex-pragmatism	oos
