finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool
FINDING_1	Cursor-Arch	accepted	YES	true	major	adequate	false	Claude							YES	true	major	excellent	false	Cursor
FINDING_2	Cursor-Arch	accepted	YES	true	blocker	good	false	Claude							YES	true	blocker	excellent	false	Cursor
FINDING_3	Cursor-Arch	accepted	YES	true	major	good	false	Claude							YES	true	major	excellent	false	Cursor
FINDING_4	Cursor-Arch, Cursor-dyn-removal-completeness	accepted	YES	true	blocker	good	false	Claude							YES	true	major	excellent	false	Cursor
FINDING_5	Codex-Arch	accepted	YES	true	major	good	false	Claude							YES	true	major	excellent	false	Cursor
FINDING_6	Codex-Arch	accepted	YES	true	blocker	good	false	Claude							YES	true	major	excellent	false	Cursor
FINDING_7	Codex-Arch	accepted	YES	true	minor	adequate	false	Claude							YES	true	major	good	false	Cursor
FINDING_8	Cursor-Edge	accepted	YES	true	major	good	false	Claude							YES	true	major	excellent	false	Cursor
FINDING_9	Codex-Edge	accepted	YES	true	major	good	false	Claude							YES	true	major	excellent	false	Cursor
FINDING_10	Codex-Edge	accepted	YES	true	major	good	false	Claude							YES	true	major	excellent	false	Cursor
FINDING_11	Cursor-Innovation	accepted	YES	true	blocker	good	false	Claude							YES	true	blocker	excellent	false	Cursor
FINDING_12	Codex-Innovation	accepted	YES	true	major	good	false	Claude							YES	true	major	excellent	false	Cursor
FINDING_13	Codex-Innovation	accepted	YES	true	minor	adequate	false	Claude							YES	true	major	good	false	Cursor
FINDING_14	Cursor-Pragmatic	accepted	YES	true	major	good	false	Claude							YES	true	major	excellent	false	Cursor
FINDING_15	Codex-Pragmatic	accepted	YES	true	major	good	false	Claude							YES	true	major	excellent	false	Cursor
FINDING_16	Codex-Pragmatic	accepted	YES	true	blocker	good	false	Claude							YES	true	major	excellent	false	Cursor
FINDING_17	Codex-Pragmatic	accepted	YES	true	minor	adequate	false	Claude							YES	true	major	good	false	Cursor
FINDING_18	Codex-Pragmatic	accepted	YES	true	minor	adequate	false	Claude							YES	true	minor	good	false	Cursor
FINDING_19	Cursor-Requirements	accepted	YES	true	blocker	good	false	Claude							YES	true	blocker	excellent	false	Cursor
FINDING_20	Codex-Requirements	accepted	YES	true	major	good	false	Claude							YES	true	major	excellent	false	Cursor
FINDING_21	Codex-Requirements	accepted	YES	true	blocker	good	false	Claude							YES	true	major	excellent	false	Cursor
FINDING_22	Codex-Requirements	accepted	YES	true	minor	good	false	Claude							YES	true	minor	good	false	Cursor
FINDING_23	Cursor-dyn-kv-contract	accepted	YES	true	blocker	excellent	false	Claude							YES	true	major	excellent	false	Cursor
FINDING_24	Codex-dyn-kv-contract	accepted	YES	true	major	good	false	Claude							YES	true	major	excellent	false	Cursor
FINDING_25	Codex-dyn-kv-contract	accepted	YES	true	blocker	good	false	Claude							YES	true	major	excellent	false	Cursor
FINDING_26	Codex-dyn-removal-completeness	accepted	YES	true	blocker	good	false	Claude							YES	true	major	excellent	false	Cursor
FINDING_27	Codex-dyn-removal-completeness	accepted	YES	true	minor	good	false	Claude							YES	true	major	good	false	Cursor
FINDING_28	Codex-dyn-removal-completeness	accepted	YES	true	nit	good	false	Claude							YES	true	minor	good	false	Cursor
OOS_1	Cursor-Arch	accepted	YES	true	minor	adequate	false	Claude							YES	true	minor	adequate	false	Cursor
