finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	body_severity
FINDING_1	Cursor-Arch, Cursor-Innovation	neutral	NO	partially-true	minor	good	false	Claude	NO	partially-true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_2	Codex-Arch, Codex-Pragmatic, Codex-Requirements	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_3	Codex-Arch	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor	important
FINDING_4	Codex-Arch, Codex-Innovation, Codex-Pragmatic, Codex-Requirements	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_5	Codex-Arch	accepted	YES	true	minor	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor	important
FINDING_6	Cursor-Innovation	accepted	YES	partially-true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor	important
FINDING_7	Cursor-Innovation	accepted	NO	partially-true	minor	adequate	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor	important
FINDING_8	Cursor-Innovation, Cursor-Pragmatic	neutral	NO	false-positive	minor	adequate	false	Claude	NO	false-positive	nit	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_9	Cursor-Innovation, Cursor-dyn-ci-retarget, Codex-dyn-ci-retarget	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_10	Cursor-Innovation	accepted	YES	true	minor	good	false	Claude	YES	partially-true	minor	good	false	Codex	YES	true	major	good	false	Cursor	important
FINDING_11	Cursor-Innovation	neutral	NO	partially-true	nit	adequate	false	Claude	NO	partially-true	nit	good	false	Codex	YES	true	major	good	false	Cursor	important
FINDING_12	Codex-Innovation	accepted	YES	true	minor	excellent	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_13	Codex-Requirements	accepted	YES	true	minor	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor	important
FINDING_14	Cursor-dyn-kv-contract	accepted	NO	partially-true	minor	adequate	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor	important
FINDING_15	Codex-dyn-kv-contract	accepted	NO	partially-true	minor	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_16	Codex-dyn-kv-contract	accepted	NO	partially-true	minor	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_17	Codex-Arch	accepted	YES	true	minor	excellent	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_18	Codex-Pragmatic	rejected	NO	false-positive	minor	weak	false	Claude	NO	true	nit	good	false	Codex	NO	partially-true	nit	adequate	false	Cursor	latent
FINDING_19	Cursor-Requirements	accepted	YES	partially-true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor	important
FINDING_20	Codex-Requirements	accepted	YES	true	minor	excellent	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_21	Codex-dyn-ci-retarget	accepted	YES	true	minor	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor	important
OOS_1	Cursor-Innovation	rejected	NO	false-positive	nit	weak	false	Claude	NO	true	nit	no-fix	false	Codex	NO	partially-true	nit	adequate	false	Cursor	latent
