finding_id	reviewer_slots	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain
FINDING_1	cursor-specialist-structure-output.txt	exonerated	EXONERATE	true	nit	adequate	false	EXONERATE	true	nit	weak	false	EXONERATE	true	nit	adequate	false
FINDING_10	cursor-specialist-testing-output.txt	accepted	YES	true	minor	adequate	false	YES	true	minor	adequate	false	YES	true	minor	good	false
FINDING_11	cursor-specialist-testing-output.txt	exonerated	EXONERATE	true	nit	adequate	false	EXONERATE	partially-true	nit	weak	false	EXONERATE	partially-true	nit	adequate	false
FINDING_12	cursor-specialist-testing-output.txt	exonerated	EXONERATE	true	nit	no-fix	false	NO	partially-true	nit	weak	false	EXONERATE	true	nit	weak	false
FINDING_13	cursor-specialist-security-output.txt|dyn-snapshot-boundary-output.txt	accepted	YES	true	minor	no-fix	true	NO	partially-true	nit	weak	false	YES	true	minor	adequate	false
FINDING_14	cursor-specialist-edge-cases-output.txt	exonerated	EXONERATE	true	nit	adequate	false	EXONERATE	true	nit	weak	false	EXONERATE	true	nit	no-fix	false
FINDING_15	cursor-specialist-edge-cases-output.txt	neutral	EXONERATE	true	minor	no-fix	false	NO	uncertain	minor	weak	true	YES	true	minor	adequate	false
FINDING_16	dyn-snapshot-boundary-output.txt	rejected	NO	false-positive	nit	no-fix	false	NO	true	nit	no-fix	false	NO	true	nit	no-fix	false
FINDING_17	dyn-snapshot-boundary-output.txt	accepted	YES	true	minor	no-fix	false	YES	true	minor	adequate	false	YES	true	minor	adequate	false
FINDING_18	dyn-snapshot-boundary-output.txt	rejected	NO	false-positive	nit	no-fix	false	NO	true	nit	no-fix	false	NO	true	nit	no-fix	false
FINDING_2	cursor-specialist-structure-output.txt	exonerated	EXONERATE	partially-true	nit	adequate	false	EXONERATE	partially-true	nit	weak	false	EXONERATE	partially-true	nit	adequate	false
FINDING_3	cursor-specialist-structure-output.txt|cursor-specialist-testing-output.txt|cursor-specialist-edge-cases-output.txt|dyn-snapshot-boundary-output.txt	exonerated	EXONERATE	partially-true	major	adequate	true	YES	true	major	weak	false	EXONERATE	true	minor	adequate	false
FINDING_4	cursor-specialist-structure-output.txt	exonerated	EXONERATE	true	nit	adequate	false	YES	true	nit	adequate	false	EXONERATE	partially-true	nit	weak	false
FINDING_5	cursor-specialist-structure-output.txt|cursor-specialist-correctness-output.txt|cursor-specialist-testing-output.txt|cursor-specialist-edge-cases-output.txt	accepted	YES	true	major	adequate	false	YES	true	major	adequate	false	YES	true	major	good	false
FINDING_6	cursor-specialist-structure-output.txt|cursor-specialist-correctness-output.txt|cursor-specialist-testing-output.txt|cursor-specialist-security-output.txt|cursor-specialist-edge-cases-output.txt|dyn-snapshot-boundary-output.txt	accepted	YES	true	major	no-fix	false	YES	true	major	weak	false	YES	true	major	adequate	false
FINDING_7	cursor-specialist-structure-output.txt	exonerated	YES	true	minor	adequate	true	EXONERATE	partially-true	nit	weak	false	EXONERATE	partially-true	nit	weak	true
FINDING_8	cursor-specialist-correctness-output.txt	exonerated	EXONERATE	true	minor	adequate	false	EXONERATE	true	minor	weak	false	EXONERATE	true	minor	no-fix	false
FINDING_9	cursor-specialist-correctness-output.txt|cursor-specialist-security-output.txt|dyn-snapshot-boundary-output.txt	accepted	EXONERATE	true	minor	adequate	false	YES	true	major	weak	false	YES	true	minor	adequate	false
