finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	body_severity
FINDING_1	Cursor-Arch, Cursor-Innovation, Cursor-Pragmatic, Cursor-Requirements	accepted	YES	true	major	excellent	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_2	Cursor-Arch, Cursor-Pragmatic	rejected	NO	partially-true	minor	good	false	Claude	NO	partially-true	minor	adequate	false	Codex	NO	partially-true	minor	good	false	Cursor	important
FINDING_3	Cursor-Arch	accepted	YES	true	minor	good	false	Claude	YES	true	major	good	false	Codex	NO	partially-true	minor	good	false	Cursor	important
FINDING_4	Codex-Arch, Cursor-Pragmatic, Codex-Pragmatic, Cursor-dyn-stamp-caller-coverage, Codex-dyn-stamp-caller-coverage, Codex-dyn-test-mock-priority	accepted	YES	true	major	excellent	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_5	Cursor-Pragmatic, Cursor-dyn-test-mock-priority, Codex-dyn-test-mock-priority	rejected	NO	partially-true	minor	good	false	Claude	NO	partially-true	minor	good	false	Codex	NO	partially-true	minor	adequate	false	Cursor	important
FINDING_6	Codex-Innovation	accepted	YES	true	minor	excellent	false	Claude	YES	true	minor	good	false	Codex	NO	partially-true	nit	good	false	Cursor	important
FINDING_7	Codex-dyn-test-mock-priority	rejected	NO	true	nit	adequate	false	Claude	NO	true	nit	good	false	Codex	NO	partially-true	minor	adequate	false	Cursor	latent
OOS_1	Cursor-Arch	rejected	NO	true	nit	adequate	false	Claude	NO	true	nit	adequate	false	Codex	NO	true	nit	adequate	false	Cursor	nit
OOS_2	Cursor-Arch	rejected	NO	true	nit	adequate	false	Claude	NO	true	nit	adequate	false	Codex	NO	partially-true	minor	adequate	false	Cursor	latent
OOS_3	Cursor-Requirements	rejected	NO	false-positive	nit	weak	false	Claude	NO	partially-true	nit	weak	false	Codex	NO	partially-true	nit	weak	false	Cursor	nit
OOS_4	Cursor-dyn-test-mock-priority	rejected	NO	true	nit	adequate	false	Claude	NO	true	nit	adequate	false	Codex	NO	partially-true	minor	adequate	false	Cursor	latent
OOS_5	Cursor-dyn-test-mock-priority	rejected	NO	true	nit	adequate	false	Claude	NO	true	nit	adequate	false	Codex	NO	partially-true	minor	weak	false	Cursor	latent
