finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	body_severity	scope
FINDING_1	Codex-Arch	rejected	NO	true	minor	adequate	false	Claude	NO	true	minor	adequate	false	Codex	NO	true	minor	adequate	false	Cursor	important	in_scope
FINDING_2	Cursor-Innovation	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important	in_scope
FINDING_3	Codex-Pragmatic	rejected	NO	true	major	adequate	false	Claude	NO	false-positive	major	adequate	false	Codex	NO	partially-true	minor	adequate	false	Cursor	blocking	in_scope
FINDING_4	Cursor-Requirements	neutral	NO	partially-true	minor	adequate	false	Claude	NO	true	minor	adequate	false	Codex	YES	true	major	excellent	false	Cursor	important	in_scope
FINDING_5	Cursor-Arch	neutral	NO	true	minor	adequate	false	Claude	NO	true	minor	adequate	false	Codex	YES	true	minor	excellent	false	Cursor	important	in_scope
FINDING_6	Cursor-Requirements	rejected	NO	true	minor	adequate	false	Claude	NO	true	minor	adequate	false	Codex	NO	true	minor	adequate	false	Cursor	important	in_scope
OOS_1	Cursor-Arch	accepted	YES	true	minor	adequate	false	Claude	YES	true	minor	adequate	false	Codex	YES	true	minor	good	false	Cursor	latent	oos
OOS_2	Cursor-Innovation	rejected	NO	true	minor	adequate	false	Claude	NO	true	minor	adequate	false	Codex	NO	true	nit	adequate	false	Cursor	latent	oos
OOS_3	Cursor-Innovation	rejected	NO	true	minor	adequate	false	Claude	NO	true	minor	adequate	false	Codex	NO	true		adequate	true	Cursor	latent	oos
OOS_4	Cursor-Innovation	neutral	NO	true	minor	adequate	false	Claude	NO	true	minor	adequate	false	Codex	YES	true	minor	good	false	Cursor	latent	oos
OOS_5	Codex-Innovation	accepted	YES	partially-true	minor	adequate	false	Claude	NO	true	minor	adequate	false	Codex	YES	true	minor	good	false	Cursor	latent	oos
OOS_6	Codex-Innovation	neutral	NO	partially-true	nit	adequate	false	Claude	NO	true	minor	adequate	false	Codex	YES	true	nit	good	false	Cursor	nit	oos
OOS_7	Codex-Innovation	rejected	NO	partially-true	nit	weak	false	Claude	NO	true	minor	adequate	false	Codex	NO	partially-true	nit	weak	false	Cursor	nit	oos
OOS_8	Codex-Pragmatic	rejected	NO	partially-true		adequate	true	Claude	NO	true	minor	adequate	false	Codex	NO	false-positive	nit	weak	false	Cursor	latent	oos
OOS_9	Codex-Requirements	rejected	NO	partially-true	nit	adequate	false	Claude	NO	true	minor	adequate	false	Codex	NO	true	nit	good	false	Cursor	nit	oos
