finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	body_severity	scope
FINDING_1	Cursor-Arch, Cursor-Innovation, Cursor-Requirements, Cursor-dyn-Turn Control Contract	accepted	YES	true	major	good	false	Claude	YES	true	major	excellent	false	Codex	YES	true	minor	good	false	Cursor	important	in_scope
FINDING_2	Cursor-Arch, Cursor-Pragmatic, Cursor-Requirements	accepted	NO	true	minor	adequate	false	Claude	YES	true	minor	good	false	Codex	YES	true	minor	excellent	false	Cursor	important	in_scope
FINDING_3	Cursor-Pragmatic, Cursor-dyn-Turn Control Contract	neutral	NO	partially-true	minor	adequate	false	Claude	NO	partially-true	minor	adequate	false	Codex	YES	true	minor	good	false	Cursor	important	in_scope
FINDING_4	Cursor-dyn-Turn Control Contract	neutral	NO	true	minor	adequate	false	Claude	NO	partially-true	minor	adequate	false	Codex	YES	true	minor	excellent	false	Cursor	important	in_scope
FINDING_5	Codex-Pragmatic	accepted	YES	true	major	good	false	Claude	YES	true	minor	excellent	false	Codex	YES	true	minor	good	false	Cursor	important	in_scope
FINDING_6	Cursor-Innovation	rejected	NO	true	minor	adequate	false	Claude	NO	partially-true	nit	weak	false	Codex	NO	partially-true	nit	adequate	false	Cursor	important	in_scope
OOS_1	Cursor-Innovation	accepted	YES	true	minor	adequate	false	Claude	YES	true	minor	adequate	false	Codex	YES	true	minor	good	false	Cursor	latent	oos
OOS_2	Cursor-Requirements	rejected	NO	true	nit	adequate	false	Claude	NO	true	nit	adequate	false	Codex	NO	true	nit	adequate	false	Cursor	latent	oos
OOS_3	Cursor-dyn-Turn Control Contract	accepted	YES	true	minor	adequate	false	Claude	YES	true	minor	adequate	false	Codex	YES	true	minor	good	false	Cursor	latent	oos
OOS_4	Cursor-dyn-Turn Control Contract	rejected	NO	partially-true	nit	adequate	false	Claude	NO	true	nit	weak	false	Codex	NO	partially-true	nit	weak	false	Cursor	latent	oos
