finding_id	reviewer_slots	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain
FINDING_1	cursor-specialist-correctness-output.txt|cursor-specialist-edge-cases-output.txt	neutral	YES	true	minor	adequate	false	NO	true	major	good	false	NO	true	minor	good	false
FINDING_10	dyn-step8-routing-output.txt	rejected	NO	true	nit	adequate	false	NO	true	nit	no-fix	false	NO	true	nit	adequate	false
FINDING_2	cursor-specialist-correctness-output.txt|cursor-specialist-edge-cases-output.txt	rejected	NO	true	nit	adequate	false	NO	true	nit	good	false	NO	true	nit	adequate	false
FINDING_3	cursor-specialist-testing-output.txt	neutral	NO	uncertain	uncertain	adequate	true	YES	true	major	excellent	false	NO	true	minor	good	false
FINDING_4	codex-generic-output.txt	neutral	NO	partially-true	minor	adequate	true	YES	true	major	good	false	NO	true	minor	good	false
FINDING_5	dyn-step8-routing-output.txt	accepted	NO	uncertain	uncertain	adequate	true	YES	true	major	good	false	YES	true	major	excellent	false
FINDING_6	dyn-step8-routing-output.txt	rejected	NO	uncertain	uncertain	adequate	true	NO	partially-true	major	good	false	NO	partially-true	minor	good	false
FINDING_7	cursor-specialist-edge-cases-output.txt|dyn-step8-routing-output.txt	rejected	NO	uncertain	uncertain	adequate	true	NO	partially-true	minor	weak	false	NO	partially-true	minor	good	false
FINDING_8	cursor-specialist-edge-cases-output.txt	rejected	NO	true	nit	adequate	false	NO	true	minor	adequate	false	NO	true		adequate	true
FINDING_9	dyn-step8-routing-output.txt	rejected	NO	true	nit	no-fix	false	NO	true	nit	no-fix	false	NO	true		no-fix	true
