finding_id	reviewer_slots	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain
FINDING_1	cursor-specialist-structure-output.txt	accepted	YES	uncertain	major	adequate	true	YES	true	major	good	false	YES	true	major	good	false
FINDING_10	cursor-specialist-testing-output.txt	accepted	YES	true	major	good	false	YES	true	major	good	false	YES	true	major	good	false
FINDING_11	cursor-specialist-testing-output.txt	accepted	EXONERATE	partially-true	nit	weak	false	YES	true	minor	good	false	YES	true	minor	good	false
FINDING_12	cursor-specialist-security-output.txt	exonerated	EXONERATE	true		weak	true	EXONERATE	true	minor	adequate	false	EXONERATE	true	minor	adequate	false
FINDING_13	cursor-specialist-edge-cases-output.txt	accepted	YES	uncertain	major	adequate	true	YES	true	major	good	false	YES	true	major	good	false
FINDING_14	cursor-specialist-edge-cases-output.txt	accepted	YES	true		adequate	true	YES	true	minor	good	false	YES	true	minor	good	false
FINDING_15	cursor-specialist-plan-fidelity-output.txt	accepted	YES	uncertain	minor	adequate	true	YES	true	major	good	false	YES	true	major	good	false
FINDING_16	cursor-specialist-plan-fidelity-output.txt	exonerated	YES	uncertain		adequate	true	EXONERATE	partially-true	minor	adequate	false	EXONERATE	partially-true	minor	adequate	true
FINDING_17	dyn-voter-availability-status-output.txt	accepted	YES	true	major	good	false	YES	true	major	good	false	YES	true	major	good	false
FINDING_18	dyn-voter-availability-status-output.txt	accepted	YES	partially-true	major	adequate	true	YES	true	major	good	false	YES	true	major	good	false
FINDING_19	dyn-convergence-threshold-removal-output.txt	accepted	YES	true	minor	good	false	YES	true	major	good	false	YES	true	major	good	false
FINDING_2	cursor-specialist-structure-output.txt	exonerated	EXONERATE	true	nit	adequate	false	EXONERATE	true	minor	adequate	false	EXONERATE	true	nit	adequate	false
FINDING_20	dyn-convergence-threshold-removal-output.txt	accepted	YES	true	minor	adequate	false	YES	true	major	good	false	YES	true	major	good	false
FINDING_21	dyn-gate-env-var-inheritance-output.txt	accepted	YES	true	minor	adequate	false	YES	true	major	good	false	YES	true	major	good	false
FINDING_22	dyn-gate-env-var-inheritance-output.txt	accepted	YES	true	minor	adequate	false	YES	true	major	excellent	false	YES	true	major	excellent	false
FINDING_3	cursor-specialist-structure-output.txt|cursor-specialist-edge-cases-output.txt	accepted	YES	true		adequate	true	YES	true	minor	good	false	EXONERATE	partially-true	minor	adequate	false
FINDING_4	cursor-specialist-structure-output.txt	accepted	YES	uncertain	nit	weak	true	YES	true	nit	excellent	false	YES	true	nit	excellent	false
FINDING_5	cursor-specialist-structure-output.txt	accepted	YES	uncertain	nit	weak	true	YES	true	nit	excellent	false	EXONERATE	true	nit	adequate	false
FINDING_6	cursor-specialist-structure-output.txt	exonerated	YES	uncertain		adequate	true	EXONERATE	true	nit	adequate	false	EXONERATE	true	nit	adequate	false
FINDING_7	cursor-specialist-correctness-output.txt	accepted	YES	uncertain	major	adequate	true	YES	true	major	good	false	YES	true	major	good	false
FINDING_8	cursor-specialist-correctness-output.txt|cursor-specialist-testing-output.txt|cursor-specialist-plan-fidelity-output.txt	accepted	YES	uncertain	minor	good	true	YES	true	major	good	false	YES	true	major	good	false
FINDING_9	cursor-specialist-testing-output.txt	accepted	YES	true	major	adequate	false	YES	true	major	good	false	YES	true	major	good	false
OOS_1	cursor-specialist-structure-output.txt|cursor-specialist-testing-output.txt|dyn-convergence-threshold-removal-output.txt	accepted	YES	true		good	true	YES	true	minor	adequate	false	YES	true	minor	adequate	false
OOS_10	dyn-gate-env-var-inheritance-output.txt	exonerated	YES	true	nit	adequate	false	EXONERATE	true	nit	weak	false	EXONERATE	true	nit	adequate	false
OOS_11	dyn-gate-env-var-inheritance-output.txt	accepted	YES	true	nit	adequate	false	YES	true	nit	good	false	YES	true	nit	good	false
OOS_12	dyn-gate-env-var-inheritance-output.txt	exonerated	EXONERATE	true	nit	no-fix	false	EXONERATE	partially-true	nit	weak	false	EXONERATE	partially-true	nit	weak	false
OOS_2	cursor-specialist-testing-output.txt	accepted	YES	uncertain	nit	weak	true	YES	true	nit	excellent	false	YES	true	nit	excellent	false
OOS_3	dyn-voter-availability-status-output.txt	accepted	YES	true	nit	adequate	false	YES	true	nit	good	false	EXONERATE	true	nit	adequate	false
OOS_4	dyn-voter-availability-status-output.txt	accepted	YES	true	nit	good	false	YES	true	nit	good	false	YES	true	nit	good	false
OOS_5	dyn-voter-availability-status-output.txt	accepted	YES	uncertain	nit	weak	true	YES	true	nit	good	false	YES	true	nit	good	false
OOS_6	dyn-convergence-threshold-removal-output.txt	rejected	NO	false-positive	nit	no-fix	false	NO	true	nit	no-fix	false	NO	false-positive	nit	no-fix	false
OOS_7	dyn-convergence-threshold-removal-output.txt	exonerated	EXONERATE	true	nit	no-fix	false	EXONERATE	true	nit	adequate	false	NO	false-positive	nit	no-fix	false
OOS_8	dyn-convergence-threshold-removal-output.txt	rejected	EXONERATE	true	nit	no-fix	false	NO	true	nit	no-fix	false	NO	false-positive	nit	no-fix	false
OOS_9	dyn-gate-env-var-inheritance-output.txt	rejected	NO	false-positive	nit	no-fix	false	NO	true	nit	no-fix	false	NO	false-positive	nit	no-fix	false
