finding_id	reviewer_slots	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	scope
FINDING_1	cursor-specialist-correctness|codex-specialist-correctness|cursor-specialist-edge-cases|dyn-dyn-arch-knowledge	rejected	NO	false-positive	major	no-fix	false	codex-validity	NO	false-positive	nit	weak	false	codex-plan-fidelity	NO	false-positive	major	good	false	codex-pragmatism	in_scope
FINDING_2	cursor-specialist-correctness|codex-specialist-correctness	rejected	NO	false-positive	major	no-fix	false	codex-validity	NO	false-positive	nit	weak	false	codex-plan-fidelity	NO	false-positive	major	good	false	codex-pragmatism	in_scope
FINDING_3	cursor-specialist-correctness|cursor-specialist-testing|codex-specialist-testing|dyn-dyn-arch-knowledge	accepted	YES	partially-true	minor	good	false	codex-validity	YES	partially-true	minor	good	false	codex-plan-fidelity	NO	partially-true	minor	adequate	false	codex-pragmatism	oos
FINDING_4	codex-specialist-correctness|cursor-specialist-edge-cases|codex-specialist-edge-cases|cursor-specialist-testing|codex-specialist-testing	rejected	NO	false-positive	major	no-fix	false	codex-validity	NO	false-positive	nit	weak	false	codex-plan-fidelity	NO	false-positive	major	good	false	codex-pragmatism	oos
FINDING_5	codex-specialist-correctness|codex-specialist-testing	neutral	YES	true	minor	good	false	codex-validity	NO	false-positive	nit	weak	false	codex-plan-fidelity	NO	false-positive	minor	adequate	false	codex-pragmatism	in_scope
FINDING_6	cursor-specialist-edge-cases|codex-specialist-edge-cases|cursor-specialist-testing|codex-specialist-testing	accepted	YES	true	major	excellent	false	codex-validity	YES	true	major	good	false	codex-plan-fidelity	YES	true	major	good	false	codex-pragmatism	in_scope
FINDING_7	cursor-specialist-testing	rejected	NO	false-positive	minor	no-fix	false	codex-validity	NO	false-positive	nit	weak	false	codex-plan-fidelity	NO	false-positive	minor	adequate	false	codex-pragmatism	in_scope
FINDING_8	cursor-specialist-edge-cases|dyn-dyn-arch-knowledge	rejected	NO	true	nit	adequate	false	codex-validity	NO	false-positive	nit	weak	false	codex-plan-fidelity	NO	false-positive	minor	good	false	codex-pragmatism	oos
FINDING_9	codex-specialist-edge-cases	neutral	NO	false-positive	major	no-fix	false	codex-validity	YES	true	major	good	false	codex-plan-fidelity	NO	partially-true	major	adequate	false	codex-pragmatism	oos
FINDING_10	cursor-specialist-testing	accepted	YES	true	minor	good	false	codex-validity	YES	true	minor	good	false	codex-plan-fidelity	NO	partially-true	minor	adequate	false	codex-pragmatism	in_scope
FINDING_11	cursor-specialist-testing	accepted	YES	true	minor	good	false	codex-validity	YES	true	minor	good	false	codex-plan-fidelity	NO	partially-true	minor	adequate	false	codex-pragmatism	in_scope
FINDING_12	cursor-specialist-testing	accepted	YES	true	minor	good	false	codex-validity	YES	true	minor	good	false	codex-plan-fidelity	NO	partially-true	minor	adequate	false	codex-pragmatism	in_scope
FINDING_13	cursor-specialist-testing	accepted	YES	true	minor	good	false	codex-validity	YES	true	minor	good	false	codex-plan-fidelity	YES	true	minor	good	false	codex-pragmatism	in_scope
FINDING_14	cursor-specialist-testing|dyn-dyn-arch-knowledge	neutral	NO	true	nit	adequate	false	codex-validity	YES	true	minor	good	false	codex-plan-fidelity	NO	partially-true	minor	adequate	false	codex-pragmatism	oos
FINDING_15	cursor-specialist-testing	accepted	YES	true	minor	good	false	codex-validity	YES	true	minor	good	false	codex-plan-fidelity	NO	partially-true	minor	adequate	false	codex-pragmatism	oos
FINDING_16	dyn-dyn-arch-knowledge	neutral	NO	true	nit	adequate	false	codex-validity	YES	true	minor	good	false	codex-plan-fidelity	NO	partially-true	minor	adequate	false	codex-pragmatism	in_scope
FINDING_17	dyn-dyn-arch-knowledge	neutral	NO	true	nit	adequate	false	codex-validity	YES	true	minor	adequate	false	codex-plan-fidelity	NO	false-positive	minor	adequate	false	codex-pragmatism	oos
