finding_id	reviewer_slots	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain
FINDING_1	cursor-specialist-structure-output.txt|cursor-specialist-correctness-output.txt|cursor-specialist-testing-output.txt|cursor-specialist-plan-fidelity-output.txt	accepted	YES	true	blocker	excellent	false	YES	true	blocker	excellent	false	YES	true	blocker	excellent	false
FINDING_10	dyn-pause-resume-sentinel-output.txt	accepted	YES	true		adequate	true	YES	true		excellent	true	YES	true	minor	excellent	false
FINDING_11	dyn-pause-resume-sentinel-output.txt	accepted	YES	partially-true		adequate	true	YES	true		adequate	true	YES	true	nit	good	false
FINDING_12	cursor-specialist-structure-output.txt	exonerated	EXONERATE	true		weak	true	EXONERATE	true		adequate	true	EXONERATE	true	nit	adequate	false
FINDING_13	cursor-specialist-structure-output.txt	exonerated	EXONERATE	true		weak	true	EXONERATE	true		weak	true	EXONERATE	partially-true	nit	weak	false
FINDING_14	cursor-specialist-testing-output.txt	exonerated	EXONERATE	true		weak	true	EXONERATE	true		adequate	true	EXONERATE	partially-true	nit	adequate	false
FINDING_15	cursor-specialist-edge-cases-output.txt	exonerated	EXONERATE	true		weak	true	EXONERATE	true		adequate	true	YES	true	minor	good	false
FINDING_16	cursor-specialist-testing-output.txt	accepted	YES	true		good	true	YES	true		excellent	true	YES	true	minor	good	false
FINDING_17	cursor-specialist-edge-cases-output.txt	neutral	YES	true		good	true	NO	false-positive	nit	adequate	false	EXONERATE	partially-true	nit	adequate	true
FINDING_18	cursor-specialist-structure-output.txt	accepted	YES	true	nit	good	false	YES	true	nit	adequate	false	YES	true	nit	good	false
FINDING_19	cursor-specialist-structure-output.txt	exonerated	EXONERATE	true	nit	weak	false	EXONERATE	partially-true	nit	adequate	false	EXONERATE	true	nit	adequate	false
FINDING_2	cursor-specialist-structure-output.txt	accepted	YES	true		good	true	EXONERATE	partially-true	minor	adequate	false	YES	true	minor	good	false
FINDING_3	cursor-specialist-security-output.txt|cursor-specialist-edge-cases-output.txt|dyn-drift-baseline-guard-output.txt	accepted	YES	true		good	true	YES	true		excellent	true	YES	true	major	good	false
FINDING_4	cursor-specialist-edge-cases-output.txt|dyn-drift-baseline-guard-output.txt	accepted	YES	true		adequate	true	YES	true		good	true	YES	true	major	excellent	false
FINDING_5	cursor-specialist-edge-cases-output.txt	accepted	YES	true		adequate	true	YES	true		adequate	true	YES	true	major	good	false
FINDING_6	cursor-specialist-testing-output.txt	accepted	YES	true		good	true	YES	true		excellent	true	YES	true	major	excellent	false
FINDING_7	cursor-specialist-testing-output.txt	accepted	YES	true		good	true	YES	true		excellent	true	YES	true	major	excellent	false
FINDING_8	dyn-manual-flag-removal-output.txt	accepted	YES	true		good	true	YES	true		excellent	true	YES	true	minor	excellent	false
FINDING_9	dyn-pause-resume-sentinel-output.txt	accepted	YES	partially-true		adequate	true	YES	partially-true		adequate	true	YES	true	minor	good	false
OOS_1	cursor-specialist-structure-output.txt|cursor-specialist-edge-cases-output.txt	accepted	YES	true		adequate	true	YES	true		excellent	true	YES	true	minor	good	false
OOS_2	cursor-specialist-structure-output.txt	accepted	YES	true	nit	good	false	YES	true	nit	adequate	false	EXONERATE	true	nit	weak	false
OOS_3	dyn-drift-baseline-guard-output.txt	accepted	YES	partially-true	nit	weak	true	YES	true	nit	adequate	false	YES	true	nit	good	false
OOS_4	dyn-pause-resume-sentinel-output.txt	accepted	YES	true		no-fix	true	YES	partially-true		no-fix	true	YES	true	minor	good	false
