finding_id	reviewer_slots	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain
FINDING_1	cursor-specialist-correctness-output.txt	accepted	YES	uncertain	major	adequate	true	YES	true	major	good	false	YES	true	major	excellent	false
FINDING_10	cursor-specialist-testing-output.txt	rejected	NO	true	nit	weak	false	NO	true	nit	adequate	false	NO	true	nit	adequate	false
FINDING_11	cursor-specialist-testing-output.txt	rejected	NO	true	nit	no-fix	false	NO	true	minor	weak	false	NO	true	minor	no-fix	false
FINDING_12	codex-specialist-testing-output.txt	neutral	NO	uncertain	minor	adequate	true	YES	true	major	good	false	NO	true	major	good	false
FINDING_13	codex-specialist-testing-output.txt	accepted	NO	uncertain	minor	adequate	true	YES	true	major	good	false	YES	true	major	good	false
FINDING_14	dyn-filter-scope-output.txt	rejected	NO	true	minor	adequate	false	NO	true	minor	good	false	NO	true	major	good	false
FINDING_15	dyn-filter-scope-output.txt	rejected	NO	true	minor	adequate	false	NO	true	minor	good	false	NO	true	major	good	false
FINDING_16	dyn-filter-scope-output.txt	rejected	NO	uncertain	minor	adequate	true	NO	partially-true	minor	good	false	NO	partially-true	minor	good	false
FINDING_17	dyn-filter-scope-output.txt	rejected	NO	true	nit	no-fix	false	NO	false-positive	nit	no-fix	false	NO	true	nit	no-fix	false
FINDING_18	dyn-filter-scope-output.txt	rejected	NO	true	nit	no-fix	false	NO	false-positive	nit	no-fix	false	NO	true	nit	no-fix	false
FINDING_19	dyn-filter-scope-output.txt	rejected	NO	true	nit	no-fix	false	NO	true	nit	adequate	false	NO	true	nit	no-fix	false
FINDING_2	cursor-specialist-correctness-output.txt	accepted	YES	uncertain	major	adequate	true	YES	true	major	good	false	YES	true	major	excellent	false
FINDING_3	cursor-specialist-correctness-output.txt	rejected	NO	true	nit	adequate	false	NO	true	minor	good	false	NO	true	minor	good	false
FINDING_4	cursor-specialist-correctness-output.txt|cursor-specialist-testing-output.txt	neutral	NO	true	nit	adequate	false	NO	true	nit	adequate	false	YES	true	minor	good	false
FINDING_5	cursor-specialist-edge-cases-output.txt	neutral	YES	true	minor	adequate	false	NO	true	minor	good	false	NO	true	minor	adequate	false
FINDING_6	cursor-specialist-edge-cases-output.txt	rejected	NO	true	nit	adequate	false	NO	true	minor	adequate	false	NO	true	nit	no-fix	false
FINDING_7	cursor-specialist-edge-cases-output.txt	rejected	NO	true	nit	no-fix	false	NO	true	minor	no-fix	false	NO	true	nit	no-fix	false
FINDING_8	codex-specialist-edge-cases-output.txt	neutral	NO	true	minor	adequate	false	YES	true	major	good	false	NO	true	major	good	false
FINDING_9	cursor-specialist-testing-output.txt	rejected	NO	true	nit	weak	false	NO	true	nit	adequate	false	NO	partially-true	nit	adequate	false
