finding_id	reviewer_slots	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain
FINDING_1	cursor-specialist-structure-output.txt|cursor-specialist-correctness-output.txt|cursor-specialist-testing-output.txt|cursor-specialist-plan-fidelity-output.txt|dyn-artifact-retention-output.txt	accepted	YES	true	minor	good	false	YES	true	minor	good	false	EXONERATE	partially-true	minor	adequate	false
FINDING_10	cursor-specialist-correctness-output.txt	rejected	JUDGE_ERROR				true	NO	true	nit	no-fix	false	NO	true	nit	no-fix	false
FINDING_11	cursor-specialist-testing-output.txt|cursor-specialist-edge-cases-output.txt	accepted	EXONERATE	true	minor	adequate	false	YES	true	minor	good	false	YES	partially-true	minor	good	false
FINDING_12	cursor-specialist-security-output.txt	exonerated	JUDGE_ERROR				true	EXONERATE	partially-true		weak	true	EXONERATE	true	nit	no-fix	false
FINDING_13	dyn-ship-driver-output.txt	accepted	YES	uncertain	minor	good	true	YES	true	major	excellent	false	YES	true	major	good	false
FINDING_14	dyn-ship-driver-output.txt	accepted	YES	true	minor	good	false	YES	true	major	good	false	YES	true	major	good	false
FINDING_15	dyn-ship-driver-output.txt	exonerated	JUDGE_ERROR				true	YES	true	minor	adequate	false	EXONERATE	true	nit	weak	false
FINDING_16	dyn-bash-parity-output.txt	exonerated	JUDGE_ERROR				true	EXONERATE	true		weak	true	EXONERATE	true	nit	weak	false
FINDING_17	dyn-artifact-retention-output.txt	exonerated	JUDGE_ERROR				true	NO	true	nit	no-fix	false	EXONERATE	true	nit	no-fix	false
FINDING_18	dyn-ci-compat-output.txt	accepted	NO		nit	uncertain	true	YES	true	major	good	false	YES	true	major	good	false
FINDING_19	dyn-ci-compat-output.txt	accepted	NO		nit	uncertain	true	YES	true	major	good	false	YES	true	major	good	false
FINDING_2	cursor-specialist-structure-output.txt	exonerated	EXONERATE	true	minor	weak	false	EXONERATE	true	nit	adequate	false	EXONERATE	true	minor	weak	false
FINDING_20	dyn-ci-compat-output.txt	accepted	JUDGE_ERROR				true	YES	partially-true	minor	good	false	YES	true	minor	good	false
FINDING_3	cursor-specialist-structure-output.txt|dyn-bash-parity-output.txt	accepted	EXONERATE	partially-true	minor	adequate	true	YES	true	major	good	false	YES	true	major	good	false
FINDING_4	cursor-specialist-structure-output.txt	exonerated	EXONERATE	true	nit	adequate	false	EXONERATE	true	nit	weak	false	EXONERATE	partially-true	nit	weak	false
FINDING_5	cursor-specialist-structure-output.txt	exonerated	EXONERATE	true	nit	adequate	false	EXONERATE	true	nit	adequate	false	EXONERATE	true	nit	adequate	false
FINDING_6	cursor-specialist-structure-output.txt	exonerated	EXONERATE	true	nit	weak	false	EXONERATE	true	nit	weak	false	EXONERATE	true	nit	weak	false
FINDING_7	cursor-specialist-structure-output.txt	exonerated	JUDGE_ERROR				true	YES	true	minor	adequate	false	EXONERATE	true	nit	weak	false
FINDING_8	cursor-specialist-structure-output.txt|dyn-artifact-retention-output.txt	accepted	JUDGE_ERROR				true	YES	true	minor	adequate	false	YES	true	minor	adequate	false
FINDING_9	cursor-specialist-correctness-output.txt|cursor-specialist-testing-output.txt|dyn-artifact-retention-output.txt	accepted	YES	true	major	excellent	false	YES	true	major	good	false	YES	true	minor	good	false
