finding_id	reviewer_slots	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain
FINDING_1	cursor-specialist-correctness-output.txt	rejected	NO	false-positive	nit	no-fix	false	NO	true	nit	no-fix	false	NO	false-positive	nit	no-fix	false
FINDING_10	cursor-specialist-testing-output.txt	rejected	JUDGE_ERROR				true	NO	true	nit	adequate	false	NO	partially-true	nit	adequate	false
FINDING_11	cursor-specialist-testing-output.txt	rejected	JUDGE_ERROR				true	NO	true	nit	adequate	false	NO	true	nit	adequate	false
FINDING_12	cursor-specialist-testing-output.txt	rejected	JUDGE_ERROR				true	NO	true	nit	adequate	false	NO	partially-true	minor	adequate	true
FINDING_13	codex-specialist-testing-output.txt	neutral	NO	partially-true	minor	adequate	false	NO	true	minor	good	false	YES	true	major	good	false
FINDING_2	cursor-specialist-correctness-output.txt	rejected	NO	false-positive	nit	no-fix	false	NO	true	nit	no-fix	false	NO	false-positive	nit	no-fix	false
FINDING_3	cursor-specialist-correctness-output.txt	rejected	NO	false-positive	nit	no-fix	false	NO	true	nit	no-fix	false	NO	false-positive	nit	no-fix	false
FINDING_4	cursor-specialist-correctness-output.txt	rejected	NO	false-positive	nit	no-fix	false	NO	true	nit	no-fix	false	NO	false-positive	nit	no-fix	false
FINDING_5	cursor-specialist-correctness-output.txt	rejected	NO	false-positive	nit	no-fix	false	NO	true	nit	no-fix	false	NO	false-positive	nit	no-fix	false
FINDING_6	cursor-specialist-correctness-output.txt	rejected	JUDGE_ERROR				true	NO	true	nit	no-fix	false	NO	true	minor	adequate	false
FINDING_7	cursor-specialist-correctness-output.txt	neutral	JUDGE_ERROR				true	YES	true	major	adequate	false	NO	true	minor	adequate	false
FINDING_8	cursor-specialist-edge-cases-output.txt	rejected	JUDGE_ERROR				true	NO	true	minor	weak	false	NO	true	minor	adequate	false
FINDING_9	codex-specialist-edge-cases-output.txt	rejected	NO	partially-true	major	adequate	false	NO	partially-true	major	good	false	NO	partially-true	major	good	true
