finding_id	reviewer_slots	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	scope
FINDING_1	cursor-specialist-correctness|codex-specialist-correctness|cursor-specialist-edge-cases|cursor-specialist-testing|codex-specialist-testing|dyn-dyn-tier-resume	accepted	YES	true	major	good	false	codex-validity	YES	true	major	good	false	codex-plan-fidelity	YES	true	major	good	false	codex-pragmatism	in_scope
FINDING_2	cursor-specialist-correctness|codex-specialist-correctness|cursor-specialist-edge-cases	accepted	YES	true	major	good	false	codex-validity	YES	true	major	good	false	codex-plan-fidelity	NO	partially-true	minor	no-fix	false	codex-pragmatism	in_scope
FINDING_3	cursor-specialist-correctness|codex-specialist-correctness|cursor-specialist-edge-cases|dyn-dyn-tier-resume	accepted	YES	true	major	good	false	codex-validity	YES	true	blocker	good	false	codex-plan-fidelity	YES	true	major	good	false	codex-pragmatism	in_scope
FINDING_4	codex-specialist-correctness|codex-specialist-edge-cases	accepted	YES	true	major	good	false	codex-validity	NO	partially-true	minor	adequate	false	codex-plan-fidelity	YES	true	major	good	false	codex-pragmatism	in_scope
FINDING_5	codex-specialist-edge-cases	rejected	NO	false-positive	minor	weak	false	codex-validity	NO	partially-true	minor	adequate	false	codex-plan-fidelity	NO	false-positive	minor	no-fix	false	codex-pragmatism	in_scope
FINDING_6	codex-specialist-testing	accepted	YES	true	major	good	false	codex-validity	YES	true	major	good	false	codex-plan-fidelity	YES	true	major	good	false	codex-pragmatism	in_scope
FINDING_7	codex-specialist-edge-cases	rejected	NO	partially-true	nit	weak	false	codex-validity	NO	partially-true	minor	adequate	false	codex-plan-fidelity	NO	partially-true	minor	adequate	false	codex-pragmatism	in_scope
FINDING_8	cursor-specialist-testing	neutral	YES	true	minor	good	false	codex-validity	NO	partially-true	minor	adequate	false	codex-plan-fidelity	NO	true	minor	adequate	false	codex-pragmatism	in_scope
FINDING_9	cursor-specialist-testing	rejected	NO	partially-true	nit	weak	false	codex-validity	NO	partially-true	minor	adequate	false	codex-plan-fidelity	NO	true	minor	adequate	false	codex-pragmatism	in_scope
FINDING_10	cursor-specialist-testing	neutral	YES	true	minor	good	false	codex-validity	NO	partially-true	minor	adequate	false	codex-plan-fidelity	NO	true	minor	adequate	false	codex-pragmatism	in_scope
FINDING_11	cursor-specialist-testing	neutral	YES	true	minor	good	false	codex-validity	NO	false-positive	minor	adequate	false	codex-plan-fidelity	NO	true	minor	adequate	false	codex-pragmatism	in_scope
FINDING_12	cursor-specialist-testing	neutral	YES	true	minor	good	false	codex-validity	NO	partially-true	minor	adequate	false	codex-plan-fidelity	NO	true	minor	adequate	false	codex-pragmatism	in_scope
FINDING_13	cursor-specialist-testing	neutral	YES	partially-true	minor	good	false	codex-validity	NO	partially-true	minor	adequate	false	codex-plan-fidelity	NO	true	minor	adequate	false	codex-pragmatism	in_scope
FINDING_14	cursor-specialist-testing	neutral	YES	true	minor	good	false	codex-validity	NO	false-positive	minor	adequate	false	codex-plan-fidelity	NO	true	minor	adequate	false	codex-pragmatism	in_scope
FINDING_15	cursor-specialist-testing	neutral	YES	true	minor	good	false	codex-validity	NO	partially-true	minor	adequate	false	codex-plan-fidelity	NO	true	minor	adequate	false	codex-pragmatism	in_scope
FINDING_16	codex-specialist-testing	accepted	YES	true	major	good	false	codex-validity	NO	uncertain	uncertain	uncertain	true	codex-plan-fidelity	YES	true	major	good	false	codex-pragmatism	in_scope
FINDING_17	dyn-dyn-tier-resume	neutral	YES	true	major	good	false	codex-validity	NO	false-positive	minor	adequate	false	codex-plan-fidelity	NO	false-positive	minor	no-fix	false	codex-pragmatism	oos
OOS_1	cursor-specialist-correctness|cursor-specialist-edge-cases	rejected	NO	true	nit	weak	false	codex-validity	NO	partially-true	nit	good	false	codex-plan-fidelity	NO	true	nit	no-fix	false	codex-pragmatism	oos
OOS_2	cursor-specialist-correctness	rejected	NO	partially-true	nit	weak	false	codex-validity	NO	partially-true	minor	adequate	false	codex-plan-fidelity	NO	true	minor	adequate	false	codex-pragmatism	oos
OOS_3	cursor-specialist-edge-cases|dyn-dyn-tier-resume	rejected	NO	uncertain	minor	weak	false	codex-validity	NO	partially-true	minor	adequate	false	codex-plan-fidelity	NO	true	minor	adequate	false	codex-pragmatism	oos
OOS_4	dyn-dyn-tier-resume	rejected	NO	false-positive	nit	no-fix	false	codex-validity	NO	partially-true	minor	adequate	false	codex-plan-fidelity	NO	true	minor	adequate	false	codex-pragmatism	oos
