finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	body_severity	scope
FINDING_1	Cursor-Arch, Cursor-Innovation	accepted	YES	true	minor	excellent	false	codex-validity	NO	false-positive	major	good	false	codex-plan-fidelity	YES	true	major	excellent	false	codex-pragmatism	major	in_scope
FINDING_2	Cursor-Arch, Cursor-Pragmatic, Cursor-dyn-Schema Contract Auditor, Codex-dyn-Schema Contract Auditor	accepted	YES	true	minor	excellent	false	codex-validity	NO	false-positive	major	good	false	codex-plan-fidelity	YES	true	major	excellent	false	codex-pragmatism	major	in_scope
FINDING_3	Cursor-Arch, Codex-Arch, Cursor-Innovation, Cursor-Pragmatic, Cursor-Requirements	accepted	YES	true	minor	adequate	false	codex-validity	NO	partially-true	minor	good	false	codex-plan-fidelity	YES	partially-true	minor	adequate	false	codex-pragmatism	major	in_scope
FINDING_4	Codex-Arch	accepted	YES	true	major	good	false	codex-validity	YES	true	major	good	false	codex-plan-fidelity	YES	true	minor	excellent	false	codex-pragmatism	major	in_scope
FINDING_5	Codex-Pragmatic, Codex-Requirements	accepted	YES	true	minor	excellent	false	codex-validity	YES	true	major	good	false	codex-plan-fidelity	YES	true	minor	excellent	false	codex-pragmatism	major	in_scope
FINDING_6	Cursor-Pragmatic, Cursor-Requirements, Cursor-dyn-Schema Contract Auditor	rejected	NO	partially-true	minor	excellent	false	codex-validity	NO	false-positive	minor	good	false	codex-plan-fidelity	NO	true	nit	excellent	false	codex-pragmatism	minor	in_scope
FINDING_7	Codex-Arch, Cursor-Innovation, Cursor-Pragmatic, Cursor-Requirements, Codex-dyn-Schema Contract Auditor	accepted	YES	true	minor	good	false	codex-validity	NO	partially-true	minor	good	false	codex-plan-fidelity	YES	true	minor	adequate	false	codex-pragmatism	major	in_scope
OOS_1	Cursor-Innovation	accepted	YES	true	minor	adequate	false	codex-validity	YES	true	minor	adequate	false	codex-plan-fidelity	YES	true	minor	no-fix	false	codex-pragmatism	minor	oos
OOS_2	Cursor-Pragmatic	neutral	NO	partially-true	minor	no-fix	false	codex-validity	NO	uncertain	minor	adequate	true	codex-plan-fidelity	YES	true	minor	no-fix	false	codex-pragmatism	minor	oos
OOS_3	Cursor-Pragmatic	neutral	NO	partially-true	nit	no-fix	false	codex-validity	YES	true	minor	adequate	false	codex-plan-fidelity	NO	false-positive	nit	no-fix	false	codex-pragmatism	minor	oos
OOS_4	Cursor-Requirements	rejected	NO	true	minor	adequate	false	codex-validity	NO	true	minor	adequate	false	codex-plan-fidelity	NO	true	minor	no-fix	false	codex-pragmatism	minor	oos
OOS_5	Cursor-dyn-Schema Contract Auditor	rejected	NO	partially-true	nit	no-fix	false	codex-validity	NO	true	minor	adequate	false	codex-plan-fidelity	NO	false-positive	nit	no-fix	false	codex-pragmatism	minor	oos
