finding_id	reviewer_slots	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	scope
FINDING_1	cursor-specialist-correctness|dyn-dyn-runtime-evidence	rejected	NO	false-positive	nit	good	false	codex-validity	NO	false-positive	minor	adequate	false	codex-plan-fidelity	NO	false-positive	nit	good	false	codex-pragmatism	in_scope
FINDING_2	cursor-specialist-correctness|cursor-specialist-edge-cases	rejected	NO	false-positive	nit	good	false	codex-validity	NO	partially-true	minor	good	false	codex-plan-fidelity	NO	true	minor	good	false	codex-pragmatism	in_scope
FINDING_3	codex-specialist-correctness|codex-specialist-edge-cases	accepted	YES	true	major	no-fix	false	codex-validity	YES	true	major	good	false	codex-plan-fidelity	YES	true	major	good	false	codex-pragmatism	in_scope
FINDING_4	codex-specialist-correctness|codex-specialist-edge-cases	accepted	YES	true	minor	good	false	codex-validity	YES	true	minor	good	false	codex-plan-fidelity	YES	true	minor	good	false	codex-pragmatism	in_scope
FINDING_5	codex-specialist-correctness|cursor-specialist-edge-cases|cursor-specialist-testing|codex-specialist-testing	accepted	YES	true	minor	good	false	codex-validity	YES	true	major	good	false	codex-plan-fidelity	YES	true	minor	good	false	codex-pragmatism	in_scope
FINDING_6	cursor-specialist-edge-cases	rejected	NO	true	minor	excellent	false	codex-validity	NO	partially-true	nit	good	false	codex-plan-fidelity	NO	partially-true	minor	adequate	false	codex-pragmatism	in_scope
FINDING_7	codex-specialist-edge-cases	accepted	YES	true	major	excellent	false	codex-validity	YES	true	major	good	false	codex-plan-fidelity	YES	true	major	good	false	codex-pragmatism	in_scope
FINDING_8	cursor-specialist-testing	accepted	YES	true	minor	good	false	codex-validity	YES	true	minor	good	false	codex-plan-fidelity	YES	true	minor	good	false	codex-pragmatism	in_scope
FINDING_9	cursor-specialist-testing	accepted	YES	true	minor	good	false	codex-validity	YES	true	minor	good	false	codex-plan-fidelity	YES	true	minor	good	false	codex-pragmatism	in_scope
FINDING_10	cursor-specialist-testing	accepted	YES	true	minor	good	false	codex-validity	YES	true	minor	good	false	codex-plan-fidelity	YES	true	minor	good	false	codex-pragmatism	in_scope
FINDING_11	dyn-dyn-runtime-evidence	rejected	NO	false-positive	nit	excellent	false	codex-validity	NO	false-positive	major	good	false	codex-plan-fidelity	NO	partially-true	major	good	false	codex-pragmatism	in_scope
FINDING_12	dyn-dyn-runtime-evidence	rejected	NO	partially-true	minor	excellent	false	codex-validity	NO	partially-true	major	good	false	codex-plan-fidelity	NO	partially-true	minor	adequate	false	codex-pragmatism	in_scope
FINDING_13	dyn-dyn-runtime-evidence	rejected	NO	partially-true	nit	excellent	false	codex-validity	NO	partially-true	minor	good	false	codex-plan-fidelity	NO	partially-true	minor	good	false	codex-pragmatism	in_scope
FINDING_14	dyn-dyn-runtime-evidence	rejected	NO	partially-true	minor	good	false	codex-validity	NO	partially-true	minor	good	false	codex-plan-fidelity	NO	partially-true	minor	adequate	false	codex-pragmatism	in_scope
OOS_1	cursor-specialist-correctness	accepted	YES	true	minor	no-fix	false	codex-validity	YES	true	minor	adequate	false	codex-plan-fidelity	YES	true	minor	good	false	codex-pragmatism	oos
OOS_2	cursor-specialist-correctness	rejected	NO	partially-true	nit	adequate	false	codex-validity	NO	partially-true	nit	no-fix	false	codex-plan-fidelity	NO	partially-true	minor	adequate	false	codex-pragmatism	oos
OOS_3	cursor-specialist-correctness|dyn-dyn-runtime-evidence	rejected	NO	true	minor	good	false	codex-validity	NO	true	major	no-fix	false	codex-plan-fidelity	NO	true	minor	adequate	false	codex-pragmatism	oos
OOS_4	cursor-specialist-edge-cases	neutral	NO	partially-true	nit	adequate	false	codex-validity	NO	partially-true	minor	adequate	false	codex-plan-fidelity	YES	true	minor	adequate	false	codex-pragmatism	oos
OOS_5	cursor-specialist-edge-cases	accepted	YES	true	minor	good	false	codex-validity	YES	true	minor	good	false	codex-plan-fidelity	YES	true	minor	good	false	codex-pragmatism	oos
OOS_6	cursor-specialist-correctness|cursor-specialist-testing	rejected	NO	true	nit	good	false	codex-validity	NO	partially-true	nit	weak	false	codex-plan-fidelity	NO	true	nit	adequate	false	codex-pragmatism	oos
