finding_id	reviewer_slots	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain
FINDING_1	cursor-specialist-structure-output.txt|cursor-specialist-correctness-output.txt|cursor-specialist-edge-cases-output.txt|dyn-bash-contracts-output.txt|dyn-stderr-tails-output.txt	accepted	YES	true	major	excellent	false	YES	true	major	excellent	false	YES	true	major	excellent	false
FINDING_10	dyn-stderr-tails-output.txt|dyn-shippr-waterfall-output.txt	accepted	YES	true	major	good	false	YES	true	major	good	false	YES	true	minor	adequate	false
FINDING_11	cursor-specialist-plan-fidelity-output.txt|dyn-shippr-waterfall-output.txt	accepted	YES	true	major	good	false	YES	true	major	good	false	YES	true	major	good	false
FINDING_12	cursor-specialist-security-output.txt	exonerated	YES	true	minor	adequate	false	EXONERATE	partially-true	minor	adequate	true	EXONERATE	partially-true	minor	adequate	false
FINDING_13	cursor-specialist-correctness-output.txt	exonerated	EXONERATE	true	nit	adequate	false	EXONERATE	true	nit	adequate	false	EXONERATE	true	nit	good	false
FINDING_14	cursor-specialist-testing-output.txt	accepted	YES	true	minor	adequate	false	YES	true	minor	good	false	YES	true	minor	good	false
FINDING_15	cursor-specialist-testing-output.txt|cursor-specialist-plan-fidelity-output.txt	exonerated	YES	true	nit	adequate	false	EXONERATE	true	nit	adequate	false	EXONERATE	true	nit	adequate	false
FINDING_16	cursor-specialist-testing-output.txt	exonerated	YES	true	nit	adequate	false	EXONERATE	partially-true	nit	weak	false	EXONERATE	true	nit	weak	false
FINDING_17	dyn-cleanup-retention-output.txt	accepted	YES	true	major	excellent	false	YES	true	major	good	false	YES	true	major	excellent	false
FINDING_2	cursor-specialist-structure-output.txt|cursor-specialist-correctness-output.txt|cursor-specialist-edge-cases-output.txt|dyn-stderr-tails-output.txt	accepted	YES	true	minor	adequate	false	EXONERATE	true	minor	adequate	false	YES	true	minor	adequate	false
FINDING_3	cursor-specialist-structure-output.txt|dyn-bash-contracts-output.txt	accepted	NO	false-positive	uncertain	adequate	false	YES	true	major	excellent	false	YES	true	major	excellent	false
FINDING_4	cursor-specialist-structure-output.txt	exonerated	YES	true	nit	adequate	false	EXONERATE	true	nit	adequate	false	EXONERATE	true	nit	adequate	false
FINDING_5	cursor-specialist-structure-output.txt	accepted	YES	true	nit	adequate	false	YES	true	nit	good	false	YES	true	nit	good	false
FINDING_6	cursor-specialist-structure-output.txt|cursor-specialist-correctness-output.txt|cursor-specialist-testing-output.txt|cursor-specialist-edge-cases-output.txt|cursor-specialist-plan-fidelity-output.txt	accepted	YES	true	major	good	false	YES	true	major	good	false	YES	true	major	good	false
FINDING_7	cursor-specialist-structure-output.txt|cursor-specialist-edge-cases-output.txt	accepted	YES	true	nit	adequate	false	YES	true	nit	excellent	false	EXONERATE	true	nit	good	false
FINDING_8	cursor-specialist-correctness-output.txt|cursor-specialist-testing-output.txt|cursor-specialist-plan-fidelity-output.txt|dyn-shippr-waterfall-output.txt	accepted	YES	true	major	good	false	YES	true	major	good	false	YES	true	major	good	false
FINDING_9	cursor-specialist-testing-output.txt	accepted	YES	true	major	good	false	YES	true	major	good	false	YES	true	major	good	false
OOS_1	cursor-specialist-structure-output.txt|cursor-specialist-plan-fidelity-output.txt|dyn-bash-contracts-output.txt|dyn-stderr-tails-output.txt	accepted	YES	true	nit	adequate	false	YES	true	minor	adequate	false	YES	true	minor	adequate	false
OOS_10	dyn-shippr-waterfall-output.txt	exonerated	YES	true	nit	adequate	false	EXONERATE	true	nit	weak	false	EXONERATE	true	nit	weak	false
OOS_2	cursor-specialist-testing-output.txt	accepted	YES	true	minor	adequate	false	NO	true	minor	no-fix	false	YES	true	minor	good	false
OOS_3	cursor-specialist-correctness-output.txt|cursor-specialist-plan-fidelity-output.txt|dyn-bash-contracts-output.txt	exonerated	EXONERATE	true	nit	adequate	false	NO	true	nit	no-fix	false	EXONERATE	true	nit	good	false
OOS_4	cursor-specialist-structure-output.txt|dyn-stderr-tails-output.txt	exonerated	NO	true	nit	weak	false	EXONERATE	true	nit	adequate	false	EXONERATE	true	nit	adequate	false
OOS_5	dyn-stderr-tails-output.txt	accepted	YES	true	minor	adequate	false	NO	true	minor	no-fix	false	YES	true	minor	adequate	false
OOS_6	dyn-cleanup-retention-output.txt	exonerated	NO	true	nit	no-fix	false	EXONERATE	true	nit	no-fix	false	EXONERATE	true	nit	no-fix	false
OOS_7	dyn-cleanup-retention-output.txt	exonerated	EXONERATE	true	nit	no-fix	false	EXONERATE	true	minor	no-fix	false	EXONERATE	true	nit	no-fix	false
OOS_8	dyn-cleanup-retention-output.txt	exonerated	NO	true	nit	no-fix	false	EXONERATE	true	nit	no-fix	false	EXONERATE	true	nit	no-fix	false
OOS_9	dyn-cleanup-retention-output.txt	rejected	NO	true	nit	no-fix	false	NO	true	nit	no-fix	false	NO	true	nit	no-fix	false
