finding_id	reviewer_slots	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain
FINDING_1	cursor-specialist-correctness-output.txt	accepted	YES	true	major	adequate	true	YES	true	major	adequate	false	YES	true	major	good	false
FINDING_10	codex-specialist-edge-cases-output.txt	neutral	NO	partially-true	minor	adequate	true	YES	true	major	good	false	NO	true	minor	good	false
FINDING_11	cursor-specialist-testing-output.txt	accepted	NO	partially-true	minor	adequate	false	YES	true	major	good	false	YES	true	major	excellent	false
FINDING_12	cursor-specialist-testing-output.txt	neutral	NO	partially-true	minor	adequate	false	YES	true	major	good	false	NO	true	minor	good	false
FINDING_13	cursor-specialist-testing-output.txt	rejected	JUDGE_ERROR				true	NO	true	nit	adequate	false	NO	true	nit	adequate	false
FINDING_14	cursor-specialist-testing-output.txt	rejected	JUDGE_ERROR				true	NO	true	nit	no-fix	false	NO	true	nit	no-fix	false
FINDING_15	dyn-risk-integration-output.txt	accepted	YES	true	major	good	false	YES	true	major	good	false	YES	true	major	excellent	false
FINDING_16	dyn-risk-integration-output.txt	neutral	YES	true	major	adequate	false	NO	true	minor	weak	false	NO	true	minor	good	false
FINDING_17	dyn-risk-integration-output.txt	rejected	NO	partially-true	minor	adequate	false	NO	true	minor	adequate	false	NO	true	minor	good	false
FINDING_18	dyn-risk-integration-output.txt	rejected	JUDGE_ERROR				true	NO	true	nit	no-fix	false	NO	true	nit	no-fix	false
FINDING_19	dyn-risk-integration-output.txt	rejected	JUDGE_ERROR				true	NO	true	nit	no-fix	false	NO	true	nit	no-fix	false
FINDING_2	cursor-specialist-correctness-output.txt	rejected	NO	partially-true	minor	adequate	false	NO	true	minor	adequate	false	NO	true	minor	good	false
FINDING_20	dyn-risk-integration-output.txt	rejected	JUDGE_ERROR				true	NO	true	nit	no-fix	false	NO	true	nit	no-fix	false
FINDING_21	dyn-architecture-output.txt	rejected	NO	partially-true	minor	adequate	false	NO	partially-true	minor	adequate	false	NO	true	minor	good	false
FINDING_22	dyn-architecture-output.txt	neutral	NO	partially-true	minor	adequate	true	YES	true	major	good	false	NO	partially-true	minor	good	true
FINDING_23	dyn-architecture-output.txt	rejected	NO	partially-true	minor	adequate	false	NO	true	nit	adequate	false	NO	partially-true	minor	adequate	false
FINDING_24	dyn-architecture-output.txt	rejected	JUDGE_ERROR				true	NO	true	nit	no-fix	false	NO	true	nit	no-fix	false
FINDING_25	dyn-architecture-output.txt	rejected	JUDGE_ERROR				true	NO	true	nit	no-fix	false	NO	true	nit	no-fix	false
FINDING_26	dyn-architecture-output.txt	neutral	JUDGE_ERROR				true	YES	true	minor	adequate	false	NO	true	nit	adequate	false
FINDING_27	dyn-architecture-codex-output.txt	accepted	YES	true	major	adequate	false	YES	true	major	good	false	NO	true	minor	good	false
FINDING_28	dyn-architecture-codex-output.txt	neutral	JUDGE_ERROR				true	YES	true	minor	adequate	false	NO	true	nit	adequate	false
FINDING_3	cursor-specialist-correctness-output.txt	rejected	NO	true	nit	adequate	false	NO	true	nit	adequate	false	NO	partially-true	nit	adequate	false
FINDING_4	cursor-specialist-correctness-output.txt	rejected	NO	partially-true	minor	adequate	false	NO	true	minor	adequate	false	NO	true	minor	adequate	false
FINDING_5	cursor-specialist-correctness-output.txt	neutral	JUDGE_ERROR				true	YES	true	minor	adequate	false	NO	true	nit	adequate	false
FINDING_6	codex-specialist-correctness-output.txt	neutral	NO	partially-true	minor	adequate	true	NO	true	minor	adequate	false	YES	true	major	good	false
FINDING_7	cursor-specialist-edge-cases-output.txt	neutral	JUDGE_ERROR				true	YES	true	minor	adequate	false	NO	true	minor	good	false
FINDING_8	cursor-specialist-edge-cases-output.txt	rejected	JUDGE_ERROR				true	NO	true	nit	good	false	NO	true	nit	adequate	false
FINDING_9	cursor-specialist-edge-cases-output.txt	rejected	JUDGE_ERROR				true	NO	true	nit	adequate	false	NO	true	nit	adequate	false
