finding_id	reviewer_slots	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain
FINDING_1	cursor-specialist-testing-output.txt	accepted	YES	true	major	adequate	false	YES	true	major	adequate	false	YES	true	major	good	false
FINDING_10	dyn-contract-boundaries-output.txt	rejected	NO	false-positive	major	no-fix	false	NO	partially-true	minor	adequate	false	NO	false-positive	major	weak	false
FINDING_11	dyn-contract-boundaries-output.txt	rejected	NO	false-positive	minor	no-fix	false	NO	true	nit	adequate	false	NO	true	minor	adequate	false
FINDING_12	dyn-contract-boundaries-output.txt	rejected	NO	false-positive	nit	no-fix	false	NO	true	nit	no-fix	false	NO	true	nit	no-fix	false
FINDING_13	dyn-fail-open-robustness-output.txt	rejected	NO	partially-true	minor	adequate	false	NO	partially-true	minor	good	false	NO	partially-true	minor	good	false
FINDING_14	dyn-fail-open-robustness-output.txt	rejected	NO	partially-true	major	adequate	false	NO	partially-true	minor	good	false	NO	partially-true	major	good	false
FINDING_15	dyn-fail-open-robustness-output.txt	rejected	NO	false-positive	nit	no-fix	false	NO	true	nit	no-fix	false	NO	true	nit	no-fix	false
FINDING_16	dyn-fail-open-robustness-output.txt	rejected	NO	false-positive	nit	no-fix	false	NO	true	nit	no-fix	false	NO	true	nit	no-fix	false
FINDING_17	dyn-fail-open-robustness-output.txt	rejected	NO	false-positive	nit	no-fix	false	NO	true	nit	no-fix	false	NO	true	nit	no-fix	false
FINDING_18	dyn-fail-open-robustness-output.txt	rejected	NO	false-positive	nit	no-fix	false	NO	true	nit	no-fix	false	NO	true	nit	no-fix	false
FINDING_19	dyn-integration-completeness-output.txt	neutral	NO	false-positive	minor	no-fix	false	NO	true	minor	good	false	YES	true	minor	good	false
FINDING_2	cursor-specialist-testing-output.txt	accepted	YES	true	major	adequate	false	YES	true	major	good	false	YES	true	major	good	false
FINDING_20	dyn-integration-completeness-output.txt	rejected	NO	true	minor	adequate	false	NO	true	minor	good	false	NO	true	minor	adequate	false
FINDING_21	dyn-integration-completeness-output.txt	accepted	NO	true	major	adequate	false	YES	true	major	good	false	YES	true	major	good	false
FINDING_22	dyn-integration-completeness-output.txt	rejected	NO	false-positive	nit	no-fix	false	NO	true	nit	no-fix	false	NO	true	nit	no-fix	false
FINDING_23	dyn-integration-completeness-output.txt	rejected	NO	false-positive	nit	no-fix	false	NO	true	nit	no-fix	false	NO	true	nit	no-fix	false
FINDING_24	dyn-integration-completeness-output.txt	rejected	NO	false-positive	nit	no-fix	false	NO	true	nit	no-fix	false	NO	true	nit	no-fix	false
FINDING_25	dyn-integration-completeness-output.txt	rejected	NO	false-positive	nit	no-fix	false	NO	true	nit	no-fix	false	NO	true	nit	no-fix	false
FINDING_26	dyn-integration-completeness-output.txt	rejected	NO	false-positive	nit	no-fix	false	NO	true	nit	no-fix	false	NO	true	nit	no-fix	false
FINDING_3	cursor-specialist-testing-output.txt	accepted	NO	partially-true	minor	adequate	false	YES	true	major	good	false	YES	true	major	good	false
FINDING_4	cursor-specialist-testing-output.txt	rejected	NO	true	nit	adequate	false	NO	true	minor	good	false	NO	true	minor	adequate	false
FINDING_5	cursor-specialist-testing-output.txt	rejected	NO	true	nit	adequate	false	NO	true	nit	adequate	false	NO	partially-true	nit	adequate	false
FINDING_6	cursor-specialist-testing-output.txt|dyn-contract-boundaries-output.txt	rejected	NO	true	nit	no-fix	false	NO	true	nit	weak	false	NO	true	nit	no-fix	false
FINDING_7	dyn-contract-boundaries-output.txt	accepted	YES	true	blocker	good	true	YES	true	major	good	false	YES	true	major	excellent	false
FINDING_8	dyn-contract-boundaries-output.txt|dyn-integration-completeness-output.txt	rejected	NO	partially-true	minor	weak	false	NO	true	minor	adequate	false	NO	true	minor	adequate	false
FINDING_9	dyn-contract-boundaries-output.txt|dyn-fail-open-robustness-output.txt	neutral	YES	true	major	adequate	false	NO	partially-true	minor	adequate	false	NO	partially-true	major	good	true
