finding_id	reviewer_slots	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain
FINDING_1	cursor-specialist-structure-output.txt	exonerated	EXONERATE	true	nit	good	false	YES	true	nit	good	false	EXONERATE	true	nit	good	false
FINDING_10	cursor-specialist-edge-cases-output.txt	rejected	NO	false-positive	nit	no-fix	false	NO	false-positive	nit	no-fix	false	NO	false-positive	nit	no-fix	false
FINDING_11	cursor-specialist-edge-cases-output.txt	rejected	NO	false-positive	nit	no-fix	false	NO	false-positive	nit	no-fix	false	NO	false-positive	nit	no-fix	false
FINDING_12	cursor-specialist-edge-cases-output.txt	exonerated	EXONERATE	true	nit	adequate	false	YES	true	nit	good	false	EXONERATE	true	nit	good	false
FINDING_13	cursor-specialist-edge-cases-output.txt	exonerated	EXONERATE	true	minor	adequate	false	EXONERATE	true	minor	weak	false	NO	true	nit	no-fix	false
FINDING_14	cursor-specialist-edge-cases-output.txt	exonerated	EXONERATE	true	nit	weak	false	EXONERATE	true	nit	weak	false	EXONERATE	true	nit	weak	false
FINDING_2	cursor-specialist-correctness-output.txt	rejected	NO	false-positive	nit	no-fix	false	NO	false-positive	nit	no-fix	false	NO	false-positive	nit	no-fix	false
FINDING_3	cursor-specialist-correctness-output.txt	rejected	NO	false-positive	nit	no-fix	false	NO	false-positive	nit	no-fix	false	NO	false-positive	nit	no-fix	false
FINDING_4	cursor-specialist-testing-output.txt	exonerated	EXONERATE	true	nit	good	false	YES	true	nit	good	false	EXONERATE	true	nit	good	false
FINDING_5	cursor-specialist-testing-output.txt	exonerated	YES	true	minor	adequate	false	EXONERATE	true	nit	adequate	false	EXONERATE	true	minor	adequate	false
FINDING_6	cursor-specialist-security-output.txt	rejected	NO	false-positive	nit	no-fix	false	NO	false-positive	nit	no-fix	false	NO	false-positive	nit	no-fix	false
FINDING_7	cursor-specialist-security-output.txt	rejected	NO	false-positive	nit	no-fix	false	NO	false-positive	nit	no-fix	false	NO	false-positive	nit	no-fix	false
FINDING_8	cursor-specialist-security-output.txt	exonerated	YES	partially-true	minor	adequate	true	EXONERATE	partially-true	minor	weak	false	EXONERATE	partially-true	minor	weak	false
FINDING_9	cursor-specialist-security-output.txt	exonerated	EXONERATE	true	minor	adequate	false	EXONERATE	true	minor	weak	false	NO	true	nit	no-fix	false
