finding_id	reviewer_slots	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain
FINDING_1	cursor-specialist-structure-output.txt	accepted	EXONERATE	partially-true	nit	adequate	false	YES	true	minor	excellent	false	YES	true	minor	good	false
FINDING_10	cursor-specialist-edge-cases-output.txt	exonerated	YES	true	minor	adequate	false	EXONERATE	true	minor	weak	false	EXONERATE	true	minor	weak	false
FINDING_11	dyn-doc-narrative-consistency-output.txt	accepted	EXONERATE	partially-true	nit	adequate	false	YES	true	minor	excellent	false	YES	true	minor	excellent	false
FINDING_12	dyn-doc-narrative-consistency-output.txt	rejected	NO	false-positive	nit	no-fix	false	NO	false-positive	nit	no-fix	false	NO	false-positive	nit	no-fix	false
FINDING_13	dyn-doc-narrative-consistency-output.txt	rejected	YES	true	minor	adequate	false	NO	partially-true	nit	no-fix	false	NO	true	nit	no-fix	false
FINDING_14	dyn-doc-narrative-consistency-output.txt	neutral	YES	true	minor	adequate	false	NO	true	minor	good	false	EXONERATE	true	minor	good	false
FINDING_2	cursor-specialist-correctness-output.txt	rejected	NO	false-positive	nit	no-fix	false	NO	false-positive	nit	no-fix	false	NO	false-positive	nit	no-fix	false
FINDING_3	cursor-specialist-correctness-output.txt	rejected	NO	false-positive	nit	no-fix	false	NO	false-positive	nit	no-fix	false	NO	true	nit	no-fix	false
FINDING_4	cursor-specialist-testing-output.txt	exonerated	EXONERATE	partially-true	minor	adequate	false	EXONERATE	true	minor	adequate	false	EXONERATE	true	minor	adequate	false
FINDING_5	cursor-specialist-testing-output.txt	exonerated	YES	true	minor	adequate	false	EXONERATE	partially-true	minor	adequate	true	EXONERATE	true	minor	adequate	false
FINDING_6	cursor-specialist-edge-cases-output.txt	accepted	YES	true	minor	adequate	false	YES	true	major	good	false	YES	true	major	good	false
FINDING_7	cursor-specialist-edge-cases-output.txt	exonerated	EXONERATE	partially-true	nit	adequate	false	EXONERATE	partially-true	minor	adequate	false	EXONERATE	partially-true	minor	weak	false
FINDING_8	cursor-specialist-edge-cases-output.txt	exonerated	EXONERATE	partially-true	nit	weak	false	EXONERATE	true	nit	adequate	false	EXONERATE	partially-true	nit	adequate	false
FINDING_9	cursor-specialist-edge-cases-output.txt	exonerated	YES	true	minor	adequate	false	EXONERATE	partially-true	minor	weak	true	EXONERATE	true	minor	adequate	false
