finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool
FINDING_1	Cursor-Arch, Codex-Arch, Codex-Pragmatic, Codex-Innovation, Cursor-dyn-callsite-census, Codex-dyn-callsite-census, Cursor-dyn-substitution-fidelity, Codex-dyn-substitution-fidelity	accepted	YES	true	major	excellent	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_2	Cursor-Arch, Codex-Innovation	accepted	YES	true	major	excellent	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_3	Cursor-Arch, Codex-Arch	accepted	YES	true	major	excellent	false	Claude	YES	true	major	adequate	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_4	Cursor-Arch	accepted	YES	true	major	excellent	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_5	Cursor-Arch, Cursor-Edge, Codex-Edge	accepted	YES	true	major	good	false	Claude	YES	true	major	adequate	false	Codex	YES	true	major	good	false	Cursor
FINDING_6	Codex-Arch, Codex-Innovation, Codex-Pragmatic, Cursor-Edge, Codex-Edge, Cursor-Innovation, Cursor-Requirements, Codex-Requirements, Cursor-dyn-piece-boundary, Codex-dyn-piece-boundary	accepted	YES	true	major	excellent	false	Claude	YES	true	major	excellent	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_7	Codex-Innovation, Cursor-Pragmatic	accepted	YES	true	major	adequate	false	Claude	YES	true	major	adequate	false	Codex	EXONERATE	true	major	adequate	false	Cursor
FINDING_8	Codex-Innovation	accepted	YES	true	minor	good	false	Claude	YES	true	major	good	false	Codex	YES	true	minor	good	false	Cursor
FINDING_9	Cursor-Requirements, Codex-Requirements, Cursor-dyn-callsite-census, Codex-dyn-callsite-census, Cursor-dyn-substitution-fidelity, Codex-dyn-substitution-fidelity	accepted	YES	true	minor	excellent	false	Claude	YES	true	major	excellent	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_10	Cursor-dyn-substitution-fidelity, Codex-dyn-substitution-fidelity	accepted	YES	true	minor	adequate	false	Claude	YES	true	minor	adequate	false	Codex	EXONERATE	partially-true	minor	adequate	false	Cursor
