finding_id	reviewer_slots	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	scope
FINDING_1	cursor-specialist-correctness-output.txt|cursor-specialist-testing-output.txt|dyn-dyn-harness-pins-output.txt	neutral	NO	true	nit	good	false	cursor-validity	YES	true	minor	good	false	codex-plan-fidelity	NO	partially-true	minor	adequate	false	codex-pragmatism	in_scope
FINDING_2	cursor-specialist-correctness-output.txt	rejected	NO	true	nit	good	false	cursor-validity	NO	false-positive	minor	weak	false	codex-plan-fidelity	NO	false-positive	minor	adequate	false	codex-pragmatism	in_scope
FINDING_3	codex-specialist-correctness-output.txt	rejected	NO	partially-true	nit	good	false	cursor-validity	NO	partially-true	minor	adequate	false	codex-plan-fidelity	NO	false-positive	minor	adequate	false	codex-pragmatism	in_scope
FINDING_4	codex-specialist-correctness-output.txt	rejected	NO	partially-true	nit	adequate	false	cursor-validity	NO	false-positive	minor	weak	false	codex-plan-fidelity	NO	false-positive	minor	adequate	false	codex-pragmatism	in_scope
FINDING_5	cursor-specialist-edge-cases-output.txt	neutral	NO	true	nit	good	false	cursor-validity	YES	true	minor	good	false	codex-plan-fidelity	NO	partially-true	minor	adequate	false	codex-pragmatism	in_scope
FINDING_6	cursor-specialist-edge-cases-output.txt|dyn-dyn-lazy-load-output.txt	rejected	NO	true	nit	good	false	cursor-validity	NO	false-positive	minor	weak	false	codex-plan-fidelity	NO	false-positive	minor	adequate	false	codex-pragmatism	in_scope
FINDING_7	codex-specialist-edge-cases-output.txt	rejected	NO	partially-true	minor	good	false	cursor-validity	NO	partially-true	minor	adequate	false	codex-plan-fidelity	NO	partially-true	minor	adequate	false	codex-pragmatism	in_scope
FINDING_8	codex-generalist-output.txt	rejected	NO	true	nit	good	false	cursor-validity	NO	partially-true	minor	adequate	false	codex-plan-fidelity	NO	partially-true	minor	adequate	false	codex-pragmatism	in_scope
FINDING_9	dyn-dyn-lazy-load-output.txt	rejected	NO	true	nit	good	false	cursor-validity	NO	partially-true	minor	adequate	false	codex-plan-fidelity	NO	partially-true	minor	adequate	false	codex-pragmatism	in_scope
FINDING_10	dyn-dyn-lazy-load-output.txt|dyn-dyn-harness-pins-output.txt	neutral	NO	true	nit	excellent	false	cursor-validity	NO	partially-true	minor	weak	false	codex-plan-fidelity	YES	true	minor	adequate	false	codex-pragmatism	in_scope
FINDING_11	dyn-dyn-harness-pins-output.txt	neutral	NO	true	nit	excellent	false	cursor-validity	NO	partially-true	minor	weak	false	codex-plan-fidelity	YES	true	major	good	false	codex-pragmatism	in_scope
