finding_id	reviewer_slots	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain
FINDING_1	cursor-specialist-structure-output.txt	rejected	NO	false-positive	nit	weak	false	NO	true	nit	no-fix	false	NO	false-positive	nit	no-fix	false
FINDING_10	cursor-specialist-testing-output.txt	accepted	YES	true	nit	adequate	false	NO	true	minor	no-fix	false	YES	true	minor	adequate	false
FINDING_11	cursor-specialist-security-output.txt	rejected	NO	false-positive	nit	no-fix	false	NO	true	nit	no-fix	false	NO	false-positive	nit	no-fix	false
FINDING_12	cursor-specialist-security-output.txt	rejected	NO	false-positive	nit	no-fix	false	NO	true	nit	no-fix	false	NO	false-positive	nit	no-fix	false
FINDING_13	cursor-specialist-security-output.txt	rejected	NO	false-positive	nit	no-fix	false	NO	true	nit	no-fix	false	NO	false-positive	nit	no-fix	false
FINDING_14	cursor-specialist-security-output.txt	accepted	YES	true	nit	adequate	false	EXONERATE	partially-true	nit	weak	false	YES	true	minor	adequate	false
FINDING_15	cursor-specialist-edge-cases-output.txt	accepted	YES	true	minor	adequate	true	YES	true	major	adequate	false	NO	false-positive	major	no-fix	false
FINDING_16	cursor-specialist-edge-cases-output.txt	accepted	YES	true	minor	adequate	true	YES	true	major	adequate	false	NO	false-positive	major	no-fix	false
FINDING_17	cursor-specialist-edge-cases-output.txt	accepted	YES	true		adequate	true	EXONERATE	true	minor	weak	false	YES	true	minor	adequate	false
FINDING_18	cursor-specialist-edge-cases-output.txt	accepted	YES	true	nit	adequate	false	EXONERATE	true	nit	weak	false	YES	true	nit	adequate	false
FINDING_19	cursor-specialist-edge-cases-output.txt	accepted	YES	true	nit	adequate	false	EXONERATE	true	nit	weak	false	YES	true	nit	adequate	false
FINDING_2	cursor-specialist-structure-output.txt	rejected	NO	false-positive	nit	weak	false	NO	true	nit	no-fix	false	NO	false-positive	nit	no-fix	false
FINDING_3	cursor-specialist-structure-output.txt	rejected	NO	false-positive	nit	weak	false	NO	true	nit	no-fix	false	NO	false-positive	nit	no-fix	false
FINDING_4	cursor-specialist-correctness-output.txt|cursor-specialist-testing-output.txt|cursor-specialist-edge-cases-output.txt	accepted	YES	true		adequate	true	YES	true	minor	adequate	false	EXONERATE	partially-true	minor	adequate	false
FINDING_5	cursor-specialist-correctness-output.txt|cursor-specialist-testing-output.txt	accepted	YES	partially-true	major	adequate	true	YES	true	major	adequate	false	EXONERATE	partially-true	minor	good	false
FINDING_6	cursor-specialist-correctness-output.txt|cursor-specialist-testing-output.txt	accepted	YES	partially-true	major	adequate	true	YES	true	major	adequate	false	NO	false-positive	major	no-fix	false
FINDING_7	cursor-specialist-testing-output.txt	exonerated	EXONERATE	true		adequate	true	EXONERATE	true	minor	weak	false	YES	true	minor	adequate	false
FINDING_8	cursor-specialist-testing-output.txt	accepted	YES	true		adequate	true	YES	true	minor	adequate	false	NO	false-positive	minor	no-fix	false
FINDING_9	cursor-specialist-testing-output.txt	exonerated	EXONERATE	true	nit	adequate	false	YES	true	nit	good	false	EXONERATE	partially-true	nit	weak	false
