finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	body_severity	scope
FINDING_1	Cursor-Arch, Cursor-Innovation, Cursor-Pragmatic, Cursor-Requirements, Cursor-dyn-Routing Parity	neutral							NO	partially-true	minor	good	false	Codex	YES	true	major	excellent	false	Cursor	important	oos
FINDING_2	Cursor-Arch, Cursor-Pragmatic, Cursor-Requirements	neutral							NO	partially-true	minor	adequate	false	Codex	YES	true	major	good	false	Cursor	important	oos
FINDING_3	Cursor-Arch	neutral							NO	partially-true	minor	adequate	false	Codex	YES	true	major	excellent	false	Cursor	important	oos
FINDING_4	Cursor-Innovation, Cursor-Pragmatic	neutral							NO	partially-true	major	good	false	Codex	YES	partially-true	major	good	false	Cursor	important	oos
FINDING_5	Cursor-Innovation	neutral							NO	partially-true	minor	good	false	Codex	YES	true	major	excellent	false	Cursor	important	oos
FINDING_6	Cursor-Pragmatic	accepted							YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor	important	in_scope
FINDING_7	Codex-Pragmatic, Codex-Requirements, Codex-dyn-Routing Parity	neutral							YES	true	major	good	false	Codex	NO	partially-true	minor	adequate	false	Cursor	important	oos
FINDING_8	Codex-Requirements	rejected							NO	partially-true	minor	adequate	false	Codex	NO	partially-true	nit	adequate	false	Cursor	important	in_scope
FINDING_9	Cursor-dyn-Routing Parity	accepted							YES	true	major	good	false	Codex	YES	true	blocker	excellent	false	Cursor	blocking	in_scope
FINDING_10	Cursor-dyn-Routing Parity, Codex-dyn-Routing Parity	neutral							NO	partially-true	minor	adequate	false	Codex	YES	true	major	good	false	Cursor	important	oos
FINDING_11	Codex-dyn-Routing Parity	rejected							NO	partially-true	minor	adequate	false	Codex	NO	partially-true	minor	good	false	Cursor	important	in_scope
FINDING_12	Cursor-Arch	neutral							NO	partially-true	minor	adequate	false	Codex	YES	true	major	excellent	false	Cursor	important	oos
FINDING_13	Codex-Innovation	neutral							NO	partially-true	minor	adequate	false	Codex	YES	true	major	good	false	Cursor	important	oos
FINDING_14	Cursor-Requirements	neutral							NO	partially-true	minor	adequate	false	Codex	YES	true	minor	good	false	Cursor	important	in_scope
OOS_1	Cursor-Innovation	rejected							NO	partially-true	nit	adequate	false	Codex	NO	true	nit	adequate	false	Cursor	latent	oos
OOS_2	Cursor-Pragmatic	rejected							NO	partially-true	nit	adequate	false	Codex	NO	true	nit	adequate	false	Cursor	nit	oos
OOS_3	Cursor-Requirements	rejected							NO	partially-true	minor	adequate	false	Codex	NO	partially-true		adequate	true	Cursor	latent	oos
OOS_4	Cursor-dyn-Routing Parity	rejected							NO	partially-true	nit	adequate	false	Codex	NO	true	nit	weak	false	Cursor	nit	oos
