finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	body_severity
FINDING_1	Cursor-Arch	neutral	NO	partially-true	minor	good	false	Claude	NO	false-positive	nit	adequate	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_2	Codex-Arch, Codex-Requirements	accepted	YES	true	major	excellent	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_3	Cursor-Innovation, Cursor-Pragmatic, Cursor-Requirements	accepted	YES	true	major	good	false	Claude	YES	true	major	adequate	false	Codex	YES	true	major	good	false	Cursor	important
FINDING_4	Codex-Innovation	rejected	NO	partially-true	nit	good	false	Claude	NO	true	minor	good	false	Codex	NO	true	minor	good	false	Cursor	important
FINDING_5	Codex-Innovation	neutral	NO	partially-true	minor	good	false	Claude	YES	true	major	good	false	Codex	NO	true	minor	adequate	false	Cursor	important
FINDING_6	Cursor-dyn-sentinel-decontam-fidelity, Codex-dyn-sentinel-decontam-fidelity	accepted	YES	true	major	good	false	Claude	NO	partially-true	minor	adequate	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_7	Cursor-dyn-dispatch-priority-map	neutral	YES	true	blocker	excellent	false	Claude	NO	false-positive	nit	good	false	Codex	NO	partially-true	major	good	false	Cursor	important
FINDING_8	Cursor-dyn-dispatch-priority-map	neutral	YES	true	major	excellent	false	Claude	NO	false-positive	nit	good	false	Codex	NO	partially-true	major	good	false	Cursor	important
FINDING_9	Codex-Arch	accepted	YES	true	major	excellent	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_10	Codex-Innovation	accepted	YES	true	major	excellent	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_11	Codex-Pragmatic	accepted	YES	true	major	excellent	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_12	Codex-Requirements	accepted	YES	true	major	excellent	false	Claude	YES	true	major	excellent	false	Codex	YES	true	major	excellent	false	Cursor	important
