finding_id	reviewer_slots	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	scope
FINDING_1	cursor-specialist-correctness|cursor-specialist-edge-cases|cursor-specialist-testing|dyn-dyn-fixture-contract	accepted	YES	true	nit	excellent	false	codex-validity	NO	partially-true	nit	good	false	codex-plan-fidelity	YES	true	nit	excellent	false	codex-pragmatism	oos
FINDING_2	cursor-specialist-correctness|cursor-specialist-edge-cases|dyn-dyn-fixture-contract	neutral	YES	true	nit	good	false	codex-validity	NO	true	nit	good	false	codex-plan-fidelity	NO	partially-true	nit	good	false	codex-pragmatism	oos
FINDING_3	cursor-specialist-correctness|cursor-specialist-edge-cases	rejected	NO	partially-true	nit	weak	false	codex-validity	NO	partially-true	nit	weak	false	codex-plan-fidelity	NO	partially-true	nit	weak	false	codex-pragmatism	oos
FINDING_4	codex-specialist-correctness|cursor-specialist-edge-cases|dyn-dyn-fixture-contract	rejected	NO	partially-true	nit	adequate	false	codex-validity	NO	partially-true	minor	adequate	false	codex-plan-fidelity	NO	partially-true	nit	good	false	codex-pragmatism	in_scope
FINDING_5	codex-specialist-correctness|cursor-specialist-edge-cases	rejected	NO	true	nit	weak	false	codex-validity	NO	true	minor	good	false	codex-plan-fidelity	NO	true	minor	adequate	false	codex-pragmatism	in_scope
FINDING_6	cursor-specialist-edge-cases	neutral	YES	true	nit	good	false	codex-validity	NO	false-positive	nit	adequate	false	codex-plan-fidelity	NO	partially-true	nit	adequate	false	codex-pragmatism	oos
FINDING_7	codex-specialist-edge-cases	accepted	YES	true	minor	good	false	codex-validity	YES	true	minor	good	false	codex-plan-fidelity	YES	true	minor	good	false	codex-pragmatism	oos
FINDING_8	codex-specialist-testing	accepted	NO	true	nit	adequate	false	codex-validity	YES	true	minor	good	false	codex-plan-fidelity	YES	true	minor	excellent	false	codex-pragmatism	in_scope
FINDING_9	dyn-dyn-fixture-contract	rejected	NO	true	nit	good	false	codex-validity	NO	true	minor	good	false	codex-plan-fidelity	NO	true	nit	good	false	codex-pragmatism	in_scope
FINDING_10	dyn-dyn-fixture-contract	rejected	NO	partially-true	nit	no-fix	false	codex-validity	NO	partially-true	nit	weak	false	codex-plan-fidelity	NO	partially-true	nit	no-fix	false	codex-pragmatism	oos
FINDING_11	dyn-dyn-fixture-contract	rejected	NO	partially-true	nit	no-fix	false	codex-validity	NO	partially-true	nit	weak	false	codex-plan-fidelity	NO	partially-true	nit	no-fix	false	codex-pragmatism	oos
