finding_id	reviewer_slots	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	scope
FINDING_1	cursor-specialist-correctness|codex-specialist-testing|dyn-dyn-design-capture	accepted	YES	true	major	excellent	false	cursor-validity	YES	true	major	good	false	codex-plan-fidelity	YES	true	major	good	false	codex-pragmatism	in_scope
FINDING_2	cursor-specialist-correctness|cursor-specialist-edge-cases|dyn-dyn-design-capture	accepted	YES	true	major	excellent	false	cursor-validity	YES	true	blocker	good	false	codex-plan-fidelity	YES	true	major	good	false	codex-pragmatism	in_scope
FINDING_3	cursor-specialist-correctness	rejected	NO	true	nit	adequate	false	cursor-validity	NO	true	nit	adequate	false	codex-plan-fidelity	NO	true	nit	good	false	codex-pragmatism	in_scope
FINDING_4	codex-specialist-correctness	neutral	NO	partially-true	minor	good	true	cursor-validity	NO	partially-true	minor	adequate	false	codex-plan-fidelity	YES	true	major	good	false	codex-pragmatism	oos
FINDING_5	codex-specialist-correctness|codex-specialist-edge-cases|codex-generalist	accepted	YES	true	major	excellent	false	cursor-validity	YES	true	major	good	false	codex-plan-fidelity	YES	true	major	good	false	codex-pragmatism	in_scope
FINDING_6	cursor-specialist-testing	rejected	NO	true	minor	good	false	cursor-validity	NO	partially-true	nit	adequate	false	codex-plan-fidelity	NO	true	nit	good	false	codex-pragmatism	in_scope
FINDING_7	codex-specialist-edge-cases	neutral	YES	true	major	excellent	false	cursor-validity	NO	partially-true	minor	adequate	false	codex-plan-fidelity	NO	partially-true	minor	good	false	codex-pragmatism	oos
FINDING_8	codex-generalist|dyn-dyn-corpus-metrics	accepted	YES	true	major	excellent	false	cursor-validity	YES	true	minor	good	false	codex-plan-fidelity	NO	partially-true	minor	good	false	codex-pragmatism	in_scope
FINDING_9	dyn-dyn-corpus-metrics	rejected	NO	partially-true	minor	good	false	cursor-validity	NO	partially-true	minor	adequate	false	codex-plan-fidelity	NO	partially-true	minor	good	false	codex-pragmatism	in_scope
FINDING_10	dyn-dyn-transcript-sanitize	accepted	YES	true	major	excellent	false	cursor-validity	YES	true	blocker	good	false	codex-plan-fidelity	YES	true	blocker	good	false	codex-pragmatism	in_scope
