finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	body_severity	scope
FINDING_1	Cursor-Arch, Cursor-Innovation	accepted	YES	true	minor	good	false	Claude	NO	false-positive	nit	no-fix	false	Codex	YES	true	major	excellent	false	Cursor	important	in_scope
FINDING_2	Cursor-Arch	accepted	YES	true	minor	good	false	Claude	YES	true	minor	good	false	Codex	YES	true	major	excellent	false	Cursor	important	in_scope
FINDING_3	Cursor-Arch	accepted	NO	uncertain	uncertain	adequate	true	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important	in_scope
FINDING_4	Cursor-Arch, Cursor-Pragmatic	accepted	YES	true	major	excellent	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	blocking	in_scope
FINDING_5	Codex-Arch	accepted	YES	partially-true	major	good	true	Claude	YES	true	blocker	good	false	Codex	YES	true	blocker	excellent	false	Cursor	blocking	in_scope
FINDING_6	Cursor-Innovation, Cursor-Pragmatic, Cursor-Requirements	accepted	YES	true	minor	good	false	Claude	NO	partially-true	minor	adequate	false	Codex	YES	true	major	excellent	false	Cursor	important	in_scope
FINDING_7	Codex-Innovation, Codex-Pragmatic	neutral	YES	true	minor	good	false	Claude	NO	partially-true	nit	adequate	false	Codex	NO	true	minor	good	false	Cursor	important	in_scope
FINDING_8	Cursor-Pragmatic	accepted	YES	true	major	excellent	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important	in_scope
FINDING_9	Cursor-Requirements	neutral	NO	partially-true	minor	adequate	false	Claude	NO	false-positive	nit	no-fix	false	Codex	YES	true	minor	good	false	Cursor	important	in_scope
FINDING_10	Codex-Requirements	neutral	NO	uncertain	uncertain	adequate	true	Claude	NO	false-positive	nit	no-fix	false	Codex	YES	true	major	good	false	Cursor	important	oos
OOS_1	Cursor-Arch	rejected	NO	true	nit	adequate	false	Claude	NO	true	nit	no-fix	false	Codex	NO	true	nit	adequate	false	Cursor	nit	oos
OOS_2	Cursor-Arch	neutral	NO	true	nit	adequate	false	Claude	NO	true	nit	no-fix	false	Codex	YES	true	minor	adequate	false	Cursor	nit	oos
OOS_3	Cursor-Innovation	rejected	NO	true	nit	adequate	false	Claude	NO	true	nit	no-fix	false	Codex	NO	true	nit	adequate	false	Cursor	nit	oos
OOS_4	Cursor-Requirements	accepted	YES	true	minor	good	false	Claude	NO	true	nit	no-fix	false	Codex	YES	true	minor	good	false	Cursor	important	oos
OOS_5	Cursor-Requirements	rejected	NO	true	nit	adequate	false	Claude	NO	true	nit	no-fix	false	Codex	NO	true	nit	adequate	false	Cursor	nit	oos
