finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	body_severity
FINDING_1	Cursor-Arch, Codex-Arch, Codex-Requirements	accepted	YES	true	blocker	excellent	false	Claude	YES	true	blocker	excellent	false	Codex	YES	true	blocker	excellent	false	Cursor	blocking
FINDING_2	Cursor-Innovation, Cursor-Pragmatic	accepted	NO	partially-true	minor	adequate	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor	important
FINDING_3	Cursor-Innovation, Cursor-Pragmatic, Codex-Requirements	accepted	YES	partially-true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_4	Cursor-Innovation, Cursor-Pragmatic, Cursor-Requirements	accepted	YES	true	blocker	excellent	false	Claude	YES	true	blocker	good	false	Codex	YES	true	blocker	excellent	false	Cursor	blocking
FINDING_5	Cursor-Innovation	accepted	NO	partially-true	minor	adequate	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor	important
FINDING_6	Cursor-Pragmatic	accepted	YES	true	major	good	false	Claude	YES	true	major	excellent	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_7	Cursor-Pragmatic	neutral	NO	partially-true	minor	adequate	false	Claude	YES	true	minor	good	false	Codex	NO	partially-true	nit	good	false	Cursor	latent
FINDING_8	Codex-Requirements	accepted	YES	uncertain	major	adequate	true	Claude	YES	true	major	excellent	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_9	Cursor-Innovation	accepted	YES	true	blocker	good	false	Claude	YES	true	blocker	excellent	false	Codex	YES	true	blocker	excellent	false	Cursor	blocking
FINDING_10	Codex-Innovation	accepted	YES	true	blocker	good	false	Claude	YES	true	blocker	excellent	false	Codex	YES	true	blocker	excellent	false	Cursor	blocking
FINDING_11	Codex-Pragmatic	accepted	YES	true	blocker	good	false	Claude	YES	true	blocker	excellent	false	Codex	YES	true	blocker	excellent	false	Cursor	blocking
OOS_1	Cursor-Innovation	neutral	YES	uncertain	minor	adequate	true	Claude	NO	true	nit	weak	false	Codex	NO	true	minor	adequate	false	Cursor	latent
OOS_2	Cursor-Pragmatic	rejected	NO	partially-true	nit	weak	false	Claude	NO	false-positive	nit	weak	false	Codex	NO	true	nit	adequate	false	Cursor	nit
