1	skills/implement/scripts/oos-file-conflict-deps.sh:115-119,154-182 plan omits `clean_match` and pre-regex body normalization from the bash parity contract. scenario: the bash helper strips leading junk, trailing punctuation, embedded `./`, and splits `,`/`;` before `grep -eoh`. `python/research.py:extract_filelines` uses different boundary rules. a regex-only port can drop comma-adjacent paths (cases v/w) or mishandle dotfiles/makefile captures (cases l–n)
1	skills/implement/scripts/oos-file-conflict-deps.sh:276-291 plan does not pin one candidate edge per item pair with break after first conflicting shared path. scenario: bash records at most one `i\tj\tbasename` row per pair and unions once. emitting multiple rows per pair inflates `cluster_edges`, triggering chain degradation too early (case-j) or changing component shape
1	python/issue_create.py:150-206 plan does not state tsv indexes are `parse_issue_input` ordinals (1..len(items)), not `oos_n` heading numbers. scenario: case-t expects `1\t4` because a pending generic block becomes item 3 and `### oos_3` is item 4. indexing by heading number yields `1\t3` and breaks `/issue` intra-batch deps
1	python/file_oos.py:784-799 plan does not require env-cap validation before output cleanup registration. scenario: bash validates caps before the exit trap (lines 23–30). registering cleanup first and then exiting 2 on invalid caps can delete a pre-existing stable tsv on a path that should not publish
1	skills/implement/references/execution-issues-tracking.md:51; skills/issue/skill.md:41; skills/implement/scripts/oos-issue-cap.md:63 the plan retires oos-file-conflict-deps.sh and oos-file-conflict-deps.md but omits live references outside the listed cleanup files. scenario: adding those paths to python/migrated-scripts.tsv while these literals remain will make make lint-retired-scripts fail, blocking the stated acceptance gate
1	skills/implement/references/execution-issues-tracking.md:51 retired contract path remains outside the stale-reference sweep. scenario: the plan adds skills/implement/scripts/oos-file-conflict-deps.md to python/migrated-scripts.tsv and deletes it, but this reference survives. make lint-retired-scripts scans tracked files and will fail on that full repo-relative retired path, so the accepted migration cannot verify clean.
1	python/oos_filer.py:788-792 plan omits the active /implement producer that still calls file_conflict_deps() directly. scenario: the python step 9a.1 path in oos file writes oos-intra-batch-deps.tsv via file_oos.file_conflict_deps(), bypassing file_conflict_deps_main exit-code semantics, global-cap failure, and stale-output cleanup. after porting caps into main only, oversized or partial tsv can still be written and forwarded to _run_issue_batch instead of the degraded-continue path oos-pipeline.md requires on non-zero pre-pass.
1	skills/implement/references/execution-issues-tracking.md:51 the plan deletes skills/implement/scripts/oos-file-conflict-deps.md and adds it to python/migrated-scripts.tsv, but does not update this full-path contract reference. scenario: after the migration row lands, make lint-retired-scripts will flag this file, so the acceptance check cannot pass
1	skills/implement/references/execution-issues-tracking.md:51 stale helper-contract path to deleted oos-file-conflict-deps.md. scenario: plan retires skills/implement/scripts/oos-file-conflict-deps.md via migrated-scripts.tsv but does not list execution-issues-tracking.md for update; line 51 still points at that path, so make lint-retired-scripts fails the acceptance criterion
1	skills/implement/references/execution-issues-tracking.md:51 the plan migrates `skills/implement/scripts/oos-file-conflict-deps.md` but leaves this full-path contract reference unaddressed. scenario: adding the deleted `.md` to `python/migrated-scripts.tsv` while this reference remains will make `make lint-retired-scripts` fail, violating the acceptance criteria
