finding_id	reviewer_slots	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain
FINDING_1	cursor-specialist-correctness-output.txt	rejected	NO	partially-true	minor	adequate	false	NO	true	nit	adequate	false	NO	true	nit	good	false
FINDING_10	codex-specialist-edge-cases-output.txt|codex-specialist-testing-output.txt	neutral	NO	partially-true	major	good	false	YES	true	major	good	false	NO	true	major	good	false
FINDING_11	cursor-specialist-edge-cases-output.txt|cursor-specialist-testing-output.txt	rejected	NO	partially-true	nit	adequate	false	NO	true	nit	adequate	false	NO	true	nit	adequate	false
FINDING_12	cursor-specialist-edge-cases-output.txt|dyn-harness-drift-output.txt	accepted	NO	true	nit	good	false	YES	true	minor	good	false	YES	true	minor	excellent	false
FINDING_13	cursor-specialist-edge-cases-output.txt|dyn-harness-drift-output.txt	rejected	NO	true	nit	adequate	false	NO	true	nit	adequate	false	NO	true	nit	adequate	false
FINDING_14	cursor-specialist-edge-cases-output.txt	rejected	NO	true	nit	no-fix	false	NO	partially-true	nit	weak	false	NO	true	nit	no-fix	false
FINDING_15	codex-specialist-testing-output.txt|dyn-harness-drift-output.txt	neutral	NO	uncertain	major	adequate	true	YES	true	major	excellent	false	NO	true	major	good	false
FINDING_16	dyn-harness-drift-output.txt	rejected	NO	false-positive	minor	adequate	false	NO	partially-true	nit	adequate	false	NO	partially-true	minor	adequate	false
FINDING_17	dyn-harness-drift-output.txt	rejected	NO	true	major	good	false	NO	true	minor	good	false	NO	true	minor	excellent	false
FINDING_18	dyn-harness-drift-output.txt	rejected	JUDGE_ERROR				true	NO	true	nit	no-fix	false	NO	true	nit	adequate	false
FINDING_2	cursor-specialist-correctness-output.txt	rejected	NO	partially-true	nit	adequate	false	NO	true	nit	good	false	NO	true	nit	adequate	false
FINDING_3	cursor-specialist-correctness-output.txt	rejected	NO	partially-true	nit	adequate	false	NO	true	nit	no-fix	false	NO	true	nit	adequate	false
FINDING_4	cursor-specialist-correctness-output.txt	neutral	NO	partially-true	nit	adequate	false	YES	true	minor	adequate	false	NO	partially-true	nit	adequate	false
FINDING_5	codex-specialist-correctness-output.txt|codex-specialist-edge-cases-output.txt	neutral	NO	partially-true	major	good	false	YES	true	major	good	false	NO	true	major	good	false
FINDING_6	codex-specialist-correctness-output.txt|codex-specialist-edge-cases-output.txt|codex-specialist-testing-output.txt	neutral	NO	partially-true	major	good	false	YES	true	major	good	false	NO	true	major	good	false
FINDING_7	codex-specialist-correctness-output.txt	neutral	NO	partially-true	major	good	false	YES	true	major	good	false	NO	partially-true	major	good	false
FINDING_8	codex-specialist-correctness-output.txt	neutral	NO	partially-true	major	good	false	YES	true	major	good	false	NO	true	major	good	false
FINDING_9	codex-specialist-correctness-output.txt	neutral	NO	partially-true	major	good	false	YES	true	major	good	false	NO	true	major	good	false
