finding_id	reviewer_slots	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	scope
FINDING_1	cursor-specialist-correctness|codex-specialist-correctness|cursor-specialist-edge-cases|dyn-dyn-schema-provenance	accepted	YES	partially-true	major	excellent	false	codex-validity	YES	true	minor	excellent	false	codex-plan-fidelity	YES	true	major	adequate	false	codex-pragmatism	in_scope
FINDING_2	dyn-dyn-schema-provenance	rejected	NO	partially-true	nit	adequate	false	codex-validity	NO	true	nit	good	false	codex-plan-fidelity	NO	partially-true	nit	adequate	false	codex-pragmatism	in_scope
FINDING_3	codex-specialist-edge-cases|dyn-dyn-schema-provenance	neutral	NO	partially-true	nit	weak	false	codex-validity	NO	false-positive	nit	weak	false	codex-plan-fidelity	YES	true	minor	adequate	false	codex-pragmatism	in_scope
FINDING_4	codex-specialist-edge-cases	rejected	NO	true	minor	adequate	false	codex-validity	NO	partially-true	minor	good	false	codex-plan-fidelity	NO	true	minor	adequate	false	codex-pragmatism	in_scope
FINDING_5	cursor-specialist-correctness|cursor-specialist-testing|codex-specialist-testing	accepted	YES	true	minor	excellent	false	codex-validity	YES	true	minor	excellent	false	codex-plan-fidelity	YES	true	minor	excellent	false	codex-pragmatism	in_scope
FINDING_6	cursor-specialist-testing	accepted	YES	true	minor	good	false	codex-validity	YES	true	minor	good	false	codex-plan-fidelity	NO	true	minor	adequate	false	codex-pragmatism	in_scope
FINDING_7	cursor-specialist-correctness|cursor-specialist-testing	accepted	YES	true	minor	excellent	false	codex-validity	YES	true	minor	excellent	false	codex-plan-fidelity	YES	true	minor	good	false	codex-pragmatism	in_scope
FINDING_8	cursor-specialist-testing	accepted	NO	true	nit	weak	false	codex-validity	YES	true	minor	good	false	codex-plan-fidelity	YES	true	minor	adequate	false	codex-pragmatism	in_scope
OOS_1	cursor-specialist-correctness|cursor-specialist-edge-cases|dyn-dyn-schema-provenance	accepted	YES	true	minor	adequate	false	codex-validity	YES	true	minor	adequate	false	codex-plan-fidelity	YES	true	minor	adequate	false	codex-pragmatism	oos
OOS_2	dyn-dyn-schema-provenance	rejected	NO	true	minor	adequate	false	codex-validity	NO	true	minor	good	false	codex-plan-fidelity	NO	true	minor	adequate	false	codex-pragmatism	oos
OOS_3	cursor-specialist-edge-cases	rejected	NO	true	minor	adequate	false	codex-validity	NO	true	minor	excellent	false	codex-plan-fidelity	NO	true	minor	good	false	codex-pragmatism	oos
OOS_4	cursor-specialist-testing	accepted	YES	true	minor	adequate	false	codex-validity	YES	true	minor	excellent	false	codex-plan-fidelity	YES	true	minor	adequate	false	codex-pragmatism	oos
