schema_version	scope	severity	focus_area	location	what	scenario_or_breakage	suggested_fix
1	in_scope	important	security	SECURITY.md:139-139	Plan omits SECURITY.md update while hardening render-cache publish	Post-PR SECURITY.md still documents plan-review symlink fail-closed only; operators reading security policy miss that render-cache now rejects subtree symlinks	Add a SECURITY.md step: extend the design-log-publish bullet to state render-cache/ uses the same tree-wide find -type l sweep and per-file -L recheck as plan-review/
1	in_scope	important	correctness	scripts/test-design-log-publish.sh:627-627	Proposed harness mirrors only 3 of 5 plan-review symlink patterns; symlink-file case omitted	plan-review exercises a leaf symlink at 569-573; render-cache relies on the new tree-wide find -type l for file symlinks (find -type f never lists them). Removing lines 305-310 analog without a file-symlink test could regress to PUBLISH_OK=true with silent omission	Add a fourth case: ln -s "$TMP/design/plan.txt" "$TMP/design/render-cache/linked.txt" and assert PUBLISH_OK=false (mirror TMPPRS at 569-573)
1	in_scope	latent	risk-integration	scripts/design-log-publish.sh:210-212	Per-file -L guard does not fail closed through design_publish_stage_file	Same-UID swap between [[ -L $f ]] and design_publish_stage_file leaves a symlink; stage_file returns 0 for -L sources so publish stays PUBLISH_OK=true with the path omitted	After the -L guard call design_publish_stage_file only via a wrapper that errors on symlink, or change design_publish_stage_file to return 1 on -L for publish paths (note in plan Edge cases)
1	out_of_scope	latent	architecture	scripts/design-log-publish.sh:352-396	TOCTOU between tree-wide symlink scan and find -type f enumeration	Symlink directory created after find -type l but before find -type f is skipped by enumeration; publish succeeds without failing closed (same gap as plan-review)	[OUT_OF_SCOPE] Consider combined scan or rescan before staging if fail-closed must cover post-check mutations
1	out_of_scope	latent	correctness	scripts/test-design-log-publish.sh:590-607	No render-cache path-escape harness despite identical case guard	Regression in render-cache case "$rc_root"/*) would not be caught; plan-review escape coverage at 590-607 does not transfer	Add render-cache make_find_escape_stub case mirroring TMPPRESC with ESCAPE_FIND_ROOT under render-cache
1	in_scope	important	security	SECURITY.md:139-139	Plan omits SECURITY.md update while hardening render-cache publish	Post-PR SECURITY.md still documents plan-review symlink fail-closed only; operators reading security policy miss that render-cache now rejects subtree symlinks	Add a SECURITY.md step: extend the design-log-publish bullet to state render-cache/ uses the same tree-wide find -type l sweep and per-file -L recheck as plan-review/
1	in_scope	important	correctness	scripts/test-design-log-publish.sh:627-627	Proposed harness mirrors only 3 of 5 plan-review symlink patterns; symlink-file case omitted	plan-review exercises a leaf symlink at 569-573; render-cache relies on the new tree-wide find -type l for file symlinks (find -type f never lists them). Removing the tree-wide stanza without a file-symlink test could regress to PUBLISH_OK=true with silent omission	Add a fourth case: ln -s "$TMP/design/plan.txt" "$TMP/design/render-cache/linked.txt" and assert PUBLISH_OK=false (mirror TMPPRS at 569-573)
1	in_scope	latent	risk-integration	scripts/design-log-publish.sh:210-212	Per-file -L guard does not fail closed through design_publish_stage_file	Same-UID swap between [[ -L $f ]] and design_publish_stage_file leaves a symlink; stage_file returns 0 for -L sources so publish stays PUBLISH_OK=true with the path omitted	After the -L guard call design_publish_stage_file only via a wrapper that errors on symlink, or change design_publish_stage_file to return 1 on -L for publish paths; document the residual window in plan Edge cases
1	out_of_scope	latent	architecture	scripts/design-log-publish.sh:352-396	TOCTOU between tree-wide symlink scan and find -type f enumeration	Symlink directory created after find -type l but before find -type f is skipped by enumeration; publish succeeds without failing closed (same gap as plan-review)	[OUT_OF_SCOPE] Consider combined scan or rescan before staging if fail-closed must cover post-check mutations
1	out_of_scope	latent	correctness	scripts/test-design-log-publish.sh:590-607	No render-cache path-escape harness despite identical case guard	Regression in render-cache case "$rc_root"/*) would not be caught; plan-review escape coverage at 590-607 does not transfer	Add render-cache make_find_escape_stub case mirroring TMPPRESC with ESCAPE_FIND_ROOT under render-cache
