finding_id	reviewer_slots	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain
FINDING_1	cursor-specialist-correctness-output.txt|codex-specialist-correctness-output.txt|cursor-specialist-edge-cases-output.txt|codex-specialist-edge-cases-output.txt|cursor-specialist-testing-output.txt|codex-specialist-testing-output.txt|dyn-handoff-status-output.txt	accepted	YES	true	major	good	false	YES	true	major	good	false	YES	true	major	good	false
FINDING_10	dyn-handoff-status-output.txt	accepted	JUDGE_ERROR				true	YES	true	major	no-fix	false	YES	true	major	adequate	false
FINDING_2	cursor-specialist-correctness-output.txt|cursor-specialist-edge-cases-output.txt	rejected	NO	uncertain	major	adequate	true	NO	false-positive	major	adequate	false	NO	partially-true	major	good	false
FINDING_3	cursor-specialist-correctness-output.txt|cursor-specialist-testing-output.txt	neutral	NO	true	minor	adequate	false	YES	true	minor	good	false	NO	true	minor	good	false
FINDING_4	cursor-specialist-edge-cases-output.txt	rejected	NO	partially-true	minor	weak	false	NO	false-positive	minor	adequate	false	NO	true	minor	adequate	false
FINDING_5	codex-specialist-edge-cases-output.txt	rejected	NO	partially-true	minor	adequate	false	NO	true	minor	good	false	NO	true	minor	good	false
FINDING_6	cursor-specialist-edge-cases-output.txt	rejected	JUDGE_ERROR				true	NO	partially-true	minor	no-fix	false	NO	true	minor	weak	false
FINDING_7	cursor-specialist-edge-cases-output.txt	rejected	JUDGE_ERROR				true	NO	partially-true	nit	no-fix	false	NO	partially-true	minor	weak	true
FINDING_8	cursor-specialist-testing-output.txt	rejected	JUDGE_ERROR				true	NO	partially-true	nit	no-fix	false	NO	true	nit	weak	false
FINDING_9	cursor-specialist-testing-output.txt	rejected	JUDGE_ERROR				true	NO	true	nit	no-fix	false	NO	true	nit	weak	false
