finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	body_severity	scope
FINDING_1	Cursor-Pragmatic	rejected	NO	partially-true	minor	adequate	false	Claude	NO	partially-true	minor	adequate	false	Codex	NO	true	minor	good	false	Cursor	important	in_scope
FINDING_2	Cursor-Pragmatic, Codex-Requirements	rejected	NO	partially-true	minor	good	false	Claude	NO	partially-true	minor	adequate	false	Codex	NO	true	minor	good	false	Cursor	important	in_scope
FINDING_3	Cursor-Requirements	neutral	NO	partially-true	minor	adequate	false	Claude	YES	true	major	good	false	Codex	NO	true	minor	excellent	false	Cursor	important	oos
FINDING_4	Cursor-Requirements	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	NO	partially-true	minor	good	false	Cursor	important	in_scope
FINDING_5	Codex-Generic	neutral	NO	true	minor	adequate	false	Claude	NO	false-positive	nit	no-fix	false	Codex	YES	true	major	excellent	false	Cursor	important	oos
FINDING_6	Cursor-Innovation	neutral	NO	partially-true	uncertain	adequate	true	Claude	YES	true	major	good	false	Codex	NO	partially-true	minor	good	false	Cursor	important	oos
OOS_1	Cursor-Innovation	rejected	NO	partially-true	minor	good	false	Claude	NO	partially-true	minor	adequate	false	Codex	NO	true	minor	adequate	false	Cursor	latent	oos
OOS_2	Cursor-Innovation	rejected	NO	true	nit	adequate	false	Claude	NO	partially-true	nit	adequate	false	Codex	NO	true	nit	excellent	false	Cursor	nit	oos
OOS_3	Cursor-Pragmatic	rejected	NO	true	nit	adequate	false	Claude	NO	partially-true	nit	adequate	false	Codex	NO	true	nit	adequate	false	Cursor	latent	oos
OOS_4	Cursor-Pragmatic	rejected	NO	true	minor	adequate	false	Claude	NO	partially-true	minor	adequate	false	Codex	NO	true	minor	adequate	false	Cursor	important	oos
OOS_5	Cursor-Pragmatic	rejected	NO	true	minor	adequate	false	Claude	NO	partially-true	minor	adequate	false	Codex	NO	true	minor	good	false	Cursor	latent	oos
