finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	body_severity	scope
FINDING_1	Cursor-Arch, Codex-Arch, Cursor-Innovation, Codex-Innovation, Cursor-Pragmatic, Codex-Pragmatic, Codex-Requirements, Cursor-dyn-State Pr Flow Auditor, Codex-dyn-State Pr Flow Auditor	accepted	YES	true	major	good	false	codex-validity	YES	true	major	good	false	codex-plan-fidelity	YES	true	major	excellent	false	codex-pragmatism	major	in_scope
FINDING_2	Cursor-Arch, Cursor-Pragmatic, Cursor-Requirements, Cursor-dyn-State Pr Flow Auditor	accepted	YES	true	major	excellent	false	codex-validity	YES	true	major	good	false	codex-plan-fidelity	NO	false-positive	minor	good	false	codex-pragmatism	major	in_scope
FINDING_3	Cursor-Arch, Cursor-Innovation, Codex-Pragmatic, Cursor-Requirements, Codex-Requirements, Codex-dyn-State Pr Flow Auditor	accepted	YES	true	major	good	false	codex-validity	YES	true	major	good	false	codex-plan-fidelity	YES	true	major	good	false	codex-pragmatism	major	in_scope
FINDING_4	Codex-Arch, Codex-Innovation, Cursor-Pragmatic, Cursor-Requirements, Cursor-dyn-State Pr Flow Auditor	neutral	YES	true	minor	adequate	false	codex-validity	NO	true	minor	adequate	false	codex-plan-fidelity	NO	partially-true	minor	adequate	false	codex-pragmatism	major	in_scope
FINDING_5	Codex-Arch, Codex-Pragmatic, Codex-Requirements	accepted	YES	true	major	excellent	false	codex-validity	YES	true	major	excellent	false	codex-plan-fidelity	YES	true	major	excellent	false	codex-pragmatism	major	in_scope
FINDING_6	Cursor-Arch, Cursor-Innovation, Cursor-Requirements, Cursor-dyn-State Pr Flow Auditor, Codex-dyn-State Pr Flow Auditor	accepted	YES	true	major	good	false	codex-validity	YES	true	major	good	false	codex-plan-fidelity	NO	false-positive	minor	good	false	codex-pragmatism	major	in_scope
FINDING_7	Cursor-Arch, Cursor-Requirements	rejected	NO	true	minor	excellent	false	codex-validity	NO	partially-true	nit	excellent	false	codex-plan-fidelity	NO	true	minor	good	false	codex-pragmatism	minor	in_scope
FINDING_8	Cursor-dyn-State Pr Flow Auditor	rejected	NO	true	minor	good	false	codex-validity	NO	true	minor	good	false	codex-plan-fidelity	NO	partially-true	minor	adequate	false	codex-pragmatism	major	in_scope
FINDING_9	Cursor-dyn-State Pr Flow Auditor	neutral	NO	partially-true	minor	good	false	codex-validity	YES	true	minor	excellent	false	codex-plan-fidelity	NO	false-positive	minor	good	false	codex-pragmatism	major	in_scope
FINDING_10	Codex-dyn-State Pr Flow Auditor	rejected	NO	partially-true	minor	adequate	false	codex-validity	NO	true	minor	adequate	false	codex-plan-fidelity	NO	true	minor	adequate	false	codex-pragmatism	major	in_scope
FINDING_11	Cursor-Pragmatic	accepted	YES	true	major	excellent	false	codex-validity	YES	true	major	excellent	false	codex-plan-fidelity	YES	true	major	excellent	false	codex-pragmatism	minor	in_scope
FINDING_12	Cursor-Requirements	accepted	YES	true	major	excellent	false	codex-validity	YES	true	major	excellent	false	codex-plan-fidelity	YES	true	major	excellent	false	codex-pragmatism	major	in_scope
OOS_1	Cursor-Arch	rejected	NO	false-positive	nit	weak	false	codex-validity	NO	false-positive	nit	no-fix	false	codex-plan-fidelity	NO	false-positive	nit	weak	false	codex-pragmatism	minor	oos
OOS_2	Cursor-Innovation	rejected	NO	partially-true	minor	adequate	false	codex-validity	NO	partially-true	minor	no-fix	false	codex-plan-fidelity	NO	partially-true	minor	good	false	codex-pragmatism	minor	oos
OOS_3	Cursor-Innovation	rejected	NO	partially-true	minor	adequate	false	codex-validity	NO	true	minor	no-fix	false	codex-plan-fidelity	NO	true	minor	adequate	false	codex-pragmatism	minor	oos
OOS_4	Cursor-Requirements	rejected	NO	true	nit	good	false	codex-validity	NO	false-positive	nit	no-fix	false	codex-plan-fidelity	NO	true	minor	good	false	codex-pragmatism	minor	oos
