finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool
FINDING_1	Cursor-Arch, Codex-dyn-sentinel-ordering, Cursor-dyn-test-harness-gaps	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_2	Cursor-Arch, Codex-Edge	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_3	Codex-Arch	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_4	Cursor-Edge	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_5	Codex-Edge	exonerated	EXONERATE	partially-true	minor	adequate	false	Claude	EXONERATE	partially-true	minor	adequate	false	Codex	EXONERATE	partially-true	minor	adequate	false	Cursor
FINDING_6	Codex-Pragmatic	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_7	Cursor-Innovation, Cursor-Pragmatic, Cursor-Requirements, Codex-dyn-test-harness-gaps, Codex-Requirements, Cursor-dyn-sentinel-ordering, Codex-dyn-sentinel-ordering	accepted	YES	true	major	excellent	false	Claude	YES	true	major	excellent	false	Codex	YES	true	major	good	false	Cursor
FINDING_8	Codex-Innovation, Cursor-Requirements, Codex-Requirements, Codex-dyn-test-harness-gaps	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_9	Cursor-Requirements	rejected	NO	false-positive	nit	no-fix	false	Claude	NO	false-positive	nit	no-fix	false	Codex	YES	true	major	good	false	Cursor
FINDING_10	Cursor-Requirements	rejected	NO	false-positive	nit	no-fix	false	Claude	NO	partially-true	nit	weak	false	Codex	YES	true	major	good	false	Cursor
FINDING_11	Codex-dyn-resume-routing-audit	accepted	NO	false-positive	nit	no-fix	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor
