finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	body_severity
FINDING_1	Cursor-Arch, Codex-Arch, Cursor-Innovation, Codex-Innovation, Codex-Pragmatic, Codex-Requirements, Codex-dyn-kv-contract, Cursor-dyn-consumer-scope-gap, Codex-dyn-consumer-scope-gap	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_2	Codex-Arch, Codex-Innovation, Codex-Requirements, Codex-Pragmatic, Codex-dyn-kv-contract	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_3	Codex-Arch, Codex-Innovation, Cursor-Requirements, Codex-Requirements, Cursor-dyn-consumer-scope-gap	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_4	Codex-Arch, Codex-Innovation, Cursor-Pragmatic, Codex-Pragmatic, Codex-Requirements, Cursor-dyn-kv-contract, Codex-dyn-kv-contract, Cursor-dyn-consumer-scope-gap, Codex-dyn-consumer-scope-gap	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_5	Codex-Arch, Codex-Innovation, Codex-Pragmatic, Cursor-Requirements, Codex-Requirements, Codex-dyn-kv-contract, Cursor-dyn-consumer-scope-gap, Codex-dyn-consumer-scope-gap	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_6	Codex-Arch	accepted	YES	true	minor	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor	important
FINDING_7	Codex-Pragmatic	accepted	YES	true	minor	good	false	Claude	NO	true	minor	good	false	Codex	YES	true	major	good	false	Cursor	important
FINDING_8	Codex-Pragmatic, Cursor-Requirements, Codex-Requirements, Codex-dyn-consumer-scope-gap	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor	important
FINDING_9	Cursor-Requirements, Codex-Requirements, Codex-dyn-consumer-scope-gap	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_10	Codex-dyn-kv-contract	neutral	NO	partially-true	minor	adequate	true	Claude	NO	partially-true	minor	adequate	false	Codex	YES	true	major	good	false	Cursor	important
FINDING_11	Codex-dyn-kv-contract	accepted	YES	partially-true	minor	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor	important
FINDING_12	Codex-dyn-kv-contract	rejected	NO	true	nit	adequate	false	Claude	NO	true	minor	adequate	false	Codex	NO	partially-true	minor	adequate	false	Cursor	latent
OOS_1	Cursor-dyn-consumer-scope-gap	rejected	NO	true	minor	adequate	false	Claude	NO	true	major	adequate	false	Codex	NO	true	minor	adequate	false	Cursor	latent
OOS_2	Cursor-dyn-consumer-scope-gap	rejected	NO	true	nit	no-fix	false	Claude	NO	true	nit	adequate	false	Codex	NO	true	nit	adequate	false	Cursor	latent
