1	the planned `entry.run_id == active_run_id` match is incompatible with production launch behavior: progress activation uses `session_id` or a requested `--run-id`, while bgjob registry rows default to a hash of the temporary directory because launchers omit `--run-id`. consequently, live step 3/5/8 and related daemons are not recognized as belonging to the active run, so reset, stale/hide suppression, and finalize preservation behave incorrectly.
1	the step 0 abort-cleanup path can delete the temporary directory without clearing the activated progress pointer. an operator abort after activation can therefore leave the aborted run displayed until a later sessionstart or another lifecycle action.
1	removing `--check-reviewers` from session setup without explicitly pinning the replacement probe and persistence sequence can leave `codex_`/`cursor_` availability values empty or stale before degraded-tools routing, changing behavior that the plan intends to preserve.
1	a custom design `--run-id` can be activated without being persisted or reused consistently by pause, plan-review, terminal, timing, and step 6 lifecycle paths. those paths may fall back to `session_id`, causing writes and compare-and-clear deactivation to target a different run and leaving the custom pointer active.
1	several operator-cancel and other early `/design` summary exits bypass step 6 and terminal staging, leaving `current` set after the run has ended.
1	sessionstart reset can inspect run a, then clear the pointer after run b activates, allowing the unscoped clear to delete run b's pointer and hide legitimate live work.
1	python/larch/report/statusline.py:24-25 python/larch/report/statusline.py:129-139 python/larch/report/progress_file.py:127-129 python/tests/report/test_progress_statusline.py:901-912 [scope-reduction] resume and compact reset with bgjob-only preservation clears foreground runs. scenario: plan adds resume and compact to reset_session_sources and only blocks reset when a matching live in-budget bgjob exists. most /design and /implement steps before the first bgjob write through append_breadcrumb which no-ops without current. claude --continue or compact mid-run clears current and silences the statusline for the rest of the run. end-of-run deactivate already fixes finished-run resume stale status without resume reset.
2	custom or otherwise effective design run ids are activated but are not durably written through `source-env.sh`. later pause, terminal, plan-review, timing, resume, and bgjob paths can fall back to `session_id`, causing run-scoped writes and compare-and-clear operations to target the wrong run.
2	valid progress/design run ids can contain uppercase characters, dots, underscores, or be longer than the bgjob registry’s slug limit. session-bound bgjob startup may therefore reject valid effective run ids, preventing registry writes and breaking wait, liveness, and statusline correlation.
2	direct `registry.read_for` callers such as step 6 in-flight detection and abandoned-check recovery still default to the tmpdir-hash identity. once session-bound bgjobs are keyed by the persisted effective run id, these callers can miss live jobs and deactivate progress or delete tmpdirs while work remains active.
2	compare-and-clear is still racy if activation can replace `current` between the deactivator’s read and unlink. a deactivator handling run a can then unlink newly activated run b, preserving the sessionstart or delayed-cleanup race.
2	terminal cleanup clears progress only when abort or terminal artifact staging succeeds. if staging fails and the command still exits, the ended run remains active and can reappear as stale status on a later claude resume.
