finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	body_severity
FINDING_1	Cursor-Arch, Cursor-Innovation	accepted	YES	true	major	good	false	Claude	NO	partially-true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_2	Codex-Arch	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor	important
FINDING_3	Codex-Arch, Cursor-Innovation, Codex-Pragmatic, Cursor-Requirements, Codex-Requirements, Cursor-dyn-envelope-taxonomy, Cursor-dyn-deletion-reference-sweep, Codex-dyn-deletion-reference-sweep	accepted	YES	true	major	excellent	false	Claude	YES	true	major	excellent	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_4	Cursor-Innovation, Cursor-dyn-envelope-taxonomy	rejected	NO	partially-true	minor	adequate	false	Claude	NO	false-positive	major	adequate	false	Codex	NO	partially-true	minor	good	false	Cursor	important
FINDING_5	Cursor-Pragmatic	neutral	NO	partially-true	minor	adequate	false	Claude	NO	false-positive	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_6	Codex-Requirements	rejected	NO	partially-true	nit	adequate	false	Claude	NO	partially-true	minor	adequate	false	Codex	NO	partially-true	nit	adequate	false	Cursor	latent
FINDING_7	Cursor-dyn-envelope-taxonomy	neutral	NO	partially-true	minor	good	false	Claude	NO	false-positive	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_8	Cursor-dyn-envelope-taxonomy	accepted	YES	true	major	good	false	Claude	NO	false-positive	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_9	Cursor-dyn-envelope-taxonomy	neutral	YES	true	major	good	false	Claude	NO	false-positive	major	good	false	Codex	NO	false-positive	minor	adequate	false	Cursor	important
FINDING_10	Cursor-dyn-deletion-reference-sweep, Codex-dyn-deletion-reference-sweep	accepted	YES	true	major	excellent	false	Claude	YES	true	major	excellent	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_11	Cursor-dyn-deletion-reference-sweep	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_12	Cursor-Innovation	neutral	NO	partially-true	minor	adequate	true	Claude	NO	partially-true	minor	adequate	false	Codex	YES	true	major	good	false	Cursor	important
FINDING_13	Codex-Innovation	neutral	NO	false-positive	minor	adequate	true	Claude	YES	true	major	good	false	Codex	NO	partially-true	minor	good	false	Cursor	important
FINDING_14	Codex-Pragmatic	neutral	NO	false-positive	minor	adequate	true	Claude	YES	true	major	good	false	Codex	NO	partially-true	minor	good	false	Cursor	important
FINDING_15	Codex-Requirements	neutral	NO	false-positive	minor	adequate	true	Claude	YES	true	major	good	false	Codex	NO	partially-true	minor	good	false	Cursor	important
