finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool
FINDING_1	Cursor-Arch, Cursor-Pragmatic, Codex-Pragmatic	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_2	Codex-Arch, Codex-Edge	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_3	Codex-Edge	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_4	Codex-Edge	accepted	YES	true	minor	adequate	false	Claude	YES	true	minor	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_5	Cursor-Innovation	exonerated	EXONERATE	true	nit	adequate	false	Claude	EXONERATE	partially-true	nit	adequate	false	Codex	EXONERATE	partially-true	minor	adequate	false	Cursor
FINDING_6	Cursor-Innovation	accepted	YES	true	major	excellent	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_7	Codex-Innovation	accepted	YES	true	minor	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_8	Codex-Innovation	accepted	YES	true	minor	adequate	false	Claude	YES	true	minor	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_9	Cursor-Requirements	accepted	YES	true	major	excellent	false	Claude	YES	true	minor	excellent	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_10	Codex-Requirements	accepted	YES	true	major	good	false	Claude	YES	true	minor	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_11	Cursor-dyn-shared-consumers	accepted	YES	true	major	adequate	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_12	Codex-dyn-shared-consumers	accepted	YES	true	major	adequate	false	Claude	YES	true	minor	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_13	Cursor-dyn-marker-lifecycle	accepted	YES	true	major	adequate	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_14	Codex-dyn-marker-lifecycle	accepted	EXONERATE	partially-true	minor	adequate	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_15	Codex-dyn-marker-lifecycle	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_16	Codex-dyn-marker-lifecycle	accepted	YES	true	minor	adequate	false	Claude	YES	true	minor	adequate	false	Codex	YES	true	major	good	false	Cursor
FINDING_17	Cursor-dyn-scope-anchor-flow	accepted	YES	true	major	excellent	false	Claude	YES	true	major	excellent	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_18	Codex-dyn-scope-anchor-flow	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
OOS_1	Cursor-Innovation	neutral	YES	true	nit	adequate	false	Claude	NO	partially-true	nit	weak	false	Codex	EXONERATE	partially-true	nit	adequate	false	Cursor
