finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool
FINDING_1	Cursor-Arch, Cursor-dyn-guard-efficacy, Codex-dyn-guard-efficacy	accepted	YES	true	major	good	false	Claude	YES	partially-true	major	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_2	Codex-Arch, Codex-Pragmatic	accepted	YES	partially-true	major	good	true	Claude	YES	true	major	excellent	false	Codex	YES	true	major	good	false	Cursor
FINDING_3	Cursor-Edge	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_4	Codex-Edge	accepted	YES	true	blocker	good	false	Claude	YES	true	major	good	false	Codex	YES	true	blocker	good	false	Cursor
FINDING_5	Cursor-Innovation	accepted	YES	true	minor	excellent	false	Claude	YES	true	minor	excellent	false	Codex	YES	true	minor	excellent	false	Cursor
FINDING_6	Cursor-Requirements	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_7	Cursor-dyn-reference-traceability	accepted	YES	true	minor	good	false	Claude	YES	true	minor	excellent	false	Codex	YES	true	minor	excellent	false	Cursor
FINDING_8	Codex-dyn-reference-traceability	accepted	YES	true	nit	good	false	Claude	YES	true	minor	good	false	Codex	YES	true	nit	good	false	Cursor
FINDING_9	Cursor-dyn-guard-efficacy, Codex-dyn-guard-efficacy	accepted	YES	true	major	good	false	Claude	YES	partially-true	major	good	false	Codex	EXONERATE	true	minor	adequate	false	Cursor
FINDING_10	Cursor-dyn-guard-efficacy, Codex-dyn-guard-efficacy	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_11	Cursor-dyn-guard-efficacy, Codex-dyn-guard-efficacy	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_12	Cursor-dyn-guard-efficacy, Codex-dyn-guard-efficacy	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_13	Cursor-dyn-guard-efficacy	accepted	YES	true	major	good	false	Claude	YES	partially-true	major	good	false	Codex	YES	true	major	good	false	Cursor
