1	the adapter does not pin a per-attempt `--budget-s` above piece 2’s 1800-second assessment timeout. a too-low or ad hoc budget can terminate a healthy child, consume the retry, and produce a fail-closed result.
1	live and completed rejoin depend on an exact requested-kind set and covered fingerprint, but the plan does not define a byte-stable serialization, hash algorithm, exact kv names, or allowed result-state grammars. the adapter, child, merge envelope, and harness could therefore disagree about identity or result validity.
1	requiring post-child materialization fingerprints to equal launch-time fingerprints conflicts with piece 2’s refresh behavior. a valid assessment can update materialization while head or incremental scope changes, causing a false retry and terminal fail-closed result.
1	the foreground adapter starts a bgjob and returns, while the child only performs one assessment attempt. if the child times out or emits invalid output, no specified process observes the failed result and launches attempt two, so the required retry and fail-closed fallback cannot occur.
1	a mismatched live row cannot safely be removed, but every attempt uses the fixed `implement-step8-assessment` slug. starting fresh work can overwrite the registry while the old child or daemon remains live and untracked, causing duplicate or blocked assessment work.
1	the child could persist failure kvs and still exit zero, causing `bgjob_rc=0`, skipping retry, and publishing false success. usage errors, failed status, malformed or missing kvs, coverage mismatches, and identity drift need an explicit non-zero exit contract.
1	after retry exhaustion, a completed fail-closed envelope may have a non-zero `bgjob_rc`. if completed rejoin requires `bgjob_rc=0`, a resumed run can relaunch work instead of reusing the terminal result, potentially creating a third attempt.
2	the live-row branch rejects identity-matched work as `active-stale-identity-mismatch`, even though matching live work must be rejoined. this breaks valid live rejoin and can cause duplicate launches.
2	a live rejoin that performs `bgjob wait --max-wait-s 0` and exits does not observe completion, validate the terminal result, or own the required retry path. a `wait`, timeout, failed result, or invalid output can therefore escape the adapter contract.
2	the inline fingerprint helper must import piece 2's `architectural_assessment` helpers, but the adapter contract does not establish `pythonpath` or an equivalent `sys.path` setup. the helper can therefore fail at runtime before launch.
2	the foreground adapter must start the bash child wrapper so that the child owns stdout validation and translation into canonical `assessment_*` result kvs. starting the architectural-assessment cli directly would bypass that envelope and undermine rejoin validation.
