finding_id	reviewer_slots	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	scope
FINDING_1	cursor-specialist-correctness-output.txt|codex-specialist-correctness-output.txt|cursor-specialist-edge-cases-output.txt|cursor-specialist-testing-output.txt	accepted	YES	partially-true	major	good	false	cursor-validity	YES	partially-true	major	good	false	cursor-plan-fidelity	YES	partially-true	major	good	false	cursor-pragmatism	in_scope
FINDING_2	cursor-specialist-correctness-output.txt|cursor-specialist-edge-cases-output.txt|cursor-specialist-testing-output.txt	accepted	YES	true	major	good	false	cursor-validity	YES	true	major	excellent	false	cursor-plan-fidelity	YES	true	major	excellent	false	cursor-pragmatism	in_scope
FINDING_3	cursor-specialist-correctness-output.txt	neutral	NO	true	minor	adequate	false	cursor-validity	YES	true	major	adequate	false	cursor-plan-fidelity	NO	true	minor	adequate	false	cursor-pragmatism	oos
FINDING_4	codex-specialist-correctness-output.txt|cursor-specialist-edge-cases-output.txt|cursor-specialist-testing-output.txt|codex-specialist-testing-output.txt	accepted	YES	partially-true	major	good	false	cursor-validity	YES	true	major	good	false	cursor-plan-fidelity	YES	partially-true	major	good	false	cursor-pragmatism	in_scope
FINDING_5	cursor-specialist-edge-cases-output.txt	rejected	NO	true	minor	adequate	false	cursor-validity	NO	true	nit	adequate	false	cursor-plan-fidelity	NO	true	minor	adequate	false	cursor-pragmatism	in_scope
FINDING_6	cursor-specialist-edge-cases-output.txt	rejected	NO	true	minor	weak	false	cursor-validity	NO	true	minor	weak	false	cursor-plan-fidelity	NO	true	minor	adequate	false	cursor-pragmatism	oos
FINDING_7	cursor-specialist-edge-cases-output.txt	rejected	NO	partially-true	minor	weak	true	cursor-validity	NO	partially-true	minor	weak	true	cursor-plan-fidelity	NO	partially-true	minor	weak	false	cursor-pragmatism	oos
FINDING_8	codex-specialist-edge-cases-output.txt	rejected	NO	true	major	good	false	cursor-validity	NO	true	major	good	false	cursor-plan-fidelity	NO	true	major	good	false	cursor-pragmatism	in_scope
FINDING_9	codex-specialist-edge-cases-output.txt	rejected	NO	true	minor	adequate	false	cursor-validity	NO	partially-true	nit	adequate	true	cursor-plan-fidelity	NO	partially-true	minor	adequate	false	cursor-pragmatism	in_scope
FINDING_10	cursor-specialist-testing-output.txt	rejected	NO	true	minor	adequate	false	cursor-validity	NO	true	nit	adequate	false	cursor-plan-fidelity	NO	true	minor	adequate	false	cursor-pragmatism	in_scope
FINDING_11	cursor-specialist-testing-output.txt	rejected	NO	true	nit	no-fix	false	cursor-validity	NO	true	nit	no-fix	false	cursor-plan-fidelity	NO	true	nit	no-fix	false	cursor-pragmatism	oos
FINDING_12	cursor-specialist-testing-output.txt	rejected	NO	true	nit	weak	false	cursor-validity	NO	true	nit	weak	false	cursor-plan-fidelity	NO	true	nit	weak	false	cursor-pragmatism	oos
FINDING_13	cursor-specialist-testing-output.txt	rejected	NO	true	nit	no-fix	false	cursor-validity	NO	true	nit	no-fix	false	cursor-plan-fidelity	NO	true	nit	no-fix	false	cursor-pragmatism	oos
