finding_id	reviewer_slots	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	scope
FINDING_12	cursor-specialist-testing-output.txt	neutral	NO	true	major	good	false	cursor-validity	NO	true	minor	good	false	cursor-plan-fidelity	YES	true	major	excellent	false	cursor-pragmatism	in_scope
FINDING_13	cursor-specialist-testing-output.txt	rejected	NO	true	minor	adequate	false	cursor-validity	NO	true	nit	good	false	cursor-plan-fidelity	NO	true		adequate	true	cursor-pragmatism	in_scope
FINDING_14	codex-generic-output.txt	accepted	YES	true	major	excellent	false	cursor-validity	YES	true	major	excellent	false	cursor-plan-fidelity	YES	true	major	excellent	false	cursor-pragmatism	in_scope
FINDING_15	codex-generic-output.txt|dyn-gh-fate-fetch-output.txt	neutral	YES	true	major	good	false	cursor-validity	NO	true	major	good	false	cursor-plan-fidelity	NO	true	major	good	false	cursor-pragmatism	in_scope
FINDING_16	dyn-oos-reconciler-output.txt	accepted	YES	true	major	excellent	false	cursor-validity	YES	true	major	excellent	false	cursor-plan-fidelity	YES	true	major	excellent	false	cursor-pragmatism	in_scope
FINDING_17	dyn-oos-reconciler-output.txt	accepted	YES	partially-true	major	good	false	cursor-validity	YES	true	major	excellent	false	cursor-plan-fidelity	YES	true	major	excellent	false	cursor-pragmatism	in_scope
FINDING_18	dyn-oos-reconciler-output.txt	accepted	YES	true	major	good	false	cursor-validity	YES	true	major	good	false	cursor-plan-fidelity	YES	true	major	excellent	false	cursor-pragmatism	in_scope
FINDING_19	dyn-oos-reconciler-output.txt	rejected	NO	true	minor	adequate	false	cursor-validity	NO	true	nit	adequate	false	cursor-plan-fidelity	NO	partially-true		adequate	true	cursor-pragmatism	oos
FINDING_20	dyn-oos-reconciler-output.txt	rejected	NO	true	minor	weak	false	cursor-validity	NO	true	nit	weak	false	cursor-plan-fidelity	NO	true		adequate	true	cursor-pragmatism	oos
FINDING_21	dyn-gh-fate-fetch-output.txt	accepted	YES	true	major	good	false	cursor-validity	YES	true	major	good	false	cursor-plan-fidelity	YES	true	major	excellent	false	cursor-pragmatism	in_scope
FINDING_22	dyn-gh-fate-fetch-output.txt	accepted	YES	true	major	good	false	cursor-validity	YES	true	major	good	false	cursor-plan-fidelity	YES	true	major	excellent	false	cursor-pragmatism	in_scope
FINDING_23	dyn-gh-fate-fetch-output.txt	rejected	NO	partially-true	major	good	false	cursor-validity	NO	partially-true	major	good	false	cursor-plan-fidelity	NO	partially-true	major	good	false	cursor-pragmatism	in_scope
FINDING_24	dyn-gh-fate-fetch-output.txt	rejected	NO	true	minor	weak	false	cursor-validity	NO	true	nit	weak	false	cursor-plan-fidelity	NO	true		weak	true	cursor-pragmatism	oos
FINDING_25	dyn-gh-fate-fetch-output.txt	rejected	NO	true	minor	adequate	false	cursor-validity	NO	true	minor	good	false	cursor-plan-fidelity	NO	true		good	true	cursor-pragmatism	oos
FINDING_26	dyn-scoring-contract-docs-output.txt	accepted	YES	true	major	good	false	cursor-validity	YES	partially-true	major	excellent	false	cursor-plan-fidelity	YES	true	major	excellent	false	cursor-pragmatism	in_scope
FINDING_27	dyn-scoring-contract-docs-output.txt	accepted	YES	true	major	good	false	cursor-validity	NO	true	major	excellent	false	cursor-plan-fidelity	YES	true	major	excellent	false	cursor-pragmatism	in_scope
FINDING_28	dyn-scoring-contract-docs-output.txt	accepted	YES	true	major	good	false	cursor-validity	YES	true	major	excellent	false	cursor-plan-fidelity	YES	true	major	excellent	false	cursor-pragmatism	in_scope
FINDING_29	dyn-scoring-contract-docs-output.txt	accepted	YES	true	major	adequate	false	cursor-validity	NO	true	minor	good	false	cursor-plan-fidelity	YES	true	major	excellent	false	cursor-pragmatism	in_scope
FINDING_30	dyn-scoring-contract-docs-output.txt	rejected	NO	true	minor	adequate	false	cursor-validity	NO	true	minor	adequate	false	cursor-plan-fidelity	NO	true		adequate	true	cursor-pragmatism	oos
FINDING_31	dyn-scoring-contract-docs-output.txt	rejected	NO	true	minor	weak	false	cursor-validity	NO	true	nit	adequate	false	cursor-plan-fidelity	NO	true		weak	true	cursor-pragmatism	oos
