finding_id	reviewer_slots	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain
FINDING_5	cursor-specialist-edge-cases-output.txt|dyn-teardown-safety-output.txt	rejected	JUDGE_ERROR				true	NO	true	minor	adequate	false	JUDGE_ERROR				true
FINDING_1	cursor-specialist-correctness-output.txt|cursor-specialist-testing-output.txt|dyn-teardown-safety-output.txt	accepted	YES	true	major	good	false	YES	true	major	good	false	YES	true	major	excellent	false
FINDING_6	cursor-specialist-edge-cases-output.txt	rejected	JUDGE_ERROR				true	NO	partially-true	minor	weak	false	JUDGE_ERROR				true
FINDING_2	cursor-specialist-correctness-output.txt	rejected	NO	partially-true	minor	adequate	false	NO	partially-true	minor	adequate	false	NO	true	minor	good	false
FINDING_7	cursor-specialist-edge-cases-output.txt|dyn-teardown-safety-output.txt	rejected	JUDGE_ERROR				true	NO	true	nit	weak	false	JUDGE_ERROR				true
FINDING_3	cursor-specialist-edge-cases-output.txt	neutral	JUDGE_ERROR				true	YES	true	major	weak	false	JUDGE_ERROR				true
FINDING_8	dyn-teardown-safety-output.txt	rejected	JUDGE_ERROR				true	NO	true	nit	no-fix	false	JUDGE_ERROR				true
FINDING_4	cursor-specialist-correctness-output.txt	rejected	JUDGE_ERROR				true	NO	true	nit	adequate	false	JUDGE_ERROR				true
FINDING_5	cursor-specialist-edge-cases-output.txt|dyn-teardown-safety-output.txt	rejected	JUDGE_ERROR				true	NO	true	minor	adequate	false	JUDGE_ERROR				true
FINDING_6	cursor-specialist-edge-cases-output.txt	rejected	JUDGE_ERROR				true	NO	partially-true	minor	weak	false	JUDGE_ERROR				true
FINDING_7	cursor-specialist-edge-cases-output.txt|dyn-teardown-safety-output.txt	rejected	JUDGE_ERROR				true	NO	true	nit	weak	false	JUDGE_ERROR				true
FINDING_8	dyn-teardown-safety-output.txt	rejected	JUDGE_ERROR				true	NO	true	nit	no-fix	false	JUDGE_ERROR				true
