finding_id	reviewer_slots	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain
FINDING_1	cursor-specialist-structure-output.txt	exonerated	YES	true	minor	adequate	false	EXONERATE	true	nit	weak	false	EXONERATE	true	minor	adequate	false
FINDING_10	cursor-specialist-testing-output.txt	exonerated	EXONERATE	true	minor	adequate	false	YES	true	minor	adequate	false	EXONERATE	true		adequate	true
FINDING_11	cursor-specialist-testing-output.txt|dyn-harness-output.txt	exonerated	EXONERATE	true		weak	true	YES	true	minor	weak	false	EXONERATE	true		weak	true
FINDING_12	cursor-specialist-security-output.txt	exonerated	EXONERATE	partially-true	nit	adequate	false	EXONERATE	partially-true	minor	weak	false	EXONERATE	partially-true		weak	true
FINDING_13	cursor-specialist-edge-cases-output.txt|dyn-harness-output.txt	accepted	YES	true	nit	no-fix	false	NO	false-positive	nit	no-fix	false	YES	true	nit	good	false
FINDING_14	cursor-specialist-edge-cases-output.txt	neutral	YES	true		no-fix	true	NO	false-positive	nit	no-fix	false	EXONERATE	partially-true	nit	weak	true
FINDING_15	dyn-resume-output.txt|dyn-shell-fences-output.txt	rejected	NO	false-positive	nit	no-fix	false	NO	false-positive	nit	no-fix	false	NO	false-positive	nit	no-fix	false
FINDING_16	dyn-resume-output.txt	rejected	NO	false-positive	nit	no-fix	false	NO	false-positive	nit	no-fix	false	NO	false-positive	nit	no-fix	false
FINDING_17	dyn-routing-output.txt	accepted	YES	true	minor	adequate	false	NO	false-positive	minor	no-fix	false	YES	true		good	true
FINDING_18	dyn-routing-output.txt	accepted	YES	true	minor	adequate	false	YES	true	minor	adequate	false	YES	true		good	true
FINDING_19	dyn-routing-output.txt	exonerated	EXONERATE	partially-true	nit	weak	false	EXONERATE	partially-true	nit	weak	false	EXONERATE	partially-true		adequate	true
FINDING_2	cursor-specialist-structure-output.txt|cursor-specialist-correctness-output.txt|cursor-specialist-edge-cases-output.txt|dyn-resume-output.txt|dyn-shell-fences-output.txt	accepted	YES	true	major	adequate	false	YES	true	major	adequate	false	YES	true	major	good	false
FINDING_20	dyn-routing-output.txt	accepted	YES	true	nit	no-fix	false	YES	true	nit	adequate	false	YES	true	nit	adequate	false
FINDING_21	dyn-routing-output.txt	rejected	NO	false-positive		no-fix	true	NO	false-positive	minor	no-fix	false	EXONERATE	partially-true		adequate	true
FINDING_22	dyn-shell-fences-output.txt	accepted	YES	true	major	adequate	false	YES	true	major	adequate	false	YES	true		good	true
FINDING_23	dyn-shell-fences-output.txt	neutral	YES	true		adequate	true	NO	false-positive	minor	weak	false	EXONERATE	true		weak	true
FINDING_24	dyn-shell-fences-output.txt	exonerated	EXONERATE	false-positive	nit	weak	false	NO	false-positive	nit	no-fix	false	EXONERATE	true		weak	true
FINDING_25	dyn-shell-fences-output.txt	rejected	NO	false-positive	nit	no-fix	false	NO	false-positive	nit	no-fix	false	NO	false-positive	nit	no-fix	false
FINDING_26	dyn-harness-output.txt	accepted	YES	true		adequate	true	YES	partially-true	minor	adequate	false	EXONERATE	partially-true		weak	true
FINDING_27	dyn-harness-output.txt	exonerated	YES	true		adequate	true	EXONERATE	true	nit	weak	false	EXONERATE	true		adequate	true
FINDING_28	dyn-harness-output.txt	exonerated	EXONERATE	true	nit	weak	false	YES	true	nit	adequate	false	EXONERATE	partially-true	nit	adequate	true
FINDING_29	dyn-harness-output.txt	accepted	YES	true		adequate	true	YES	true	minor	adequate	false	EXONERATE	true		adequate	true
FINDING_3	cursor-specialist-structure-output.txt|cursor-specialist-correctness-output.txt|cursor-specialist-plan-fidelity-output.txt	accepted	YES	true	major	adequate	false	YES	true	major	adequate	false	YES	partially-true	major	good	false
FINDING_30	dyn-harness-output.txt	exonerated	YES	true	nit	adequate	false	EXONERATE	true	nit	weak	false	EXONERATE	true	nit	weak	false
FINDING_4	cursor-specialist-structure-output.txt|cursor-specialist-testing-output.txt	accepted	YES	true	nit	adequate	false	YES	true	nit	adequate	false	YES	true	nit	good	false
FINDING_5	cursor-specialist-structure-output.txt	exonerated	EXONERATE	true	nit	adequate	false	EXONERATE	true	nit	weak	false	EXONERATE	true	nit	adequate	false
FINDING_6	cursor-specialist-structure-output.txt	accepted	YES	true	nit	no-fix	false	EXONERATE	true	nit	weak	false	YES	true	nit	adequate	false
FINDING_7	cursor-specialist-correctness-output.txt	accepted	YES	true	nit	adequate	false	EXONERATE	true	nit	no-fix	false	YES	true	nit	good	false
FINDING_8	cursor-specialist-testing-output.txt	accepted	YES	true	minor	adequate	false	YES	true	minor	adequate	false	YES	true		good	true
FINDING_9	cursor-specialist-testing-output.txt|dyn-resume-output.txt	accepted	YES	true	major	adequate	false	YES	true	major	adequate	false	YES	true		good	true
