finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	body_severity	scope
FINDING_1	Cursor-Arch, Cursor-Innovation, Cursor-Pragmatic, Cursor-Requirements, Cursor-dyn-Token Pricing Integrity, Cursor-dyn-Ledger Wire Compat	neutral	NO	partially-true	major	good	false	Claude	NO	partially-true	major	adequate	false	Codex	YES	true	major	excellent	false	Cursor	important	in_scope
FINDING_2	Cursor-Arch, Cursor-Innovation, Cursor-Pragmatic, Cursor-Requirements, Codex-Pragmatic, Codex-Generic, Cursor-dyn-Token Pricing Integrity, Cursor-dyn-Ledger Wire Compat	neutral	NO	true	major	good	false	Claude	NO	partially-true	major	adequate	false	Codex	YES	true	major	excellent	false	Cursor	important	in_scope
FINDING_3	Cursor-Arch, Cursor-Innovation, Cursor-Pragmatic, Cursor-Requirements, Cursor-dyn-Token Pricing Integrity, Cursor-dyn-Ledger Wire Compat	accepted	YES	partially-true	major	good	true	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important	in_scope
FINDING_4	Cursor-Arch, Cursor-Pragmatic, Cursor-Requirements, Codex-dyn-Token Pricing Integrity	accepted	YES	true	major	good	false	Claude	NO	partially-true	major	adequate	false	Codex	YES	true	blocker	excellent	false	Cursor	blocking	in_scope
FINDING_5	Cursor-Arch, Cursor-Pragmatic	accepted	YES	true	major	good	false	Claude	NO	partially-true	minor	good	false	Codex	YES	true	major	excellent	false	Cursor	important	in_scope
FINDING_6	Cursor-Arch	neutral	NO	true	minor	adequate	false	Claude	NO	partially-true	minor	adequate	false	Codex	YES	true	major	good	false	Cursor	important	in_scope
FINDING_7	Cursor-Innovation, Cursor-Requirements	accepted	YES	true	blocker	excellent	false	Claude	NO	partially-true	major	adequate	false	Codex	YES	true	blocker	excellent	false	Cursor	blocking	in_scope
FINDING_8	Cursor-Innovation, Cursor-Requirements	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important	in_scope
FINDING_9	Cursor-Pragmatic	neutral	NO	partially-true	major	adequate	false	Claude	NO	partially-true	major	adequate	false	Codex	YES	true	major	excellent	false	Cursor	important	in_scope
FINDING_10	Codex-Arch	rejected	NO	true	major	good	false	Claude	NO	partially-true	minor	adequate	false	Codex	NO	partially-true	minor	adequate	false	Cursor	important	in_scope
FINDING_11	Cursor-Innovation	neutral	NO	true	minor	adequate	false	Claude	NO	partially-true	minor	adequate	false	Codex	YES	true	minor	good	false	Cursor	important	in_scope
FINDING_12	Cursor-Pragmatic	rejected	NO	true	major	good	false	Claude	NO	partially-true	minor	adequate	false	Codex	NO	partially-true	minor	adequate	false	Cursor	important	in_scope
FINDING_13	Codex-Pragmatic	rejected	NO	true	major	good	false	Claude	NO	partially-true	minor	adequate	false	Codex	NO	partially-true	minor	adequate	false	Cursor	important	in_scope
FINDING_14	Codex-Requirements	rejected	NO	true	major	good	false	Claude	NO	partially-true	minor	adequate	false	Codex	NO	partially-true	minor	adequate	false	Cursor	important	in_scope
FINDING_15	Codex-Generic	rejected	NO	true	major	good	false	Claude	NO	partially-true	minor	adequate	false	Codex	NO	partially-true	minor	adequate	false	Cursor	important	in_scope
FINDING_16	Cursor-dyn-Token Pricing Integrity	rejected	NO	true	major	good	false	Claude	NO	partially-true	minor	adequate	false	Codex	NO	partially-true	minor	adequate	false	Cursor	important	in_scope
FINDING_17	Codex-dyn-Token Pricing Integrity	rejected	NO	true	minor	adequate	false	Claude	NO	partially-true	minor	adequate	false	Codex	NO	partially-true	nit	adequate	false	Cursor	latent	in_scope
FINDING_18	Codex-dyn-Ledger Wire Compat	rejected	NO	true	major	good	false	Claude	NO	partially-true	minor	adequate	false	Codex	NO	partially-true	minor	adequate	false	Cursor	important	in_scope
OOS_1	Cursor-Arch	neutral	YES	true	minor	adequate	false	Claude	NO	partially-true	minor	adequate	false	Codex	NO	true	nit	adequate	false	Cursor	latent	oos
OOS_2	Cursor-Arch	neutral	YES	true	minor	adequate	false	Claude	NO	partially-true	minor	adequate	false	Codex	NO	true	nit	good	false	Cursor	latent	oos
OOS_3	Cursor-Arch	rejected	NO	true	minor	adequate	false	Claude	NO	partially-true	minor	adequate	false	Codex	NO	partially-true	nit	adequate	false	Cursor	latent	oos
OOS_4	Cursor-Innovation	neutral	YES	true	minor	adequate	false	Claude	NO	partially-true	minor	adequate	false	Codex	NO	true	nit	good	false	Cursor	latent	oos
OOS_5	Cursor-Innovation	rejected	NO	true	nit	adequate	false	Claude	NO	partially-true	nit	adequate	false	Codex	NO	true	nit	adequate	false	Cursor	nit	oos
OOS_6	Cursor-Innovation	rejected	NO	true	nit	adequate	false	Claude	NO	partially-true	nit	adequate	false	Codex	NO	partially-true	nit	weak	true	Cursor	nit	oos
OOS_7	Codex-Innovation	rejected	NO	true	minor	adequate	false	Claude	NO	partially-true	minor	adequate	false	Codex	NO	partially-true	nit	adequate	false	Cursor	latent	oos
OOS_8	Cursor-Requirements	neutral	YES	true	minor	adequate	false	Claude	NO	partially-true	minor	adequate	false	Codex	NO	true	nit	good	false	Cursor	latent	oos
OOS_9	Cursor-dyn-Token Pricing Integrity	neutral	YES	true	minor	adequate	false	Claude	NO	partially-true	minor	adequate	false	Codex	NO	true	nit	good	false	Cursor	latent	oos
OOS_10	Cursor-dyn-Token Pricing Integrity	rejected	NO	true	nit	adequate	false	Claude	NO	partially-true	nit	adequate	false	Codex	NO	partially-true	nit	adequate	false	Cursor	nit	oos
OOS_11	Cursor-dyn-Token Pricing Integrity	accepted	YES	true	minor	adequate	false	Claude	YES	true	major	good	false	Codex	NO	true	nit	adequate	false	Cursor	latent	oos
