Reviewing the plan against the codebase: locating baseline parsing, git helpers, and CLI registration.
schema_version	scope	severity	focus_area	location	what	scenario_or_breakage	suggested_fix
1	in_scope	important	correctness	python/larch/lint/skill_closure_ledger.py (proposed CLI) python/larch/lint/lint_skill_closure_growth.py:778-797	Plan omits --root default and coercion for ledger_main	Approach lists [--root ROOT] but the NEW module CLI section only covers --window/--since-tag and exit codes. Without the report_main pattern (default plugin root via Path(__file__).resolve().parents[3] and _coerce_root), git log/show may run against the wrong directory when cwd is not the repo root, yielding empty history or wrong attribution.	Mirror report_main: add --root with the same default and _coerce_root (or equivalent) and pass resolved root as cwd to log_path_commits and show_file.
1	in_scope	important	correctness	python/tests/lint/test_skill_closure_ledger.py (proposed fixtures)	Fixture PR examples use non-repo commit-subject shape	Plan cites subjects like Shrink panel tier (#5978), but live baseline commits use Fixes #5978: Implement issue #5978 (#6058) (see c683af997). End-anchor (#N) parsing yields the merge PR (#6058), not the tracking issue (#5978). Simplified fixtures would not exercise delimiter collision or suffix extraction on real subjects.	Use realistic Fixes #ISSUE: Implement issue #ISSUE (#PR) subjects in fixtures; assert pr column equals the suffix merge PR; tie spot-check deltas to commit SHA or subject issue token, not pr==5978.
1	in_scope	important	correctness	python/larch/lint/skill_closure_ledger.py (proposed delta loop)	Plan silent on targets present only in the previous revision	Lenient compare text says ignore targets not present in a revision and compare each revision to the previous. A loop over current targets only skips removals: if a skill row disappears from the JSON array, no row is emitted and the decrease is invisible.	Hold minimum-change: document that removals are out of scope, or emit one row per target in previous not in current with empty current, negative delta, raise=false.
1	in_scope	latent	correctness	python/larch/lint/skill_closure_ledger.py (proposed filters)	No behavior when window/tag filter selects zero commits	Edge cases cover empty overall baseline history (exit 2) but not a non-empty history where --since-tag or --window yields zero touching commits. Operators may get exit 0 with only headers and no stderr, which looks like no growth.	Specify exit 0 with a stderr note or exit 2 when the filtered selection is empty after tag/window filtering.
1	in_scope	important	architecture	python/larch/lint/skill_closure_ledger.py (proposed) python/larch/git/git.py:245-252	show_file failures not wired in plan failure path	git.show_file returns CommandResult and does not raise ShipError (git.py:245-252). version_bump checks returncode explicitly (_read_plugin_version_at_ref). Plan says deleted/unreadable blobs should fail clearly but only names show_file, not returncode/empty-body handling.	Ledger should treat non-zero show_file or empty stdout as exit 2 with stderr naming commit:path, matching version_bump.py:223-226.
1	in_scope	important	correctness	python/larch/lint/skill_closure_ledger.py (proposed summary)	Summary start/end snapshot rules underspecified	Summary mode lists start, end, net delta, and aggregate by target, but does not say start is the pre-first-selected snapshot (including the out-of-window predecessor) and end is the post-last-selected snapshot. An implementer could sum detailed deltas only and mishandle first-seen rows or panel-tier window endpoints.	State explicitly: start = predecessor snapshot for first selected commit (window test already requires this); end = snapshot after last selected; net = end - start; raises = count of detailed rows with raise=true.
1	in_scope	important	correctness	python/larch/lint/lint_skill_closure_growth.py:705-721	[ALREADY_ADDRESSED] Lenient parser avoids strict load_baseline	Strict load_baseline requires exact BASELINE_KEYS and all RATCHETED_TARGETS (705-721). Plan already puts historical parsing in a sibling lenient module reading only skill and closure_estimated_tokens. No change needed.	No plan change; keep lenient parser separate from load_baseline.
1	in_scope	important	correctness	python/larch/lint/skill_closure_ledger.py (proposed window/tag)	[ALREADY_ADDRESSED] Window/tag prior revision rule is correct	Plan requires each selected commit delta against the immediate previous touching revision even when that predecessor is outside --window N or --since-tag. Matches issue acceptance and prevents false first-seen inside filters.	No plan change.
1	in_scope	important	correctness	python/larch/lint/skill_closure_ledger.py (proposed first-seen)	[ALREADY_ADDRESSED] First-seen rows avoid false raises	First-seen uses empty previous and delta with raise=false, preventing introduction from being flagged as growth. Matches issue anti-false-alarm requirement.	No plan change.
1	in_scope	important	correctness	python/tests/lint/test_skill_closure_ledger.py (proposed)	[SCOPE-REDUCTION] Redundant test_cli.py dispatch test	Plan mandates a new test_cli.py dispatch test, but test_all_registry_targets_resolve_to_callable_mains already imports every _REGISTRY entry and asserts callable mains (test_cli.py:200-204). Adding another dispatch-only test is extra surface without new behavior coverage.	Drop the dedicated dispatch test requirement; rely on test_all_registry_targets_resolve_to_callable_mains after registry registration.
1	out_of_scope	latent	correctness	python/larch/lint/skill_closure_ledger.py (proposed lenient parser)	Duplicate skill rows per revision unspecified	Lenient parser accepts arrays with only skill and closure_estimated_tokens but does not say how to handle duplicate skill keys in one revision. Last-wins vs error changes deltas if corrupted history appears.	Defer unless duplicate rows appear in real baseline history; if needed, fail closed on duplicate skill in one revision.
