finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	body_severity	scope
FINDING_1	Cursor-Arch, Cursor-Requirements	accepted	YES	true	major	good	false	Claude	NO	partially-true	minor	adequate	false	Codex	YES	true	minor	excellent	false	Cursor	important	in_scope
FINDING_2	Cursor-Arch, Cursor-Pragmatic	accepted	YES	true	major	good	false	Claude	NO	false-positive	nit	weak	false	Codex	YES	true	minor	excellent	false	Cursor	important	in_scope
FINDING_3	Cursor-Arch, Cursor-Innovation, Cursor-Requirements, Cursor-dyn-History Ledger Correctness	accepted	YES	true	major	excellent	false	Claude	NO	partially-true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important	in_scope
FINDING_4	Cursor-Innovation, Codex-Innovation, Cursor-dyn-History Ledger Correctness, Codex-dyn-History Ledger Correctness	accepted	YES	partially-true	major	adequate	true	Claude	YES	true	major	good	false	Codex	YES	true	minor	good	false	Cursor	important	in_scope
FINDING_5	Codex-Innovation	rejected	NO	true	minor	good	false	Claude	NO	uncertain	uncertain	adequate	true	Codex	NO	true	nit	good	false	Cursor	important	in_scope
FINDING_6	Cursor-Pragmatic	rejected	NO	true	minor	adequate	false	Claude	NO	partially-true	minor	adequate	false	Codex	NO	partially-true	nit	adequate	false	Cursor	latent	in_scope
FINDING_7	Cursor-Requirements, Cursor-dyn-History Ledger Correctness	rejected	NO	partially-true	minor	adequate	false	Claude	NO	partially-true	minor	adequate	false	Codex	NO	partially-true	nit	good	false	Cursor	important	in_scope
FINDING_8	Codex-Requirements	accepted	NO	partially-true	minor	weak	true	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important	in_scope
FINDING_9	Cursor-dyn-History Ledger Correctness	rejected	NO	partially-true	nit	adequate	false	Claude	NO	partially-true	minor	adequate	false	Codex	NO	partially-true	nit	adequate	false	Cursor	important	in_scope
FINDING_10	Cursor-dyn-History Ledger Correctness	rejected	NO	true	minor	adequate	false	Claude	NO	partially-true	minor	adequate	false	Codex	NO	partially-true	nit	adequate	false	Cursor	latent	in_scope
FINDING_11	Cursor-dyn-History Ledger Correctness	rejected	NO	false-positive	minor	adequate	false	Claude	NO	uncertain	uncertain	adequate	true	Codex	NO	partially-true	nit	good	false	Cursor	important	in_scope
FINDING_12	Codex-dyn-History Ledger Correctness	rejected	NO	partially-true	minor	good	false	Claude	NO	partially-true	minor	adequate	false	Codex	NO	false-positive	nit	adequate	false	Cursor	important	in_scope
FINDING_13	Cursor-Innovation	neutral	NO	true	nit	good	false	Claude	NO	true	nit	adequate	false	Codex	YES	true	minor	excellent	false	Cursor	nit	in_scope
FINDING_14	Cursor-dyn-History Ledger Correctness	neutral	NO	true	nit	good	false	Claude	NO	true	nit	adequate	false	Codex	YES	true	minor	excellent	false	Cursor	important	in_scope
OOS_1	Cursor-Arch	rejected	NO	true	minor	weak	false	Claude	NO	false-positive	nit	weak	false	Codex	NO	true	nit	weak	false	Cursor	latent	oos
OOS_2	Cursor-Pragmatic	rejected	NO	true	nit	weak	false	Claude	NO	false-positive	nit	weak	false	Codex	NO	true	nit	adequate	false	Cursor	latent	oos
OOS_3	Cursor-Requirements	rejected	NO	true	nit	good	false	Claude	NO	true	nit	adequate	false	Codex	NO	true	nit	adequate	false	Cursor	latent	oos
OOS_4	Cursor-dyn-History Ledger Correctness	rejected	NO	true	minor	adequate	false	Claude	NO	partially-true	minor	adequate	false	Codex	NO	partially-true	nit	adequate	false	Cursor	latent	oos
