Comparing legacy structure-harness assertion labels with the plan's pytest mapping. I'll inventory the seven Bash harnesses and any related test infrastructure.
schema_version	scope	severity	focus_area	location	what	scenario_or_breakage	suggested_fix
1	in_scope	major	correctness	scripts/test-design-structure.sh:117-133	Plan predicate list omits adjacent-line-pair counting used by assert_followed_count_at_least	Migrating those five checks to plain ordered or contains would pass when the two needles appear but are separated by other lines, or when fewer than the required adjacent pairs exist	Add an adjacent-pair predicate (exact consecutive full-line matches with a minimum count) to skill_structure_pins.py and the evaluator self-tests, and map legacy labels at scripts/test-design-structure.sh:547-551 and :679-682
1	in_scope	major	correctness	scripts/test-implement-structure.sh:31-39	Plan names only bounded cross-file proximity, but the implement harness uses same-file require_near windows with per-site limits 900-2200	Reclassifying these as cross-file pins or a single global bound would drop or loosen 20 proximity assertions (bgjob launch pins, Step 6/8 continuations, bootstrap/self-review reads, OOS router reads)	Add a same-file bounded-proximity predicate with explicit per-pin byte limits in skill_structure_pins.py, preserve legacy labels for every require_near call (e.g. :297-307, :366-368, :807-812), and keep them in the implement focused Make selection
1	in_scope	major	correctness	scripts/test-design-structure.sh:214-281	Design proximity checks are same-file anchored windows (check_context_before / check_context_before_step3_launch), not cross-file	Mapping them to bounded cross-file or plain contains would not enforce the 18-35 line windows before Step 3 launch and Step 5c anchors in skills/design/SKILL.md	Represent these as same-file bounded-proximity pins (or named tests) with the legacy window sizes from :255-281, not as bounded cross-file
1	in_scope	major	correctness	python/tests/skills/test_skill_structure.py	Acceptance and failure modes require every focused Make target to include all skill pins and named tests, but the firm FILES section does not mandate a collection guard	Makefile recipes could use a too-narrow -k filter and silently omit named tests (design classifier, closure growth, p3119 absence, implement branch_slice/git-grep) while still passing a partial pytest run	Add a named collection test in test_skill_structure.py that asserts each of the seven Make -k/select patterns collects the full pin inventory plus that skill's named tests; wire the Makefile recipes to the documented patterns
1	in_scope	major	correctness	scripts/test-design-structure.sh:58-59	Design closure-growth ratchet is an executable CLI check absent from the enumerated specialized-test list	Deleting the Bash harness without a pytest named test would stop running python/cli.py lint skill-closure-growth --skill design and allow skills/design/SKILL.md closure regressions	Add a named test test_design_skill_closure_growth_ratchet that invokes the same CLI with fail-fast captured output, stable legacy label design-closure-growth-ratchet
1	in_scope	major	correctness	scripts/test-design-structure.sh:135-144	ordered pins in the plan do not state that assert_line_precedes matches exact full lines, not substring positions	A generalized ordered evaluator using first substring hit would false-pass when the early needle appears only inside a longer line (e.g. finalize probe ordering at :532)	Document and implement ordered with match_mode exact-line (default for migrated design pins) versus contains, and report missing early, missing late, or reversed using line numbers
1	in_scope	minor	correctness	scripts/test-research-structure.sh:110-117	Header triplet checks use head -n 20 plus anchored grep -Eq, which is not one of the six listed pin predicates	Promoting them to plain contains on the whole file would pass if Consumer/Contract/When-to-load headers move below line 20	Add a header-in-first-n-lines predicate (line limit plus anchored regex) or keep explicit named tests per reference with legacy labels like research-header-triplet
1	out_of_scope	minor	architecture	scripts/test-review-structure.sh:61-62	SKILL.md <=200 line ceiling is a specialized size guard not spelled out in the plan FILES list	After migration, SKILL.md could exceed 200 lines without failing the new suite unless this stays a named test	File a follow-up to add a named test_review_skill_line_cap or accept the cap only in agent-lint if product owners want to drop it
1	out_of_scope	minor	correctness	scripts/test-design-structure.md:1-24	Design harness legacy labels are free-form fail strings, not lettered IDs like alias/bug	Parity audit is harder and pytest -k IDs may drift unless labels are normalized manually	Optionally add a design legacy-label manifest during migration; not required if audit step 2 hashes the fail-string third arguments from scripts/test-design-structure.sh
1	out_of_scope	minor	correctness	scripts/test-implement-structure.sh:184-191	Wrapper .sh sibling executable-bit checks (os.access X_OK) are not called out in the plan specialized-test list	A non-executable wrapper could slip through if only md siblings and string pins are ported	Add a named test or pin only if CI has regressed on missing +x; otherwise track as hygiene
