schema_version	scope	severity	focus_area	location	what	scenario_or_breakage	suggested_fix
1	in_scope	important	architecture	skills/design/references/approval-gates.md:5	Top-level Contract still says every suggestion is user-prompted and never auto-applied	Plan rewrites Gate B and Invariant #4 but omits the file-level Contract line; orchestrators loading approval-gates.md first still see a global ban on auto-apply	Rewrite the Contract paragraph (and the AskUserQuestion blanket clause) to describe dual-mode Gate B: default auto-apply unless manual_gate_b is true
1	in_scope	important	correctness	plan.txt:102	skills/design/references/approval-gates.md:86	Apply-all pipeline exists only as inline text inside the Apply all bullet; plan allows copy-paste OR optional factoring	Implementer can paraphrase or truncate the auto-apply branch and omit dedup-sweep, dedup-sweep breadcrumb, ACTION=EMIT_PLAN, invoke-plan-validator-if-not-quick.sh, or Step 2b.5 without violating the written plan Mandate a named ### Apply-all body subsection with a stable anchor; require both manual option (a) and auto-apply to say Execute ### Apply-all body verbatim (no OR copy-paste path)
1	in_scope	important	correctness	plan.txt:100	skills/design/references/approval-gates.md:78-80	Auto-apply compact list uses 1-2 lines or 200 chars while Presentation requires up to 10 lines for the same Concern field	Inconsistent severity/concern display between modes; auto-apply may hide material concern text operators expect from the manual table Reuse the Presentation Concern truncation rule verbatim in the auto-apply list, or state auto-apply skips ### Presentation and inherits its truncation rules by reference
1	in_scope	important	architecture	plan.txt:96-113	skills/design/references/approval-gates.md:76-84	Mode branch is inserted above Prompt but plan leaves ### Presentation unchanged with Always show the table and subsequent AskUserQuestion normative text	Auto-apply runs the full Review table then a second Auto-applying list, or operators treat Presentation as mandatory before every Gate B path including silent auto-apply Scope ### Presentation to manual_gate_b=true only; in auto-apply branch jump from mode read to compact list plus Apply-all body, skipping Presentation and Prompt
1	in_scope	important	architecture	plan.txt:76-90	skills/design/SKILL.md:764	Step 3 deferral prose still says plan revision requires explicit user choice only	After PR, Step 3 contradicts default auto-apply at Gate B Update Step 3 plan-revision deferral to the same dual-mode contract as Step 3.5 (default auto-apply; --manual restores explicit choice)
1	in_scope	important	architecture	plan.txt:90	skills/design/SKILL.md:783	Step 3.5 edit only replaces the never auto-revised sentence; surrounding text still says presents findings then prompts for Apply all / Go through each	Default runs still narrate a mandatory AskUserQuestion after Gate B despite auto-apply Rewrite the Step 3.5 Gate B paragraph for mode branching: auto-apply prints findings plus breadcrumb then runs Apply-all body; manual preserves the three-option prompt
1	in_scope	important	risk-integration	plan.txt:85-89	skills/design/SKILL.md:227-257	Router-flag jq-merge recovery guard is partition OR brainstorm only; plan extends merge fields but not the if guard	--manual-only run with write-run-params.sh failure drops manual_gate_b; operator passes -m but Gate B auto-applies silently Extend recovery guard and graceful-degrade branch to manual_requested OR manual_gate_b, mirroring partition/brainstorm; add test-design-structure.sh pins for the new literals
1	in_scope	important	risk-integration	plan.txt:161	scripts/test-design-structure.sh:689-696	Structural pins hard-require partition/brainstorm write-run-params and jq-merge strings; plan only says extend if pins exist	CI fails on first make test-design-structure after SKILL.md edits unless pins are updated in the same PR Add three pins: --manual-gate-b in write-run-params invocation, manual_requested in recovery guard, manual_gate_b jq merge arm (mirror FINDING_2754 pattern)
1	in_scope	important	architecture	plan.txt:38-117	skills/design/references/plan-review.md:198	skills/design/references/plan-review-quick.md:23	Files-to-modify list omits plan-review references that still require explicit user choice at Gate B Step 3 tally instructions contradict post-PR auto-apply default Add UPDATED entries for plan-review.md and plan-review-quick.md aligning Gate B revision authority with dual-mode contract
1	in_scope	important	correctness	plan.txt:115-117	README.md:59	docs/skills.md:50	README update is conditional on grep; docs/skills.md flag line is not listed Both consumer docs keep argv lists without --manual after PR is otherwise complete Add mandatory README.md and docs/skills.md updates to the flag enumeration (same position as --brainstorm in each list)
1	in_scope	nit	architecture	plan.txt:33-34	plan.txt:153	Failure mode #3 recommends shared subsection and agent-lint anchor but Hard constraints and approval-gates edit allow optional duplication	Mitigation stays advisory while implementation path permits drift Add to Hard constraints: auto-apply and manual Apply all MUST reference a single named Apply-all body subsection; add agent-lint pin in Testing strategy (not optional)
1	out_of_scope	latent	security	plan.txt:137-138	run-params.json read path	jq/read failure defaults to auto-apply even when operator intended --manual	Degraded read silently escalates plan mutation authority; worth a follow-up issue to fail closed or re-prompt when manual was requested on argv [OUT_OF_SCOPE] Consider fail-closed to manual prompt or abort when run-params.json is unreadable and argv contained --manual
