1	moving `/design` step 5b body into `finalize-step5.md` without updating `oos-step5b-dispatch.md` cross-references or preserving harness-pinned read ordering leaves orchestrators pointing at stale `skill.md` item numbers and/or loading `oos-step5b-dispatch.md` in the wrong sequence relative to prepare output and `next_action` parsing.
1	`skill.md` already carries a full post-driver branch table while `ship-pr-exit-matrix.md` has overlapping branch semantics. expanding the reference without a move-not-copy contract, plus keeping oos-checkpoint continuation inline, conflicts with `test-implement-structure.sh` pins for post-driver-only stall routing. collapsing stall bullets can misroute pre-driver guard failures through step 16.
1	`ship-pr-exit-matrix.md` still says on-demand branch-details-only read while the plan adds step 8+ entry read. moved oos cap, `steps_ran`, execution-issues, and metadata rules can be skipped if pre-driver and checkpoint fences run first. the plan's "launcher fences" wording is too narrow and omits prompt-side bash fences (`route-exit`, `pre-driver`, `execution-issues refresh`), which are easy to relocate and break adjacency to immediate-background rules.
1	the plan omits registering `step5-code-review.md` and `step18-cleanup.md` in `test-implement-structure.sh` mandatory-reference loops. without explicit harness updates, `make lint` can pass while structural reachability for relocated authority is unenforced.
1	`test-implement-anti-polling-rule.sh` requires a `read and apply ##` immediate-background load contract within 18 lines before the `design-step5c.sh` fence in `skills/design/skill.md`. if step 5c publish flow moves to `finalize-step5.md`, only updating the step 5 launcher wording leaves the step 5c adjacency check unenforced or failing.
1	the plan moves step 18a.5 gate and escalation-recording-owner body to `step18-cleanup.md`, but `test-implement-structure.sh` still requires literals such as `#### step 18a.5 — escalation-success report gate`, `**escalation recording owners.**`, and `cap the per-run token/timing ledgers **before** teardown removes them.` in `skills/implement/skill.md`. the keep-inline list names only headers/fences/marker bindings.
1	the plan tells `finalize-step5.md` to own `larch_final_summary_*` marker-first binding while `test-render-cost-line-callsites.sh` hard-pins those strings in `skills/design/skill.md` (including adjacent-binding scan). implementing the new-file move list relocates bindings out of skill and `make lint` fails unless tests are weakened or bindings stay inline.
1	current contract fires `mandatory — read entire file` for `stall-recovery.md` only when `stall_recovery_required=true`. bulk-loading `step18-cleanup.md` at step 18 entry can bury or front-load that branch and reintroduce stall-recovery ordering regressions.
1	plan.txt:29-35;plan.txt:217-228 [scope-reduction] implement step 5 adds a new on-entry mandatory read for step5-code-review.md outside the issue's two approved target classes. scenario: the binding scope limits new reads to existing-read folds and late steps (step 8+, step 18, late /design step 5). the plan's own failure modes cap new reads the same way. step 5 runs mid-pipeline on every /implement run, so a universal entry read spends an extra turn while only shrinking context for later turns; net token savings are uncertain and contradict the stated tradeoff rule
1	skills/implement/skill.md:538-613 [scope-reduction] implement step 5 adds a new on-entry reference read outside the approved target classes. scenario: every /implement run reaches step 5, and the current step 5 has no existing mandatory entry read to fold into; adding skills/implement/references/step5-code-review.md contradicts the plan's own limit to step 8+, step 18, and late /design step 5 reads, adding avoidable turn cost to a cost-reduction pr
1	skills/implement/skill.md:539-669 [scope-reduction] new `step5-code-review.md` with step 5 entry `mandatory — read` is a mid-run target, not a late-step or zero-turn fold. scenario: issue scope favors late steps (8+, 18) and folding into references already read on entry. step 5 runs after step 4 on every successful `/implement`. shrinking skill.md helps steps 0–4 only, while every completing run pays a new full-file read at step 5 for ~130 lines moved, not net removed from context
1	skills/implement/references/ship-pr-exit-matrix.md:1-82 [scope-reduction] `updated: ship-pr-exit-matrix.md` reads like additive merge, but durable handoff, branch semantics, oos checkpoint, and ci-fix sub-procedure already live in the reference. scenario: an implementer can duplicate sections in `ship-pr-exit-matrix.md` while leaving the duplicate post-driver branch table in `skills/implement/skill.md:810-818`, violating the plan’s duplicate-authority edge case and inflating diff beyond relocation
1	plan.txt:29-35,228 [scope-reduction] /implement step 5 is planned as a new on-entry reference read even though the plan's load-timing guard limits new reads to step 8+, step 18, and late /design step 5. scenario: step 5 currently only reads step5-review-branches.md for specific statuses, so adding step5-code-review.md makes every step 5 run pay a new prompt turn outside the approved target classes and contradicts the feature's cost tradeoff.
1	plan.txt:37-40,67-78,220 [scope-reduction] step 8+ pre-driver ownership is split between skill.md and ship-pr-exit-matrix.md. scenario: the plan says to keep the pre-driver predicate inline but also to add pre-driver predicate and path details to the reference. following both creates duplicate normative branch text, exactly the duplicate-authority failure mode the plan says to avoid.
1	<TMPDIR>/plan.txt:29-35,223-228 [scope-reduction] the firm /implement step 5 change adds a new entry reference read outside the plan's own approved new-read targets. scenario: the plan says new reads should be limited to step 8+, step 18, and late /design step 5, but it also requires a new step 5 entry pointer to skills/implement/references/step5-code-review.md. current /implement step 5 only has conditional reference reads after self-review or branch routing, so this adds a new step 5 turn and conflicts with the minimum-change cost contract.
1	<TMPDIR>/plan.txt:29-35,228; skills/implement/skill.md:538-613 [scope-reduction] the plan adds a new step 5 entry read even though its own failure-mode section limits new reads to step 8+, step 18, and late /design step 5. current step 5 has no normal-path on-entry reference read; the only step 5 body read is branch-specific after step5_review_status.. scenario: this adds an avoidable mid-run turn on every /implement run and violates the issue's minimum-change tradeoff for existing-read folds or late-step reads.
1	<TMPDIR>/plan.txt:37-40,63-78; skills/implement/skill.md:820-839; scripts/test-implement-structure.sh:213-216 [scope-reduction] the plan says to keep the step 8 pre-driver predicate and next_action=ship continuation inline, but also tells ship-pr-exit-matrix.md to own the pre-driver predicate and pre-driver path.. scenario: the current skill.md lines and structure test pin the pre-driver predicate and ship continuation in skill.md. duplicating that authority in the reference creates drift risk and violates the plan's own duplicate-authority edge case.
