finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	body_severity
FINDING_1	Cursor-Arch, Cursor-Innovation	accepted	YES	true	major	good	false	Claude							YES	true	major	excellent	false	Cursor	blocking
FINDING_2	Cursor-Innovation, Cursor-Pragmatic, Cursor-Requirements	accepted	YES	true	major	good	false	Claude							YES	true	major	good	false	Cursor	important
FINDING_3	Cursor-Pragmatic, Cursor-Requirements	neutral	YES	true	major	good	false	Claude							NO	partially-true	minor	good	false	Cursor	important
FINDING_4	Cursor-Pragmatic	neutral	YES	true	major	adequate	false	Claude							NO	partially-true	minor	good	false	Cursor	blocking
FINDING_5	Cursor-Pragmatic	neutral	YES	partially-true	major	adequate	true	Claude							NO	partially-true	minor	adequate	true	Cursor	important
FINDING_6	Cursor-Pragmatic	neutral	NO	partially-true	minor	adequate	true	Claude							YES	true	major	excellent	false	Cursor	important
FINDING_7	Cursor-Pragmatic	accepted	YES	partially-true	major	adequate	true	Claude							YES	true	major	good	false	Cursor	important
FINDING_8	Codex-Generic	rejected	NO	partially-true	minor	adequate	false	Claude							NO	partially-true	major	adequate	false	Cursor	important
FINDING_9	Codex-Generic	accepted	YES	true	major	good	false	Claude							YES	true	major	good	false	Cursor	important
FINDING_10	Codex-Generic	neutral	YES	true	major	good	false	Claude							NO	partially-true	minor	good	false	Cursor	important
OOS_1	Cursor-Innovation	rejected	NO	true	nit	adequate	false	Claude							NO	true	nit	adequate	false	Cursor	nit
OOS_2	Cursor-Pragmatic	neutral	YES	true	minor	adequate	false	Claude							NO	true		good	true	Cursor	latent
OOS_3	Cursor-Requirements	neutral	YES	true	minor	adequate	false	Claude							NO	partially-true		adequate	true	Cursor	latent
