finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	body_severity
FINDING_1	Cursor-Arch, Codex-Innovation, Cursor-Pragmatic, Codex-Pragmatic	accepted	NO	uncertain	major	adequate	true	Claude	YES	partially-true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_2	Codex-Arch	accepted	NO	uncertain	major	adequate	true	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_3	Codex-Arch, Codex-Innovation, Cursor-Pragmatic, Codex-Pragmatic, Codex-Requirements, Cursor-dyn-caller-sweep, Codex-dyn-caller-sweep	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_4	Codex-Arch, Codex-Innovation, Codex-Pragmatic, Codex-Requirements, Codex-dyn-caller-sweep	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_5	Codex-Arch, Codex-Innovation, Cursor-Pragmatic, Codex-Pragmatic, Cursor-Requirements, Codex-Requirements, Cursor-dyn-caller-sweep, Codex-dyn-caller-sweep	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_6	Codex-Requirements, Cursor-dyn-caller-sweep, Codex-dyn-caller-sweep	accepted	YES	true	blocker	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_7	Cursor-dyn-contract-delta, Codex-dyn-contract-delta	rejected	NO	false-positive	nit	adequate	false	Claude	NO	partially-true	minor	adequate	false	Codex	NO	partially-true	minor	good	false	Cursor	important
FINDING_8	Codex-dyn-contract-delta	rejected	NO	false-positive	nit	adequate	false	Claude	NO	false-positive	nit	adequate	false	Codex	NO	false-positive	minor	adequate	false	Cursor	important
FINDING_9	Codex-dyn-contract-delta	rejected	NO	false-positive	nit	adequate	false	Claude	NO	false-positive	nit	adequate	false	Codex	NO	false-positive	minor	adequate	false	Cursor	important
FINDING_10	Codex-dyn-contract-delta	rejected	NO	false-positive	nit	adequate	false	Claude	NO	partially-true	minor	adequate	false	Codex	NO	partially-true	minor	good	false	Cursor	important
FINDING_11	Codex-dyn-contract-delta	rejected	NO	false-positive	nit	adequate	false	Claude	NO	false-positive	nit	adequate	false	Codex	NO	false-positive	minor	adequate	false	Cursor	important
FINDING_12	Codex-dyn-contract-delta	rejected	NO	false-positive	nit	adequate	false	Claude	NO	partially-true	minor	adequate	false	Codex	NO	partially-true	minor	good	false	Cursor	important
FINDING_13	Codex-Arch	accepted	YES	true	blocker	excellent	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_14	Cursor-Innovation	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_15	Cursor-Pragmatic	accepted	YES	true	blocker	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_16	Codex-Pragmatic	accepted	YES	true	blocker	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
