finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	body_severity
FINDING_1	Cursor-Arch, Codex-Innovation, Cursor-Pragmatic, Codex-Pragmatic, Codex-Requirements, Cursor-dyn-retired-path-sweep, Codex-dyn-retired-path-sweep	accepted	NO	false-positive	major	excellent	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_2	Codex-Arch, Cursor-Innovation, Codex-Innovation, Cursor-Pragmatic, Codex-Pragmatic, Codex-Requirements, Codex-dyn-waterfall-parity, Codex-dyn-retired-path-sweep, Codex-dyn-redaction-contract	accepted	YES	true	major	excellent	false	Claude	YES	true	major	good	false	Codex	YES	true	blocker	excellent	false	Cursor	important
FINDING_3	Cursor-Requirements, Codex-Pragmatic	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor	important
FINDING_4	Cursor-Requirements, Codex-dyn-retired-path-sweep	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor	important
FINDING_5	Codex-Innovation, Codex-Pragmatic, Cursor-Requirements, Codex-dyn-retired-path-sweep	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_6	Cursor-Requirements	accepted	YES	partially-true	major	adequate	true	Claude	NO	partially-true	minor	adequate	false	Codex	YES	true	major	good	false	Cursor	important
FINDING_7	Cursor-Requirements, Codex-Requirements	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor	important
FINDING_8	Cursor-Requirements	accepted	YES	partially-true	minor	adequate	true	Claude	YES	true	major	good	false	Codex	YES	true	major	adequate	false	Cursor	important
FINDING_9	Codex-dyn-retired-path-sweep	accepted	YES	true	minor	adequate	false	Claude	YES	true	major	good	false	Codex	YES	true	minor	good	false	Cursor	important
FINDING_10	Cursor-dyn-redaction-contract	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_11	Cursor-dyn-redaction-contract, Codex-dyn-redaction-contract	accepted	YES	true	major	excellent	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_12	Cursor-dyn-redaction-contract	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_13	Cursor-dyn-redaction-contract	accepted	YES	true	minor	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor	important
FINDING_14	Cursor-dyn-redaction-contract	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_15	Codex-dyn-redaction-contract	accepted	YES	true	minor	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor	important
FINDING_16	Cursor-dyn-waterfall-parity	accepted	YES	true	major	excellent	false	Claude	YES	true	major	good	false	Codex	YES	true	blocker	excellent	false	Cursor	important
