finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	body_severity
FINDING_1	Cursor-Arch, Cursor-Pragmatic	accepted	YES	true	major	excellent	false	Claude	YES	true	major	excellent	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_2	Cursor-Innovation	neutral	NO	partially-true	minor	good	false	Claude	NO	false-positive	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_3	Cursor-Innovation	rejected	NO	false-positive	minor	adequate	false	Claude	NO	false-positive	nit	good	false	Codex	NO	partially-true	minor	good	false	Cursor	important
FINDING_4	Cursor-Innovation	neutral	NO	partially-true	minor	good	false	Claude	NO	false-positive	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_5	Cursor-dyn-verb-contract-drift, Codex-dyn-verb-contract-drift	accepted	NO	partially-true	minor	good	false	Claude	YES	true	major	excellent	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_6	Cursor-dyn-verb-contract-drift	rejected	NO	partially-true	minor	adequate	false	Claude	NO	true	minor	adequate	false	Codex	NO	partially-true	minor	good	false	Cursor	important
FINDING_7	Cursor-dyn-verb-contract-drift	rejected	NO	partially-true	nit	weak	false	Claude	NO	partially-true	nit	weak	false	Codex	NO	partially-true	minor	adequate	false	Cursor	important
FINDING_8	Cursor-dyn-verb-contract-drift	neutral	NO	partially-true	nit	weak	false	Claude	NO	partially-true	minor	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_9	Cursor-dyn-verb-contract-drift	rejected	NO	partially-true	nit	adequate	false	Claude	NO	partially-true	nit	adequate	false	Codex	NO	true	nit	good	false	Cursor	latent
FINDING_10	Cursor-dyn-stream-routing-consistency	accepted	NO	partially-true	minor	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_11	Codex-dyn-stream-routing-consistency	accepted	YES	true	major	excellent	false	Claude	YES	true	major	excellent	false	Codex	YES	true	major	excellent	false	Cursor	important
OOS_1	Cursor-Innovation	accepted	YES	true	minor	good	false	Claude	NO	true	minor	no-fix	false	Codex	YES	true	minor	good	false	Cursor	latent
OOS_2	Cursor-Innovation	neutral	YES	true	nit	good	false	Claude	NO	true	nit	good	false	Codex	NO	true	nit	excellent	false	Cursor	nit
