finding_id	reviewer_slots	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain
FINDING_1	cursor-specialist-structure-output.txt|cursor-specialist-security-output.txt|cursor-specialist-edge-cases-output.txt	accepted	YES	partially-true	minor	weak	true	YES	true	minor	adequate	false	EXONERATE	partially-true	minor	adequate	false
FINDING_10	cursor-specialist-security-output.txt	accepted	YES	true		good	true	YES	true	major	adequate	false	EXONERATE	true	minor	adequate	false
FINDING_11	cursor-specialist-security-output.txt	exonerated	EXONERATE	true	minor	adequate	false	EXONERATE	partially-true	minor	weak	false	EXONERATE	true	minor	weak	false
FINDING_12	cursor-specialist-security-output.txt	exonerated	YES	uncertain		adequate	true	EXONERATE	true	nit	weak	false	EXONERATE	partially-true	nit	weak	false
FINDING_13	cursor-specialist-edge-cases-output.txt	accepted	YES	true		excellent	true	YES	true	nit	good	false	YES	true	minor	excellent	false
FINDING_2	cursor-specialist-structure-output.txt	accepted	EXONERATE	uncertain	nit	adequate	true	YES	true	nit	adequate	false	YES	true	nit	excellent	false
FINDING_3	cursor-specialist-structure-output.txt	accepted	YES	partially-true	nit	adequate	true	NO	false-positive	nit	weak	false	YES	true	nit	excellent	false
FINDING_4	cursor-specialist-structure-output.txt|cursor-specialist-plan-fidelity-output.txt	neutral	JUDGE_ERROR				true	NO	partially-true	nit	weak	false	YES	true	minor	good	false
FINDING_5	cursor-specialist-correctness-output.txt|cursor-specialist-edge-cases-output.txt|cursor-specialist-plan-fidelity-output.txt	accepted	YES	uncertain		adequate	true	YES	true	major	adequate	false	YES	true	major	good	false
FINDING_6	cursor-specialist-correctness-output.txt|cursor-specialist-edge-cases-output.txt	exonerated	EXONERATE	true		adequate	true	EXONERATE	true	minor	weak	false	EXONERATE	true	minor	adequate	false
FINDING_7	cursor-specialist-correctness-output.txt|cursor-specialist-edge-cases-output.txt	accepted	JUDGE_ERROR				true	YES	true	minor	adequate	false	YES	true	minor	good	false
FINDING_8	cursor-specialist-testing-output.txt	accepted	YES	uncertain		adequate	true	YES	true	minor	good	false	YES	true	major	good	false
FINDING_9	cursor-specialist-security-output.txt	neutral	EXONERATE	partially-true	minor	adequate	false	YES	partially-true	minor	adequate	false	NO	partially-true	minor	adequate	false
