finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	body_severity
FINDING_1	Cursor-Arch	accepted	YES	true	blocker	good	false	Claude	YES	true	blocker	good	false	Codex	YES	true	blocker	excellent	false	Cursor	blocking
FINDING_2	Codex-Arch	accepted	YES	true	major	adequate	false	Claude	YES	true	blocker	excellent	false	Codex	YES	true	blocker	excellent	false	Cursor	blocking
FINDING_3	Codex-Arch	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_4	Codex-Arch	accepted	NO	partially-true	minor	weak	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor	important
FINDING_5	Cursor-Innovation	rejected	NO	partially-true	minor	weak	false	Claude	NO	partially-true	minor	adequate	false	Codex	NO	partially-true	minor	good	false	Cursor	important
FINDING_6	Codex-Innovation	rejected	NO	partially-true	minor	weak	false	Claude	NO	false-positive	nit	adequate	false	Codex	NO	partially-true	minor	good	false	Cursor	important
FINDING_7	Codex-Innovation	accepted	YES	true	major	excellent	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_8	Codex-Innovation	accepted	NO	partially-true	minor	weak	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor	important
FINDING_9	Codex-Innovation	accepted	YES	true	major	good	false	Claude	YES	true	blocker	adequate	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_10	Cursor-Pragmatic	accepted	YES	true	major	good	false	Claude	NO	partially-true	minor	good	false	Codex	YES	true	blocker	excellent	false	Cursor	blocking
FINDING_11	Codex-Pragmatic	accepted	YES	true	major	excellent	false	Claude	YES	true	major	excellent	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_12	Codex-Pragmatic	rejected	NO	partially-true	minor	weak	false	Claude	NO	false-positive	nit	adequate	false	Codex	NO	partially-true	minor	good	false	Cursor	important
FINDING_13	Codex-Pragmatic	accepted	NO	partially-true	minor	weak	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor	important
FINDING_14	Codex-Pragmatic	accepted	YES	true	minor	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_15	Codex-Pragmatic	accepted	YES	true	major	good	false	Claude	YES	true	blocker	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_16	Cursor-Requirements	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_17	Cursor-Requirements	accepted	NO	partially-true	nit	adequate	false	Claude	YES	true	major	adequate	false	Codex	YES	true	major	good	false	Cursor	important
FINDING_18	Cursor-Requirements	rejected	NO	partially-true	minor	weak	false	Claude	NO	partially-true	minor	adequate	false	Codex	NO	partially-true	minor	good	false	Cursor	important
FINDING_19	Codex-Requirements	rejected	NO	partially-true	minor	weak	false	Claude	NO	false-positive	nit	adequate	false	Codex	NO	partially-true	minor	good	false	Cursor	important
FINDING_20	Codex-Requirements	accepted	YES	true	major	good	false	Claude	YES	true	blocker	excellent	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_21	Codex-Requirements	accepted	NO	partially-true	minor	weak	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor	important
FINDING_22	Codex-dyn-Deps Guardrails	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	blocker	excellent	false	Cursor	blocking
FINDING_23	Codex-dyn-Deps Guardrails	accepted	YES	true	major	adequate	false	Claude	YES	true	blocker	adequate	false	Codex	YES	true	major	excellent	false	Cursor	important
