finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	body_severity	scope
FINDING_1	Codex-Arch, Cursor-Innovation, Codex-Innovation, Cursor-Pragmatic, Codex-Pragmatic, Cursor-Requirements, Codex-Requirements	accepted							YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	blocking	in_scope
FINDING_2	Cursor-Arch, Cursor-Pragmatic	accepted							YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor	important	in_scope
FINDING_3	Cursor-Arch	accepted							YES	true	major	adequate	false	Codex	YES	true	major	good	false	Cursor	important	in_scope
FINDING_4	Cursor-Arch, Cursor-Innovation, Cursor-Requirements, Codex-Requirements, Cursor-dyn-Workflow Registry Auditor	accepted							YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor	important	in_scope
FINDING_5	Cursor-Arch, Cursor-Pragmatic, Cursor-dyn-Workflow Registry Auditor	neutral							NO	false-positive	minor	no-fix	false	Codex	YES	true	major	good	false	Cursor	important	oos
FINDING_6	Cursor-Arch	accepted							YES	true	major	adequate	false	Codex	YES	true	minor	good	false	Cursor	important	in_scope
FINDING_7	Cursor-Pragmatic, Cursor-Requirements	accepted							YES	true	blocker	good	false	Codex	YES	true	major	excellent	false	Cursor	important	in_scope
FINDING_8	Cursor-dyn-Workflow Registry Auditor	neutral							NO	partially-true	minor	adequate	false	Codex	YES	true	major	good	false	Cursor	important	oos
FINDING_9	Codex-dyn-Workflow Registry Auditor	neutral							NO	partially-true	minor	adequate	false	Codex	YES	true	major	excellent	false	Cursor	important	oos
FINDING_10	Codex-dyn-Workflow Registry Auditor	rejected							NO	partially-true	minor	adequate	false	Codex	NO	true	minor	adequate	false	Cursor	important	in_scope
FINDING_11	Codex-Arch	rejected							NO	partially-true	minor	adequate	false	Codex	NO	partially-true	minor	adequate	false	Cursor	important	in_scope
FINDING_12	Codex-Innovation	rejected							NO	partially-true	minor	adequate	false	Codex	NO	partially-true	minor	adequate	false	Cursor	important	in_scope
FINDING_13	Codex-Pragmatic	rejected							NO	partially-true	minor	adequate	false	Codex	NO	partially-true	minor	adequate	false	Cursor	important	in_scope
FINDING_14	Codex-Requirements	rejected							NO	partially-true	minor	adequate	false	Codex	NO	partially-true	minor	adequate	false	Cursor	important	in_scope
FINDING_15	Cursor-dyn-Workflow Registry Auditor	accepted							YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important	in_scope
OOS_1	Cursor-Arch	rejected							NO	partially-true	minor	adequate	false	Codex	NO	true	minor	adequate	false	Cursor	latent	oos
OOS_2	Cursor-Innovation	rejected							NO	false-positive	minor	no-fix	false	Codex	NO	true	nit	adequate	false	Cursor	latent	oos
OOS_3	Cursor-Pragmatic	rejected							NO	false-positive	minor	no-fix	false	Codex	NO	true	minor	adequate	false	Cursor	important	oos
OOS_4	Cursor-Pragmatic	rejected							NO	false-positive	minor	no-fix	false	Codex	NO	true	nit	weak	false	Cursor	latent	oos
OOS_5	Cursor-Pragmatic	rejected							NO	false-positive	minor	no-fix	false	Codex	NO	true	nit	weak	false	Cursor	latent	oos
OOS_6	Codex-dyn-Workflow Registry Auditor	rejected							NO	partially-true	minor	adequate	false	Codex	NO	true	nit	adequate	false	Cursor	latent	oos
