schema_version	scope	severity	focus_area	location	what	scenario_or_breakage	suggested_fix
1	in_scope	important	correctness	plan.txt §UPDATED:scripts/ship-pr.sh vs plan.txt §Failure modes	Conflicting directives: add BAIL_FAILURE_DETAIL_LOG NO_LOGS_COMMIT IMPLEMENT_TMPDIR to require_key loop vs do NOT add them to require_key in this PR	Implementer cannot satisfy both branches; wrong branch breaks legacy fixtures or skips intended validation	Resolve to one policy in a single authoritative subsection and delete the other branch
1	in_scope	important	architecture	plan.txt line 10 vs plan.txt §UPDATED:scripts/ship-pr.sh	DECISION_2 requires one ordered key-list constant shared by write_initial_state and require_key; file plan only adds scattered printf lines and a manual loop append with no shared constant	Drift guard from the vote is not mechanically enforceable; contradicts ship-pr.md proposal about a single in-script list	Introduce one shared ordered list (or generated source) consumed by both paths or revise DECISION_2 ship-pr.md and Failure modes text
1	in_scope	important	correctness	plan.txt line 74 vs plan.txt lines 115-116	Proposed ship-pr.md claims an in-script ordered key list is consumed by both write_initial_state and require_key for the full key set; safer path omits three keys from require_key	Consumer doc overstates validation coverage; operators may trust require_key parity that will not exist	Align prose with actual require_key coverage or extend require_key to match the doc
1	in_scope	nit	architecture	plan.txt line 11 vs plan.txt lines 5 and 30	DECISION_3 labeled 7 caller-varying flags only while Approach and argv list also introduce --force-init-state	Readers infer seven is the total new argv surface; eighth flag is behavioral not key-mapping	Rephrase DECISION_3 as seven key-populating flags plus optional --force-init-state or split into two explicit bullets
1	in_scope	important	correctness	plan.txt lines 12 53 74 vs skills/implement/SKILL.md:1552-1559	Plan asserts 38-key heredoc parity and 38-key set; SKILL required-key bullets enumerate 39 distinct keys	Byte-for-byte and schema-drift claims target the wrong cardinality; tests or docs keyed off 38 will misfire	Recount orchestrator and on-disk keys against SKILL bullets and standardize on 39 everywhere or explain the excluded key
1	in_scope	nit	code-quality	plan.txt lines 82-83	Order seven new flags alphabetically but insert them only between --repo and closing fence so block order is not globally alphabetical	Minor style or grep-assist inconsistency with strict alphabetical reading	Clarify alphabetical applies only to the new flag cluster or reorder the full Invoke block alphabetically
1	in_scope	latent	risk-integration	scripts/test-ship-pr.sh:304-347	Plan Failure modes mention fixture updates if require_key expands; Files section does not call out write_state heredoc edits; write_state omits NO_LOGS_COMMIT= while listing IMPLEMENT_TMPDIR	If implementer follows add-to-require_key branch without updating write_state legacy fixtures may fail require_key	Explicitly list write_state and other fixture writers to add NO_LOGS_COMMIT when that branch wins
1	in_scope	important	correctness	plan.txt §UPDATED:scripts/ship-pr.sh vs plan.txt §Failure modes	Conflicting directives: add BAIL_FAILURE_DETAIL_LOG NO_LOGS_COMMIT IMPLEMENT_TMPDIR to require_key loop vs do NOT add them to require_key in this PR	Implementer cannot satisfy both branches; wrong branch breaks legacy fixtures or skips intended validation	Resolve to one policy in a single authoritative subsection and delete the other branch
1	in_scope	important	architecture	plan.txt line 10 vs plan.txt §UPDATED:scripts/ship-pr.sh	DECISION_2 requires one ordered key-list constant shared by write_initial_state and require_key; file plan only adds scattered printf lines and a manual loop append with no shared constant	Drift guard from the vote is not mechanically enforceable; contradicts ship-pr.md proposal about a single in-script list	Introduce one shared ordered list (or generated source) consumed by both paths or revise DECISION_2 ship-pr.md and Failure modes text
1	in_scope	important	correctness	plan.txt line 74 vs plan.txt lines 115-116	Proposed ship-pr.md claims an in-script ordered key list is consumed by both write_initial_state and require_key for the full key set; safer path omits three keys from require_key	Consumer doc overstates validation coverage; operators may trust require_key parity that will not exist	Align prose with actual require_key coverage or extend require_key to match the doc
