finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool
FINDING_1	Cursor-Arch, Codex-Arch, Codex-Innovation, Codex-Requirements	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_2	Cursor-Arch, Codex-Arch, Codex-Edge, Cursor-Innovation, Codex-Innovation, Cursor-dyn-wrapper-rename-regression, Codex-dyn-wrapper-rename-regression, Cursor-Pragmatic, Codex-Pragmatic, Codex-Requirements	accepted	YES	true	blocker	excellent	false	Claude	YES	true	major	excellent	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_3	Cursor-Edge	accepted	YES	true	minor	good	false	Claude	YES	partially-true	minor	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_4	Codex-Edge	accepted	YES	true	major	adequate	false	Claude	YES	true	major	adequate	false	Codex	YES	true	major	good	false	Cursor
FINDING_5	Codex-Edge, Cursor-Pragmatic, Codex-Pragmatic	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_6	Codex-Edge, Codex-Innovation	accepted	YES	true	minor	good	false	Claude	YES	true	minor	adequate	false	Codex	YES	true	minor	good	false	Cursor
FINDING_7	Cursor-Requirements, Codex-Requirements, Cursor-dyn-callsite-gap-audit, Codex-dyn-callsite-gap-audit	accepted	YES	true	major	excellent	false	Claude	YES	true	major	excellent	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_8	Cursor-Requirements, Codex-Requirements, Cursor-dyn-callsite-gap-audit, Codex-dyn-callsite-gap-audit	accepted	YES	true	major	good	false	Claude	YES	true	minor	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_9	Cursor-dyn-global-state-contract, Codex-dyn-global-state-contract	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_10	Cursor-dyn-global-state-contract, Codex-dyn-global-state-contract	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor
